순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
222,마이 제너레이션,2004.12.3,"16,793,500",0.0%,"2,559",3,224,한국,한국,아트플러스시네마네트워크
223,모두 하고 있습니까?,2004.8.6,"15,333,000",0.0%,"2,546",1,42,일본,일본,(주)스폰지이엔티
224,아임 낫 스케어드,2004.8.6,"12,147,500",0.0%,"1,842",1,52,스페인,스페인,(주)씨네진
225,송환,2004.3.19,"11,672,000",0.0%,"1,829",3,157,한국,한국,㈜인디스토리
226,쿼바디스 도미네,2004.12.10,"10,546,500",0.0%,"1,786",5,190,폴란드,폴란드,신한영화(주)
227,3-4X10월,2004.8.20,"10,045,000",0.0%,"1,759",1,56,일본,일본,(주)스폰지이엔티
228,고하토,2004.4.23,"10,632,500",0.0%,"1,613",9,242,일본,일본,(주)오시네마
229,붉은 다리 아래 따뜻한 물,2004.4.30,"9,398,700",0.0%,"1,457",3,102,일본,일본,(주)동숭아트센터
230,신설국,2004.2.27,"8,924,000",0.0%,"1,308",7,108,일본,일본,(주)동아수출공사
231,네드 켈리,2004.4.16,"8,074,500",0.0%,"1,270",6,178,호주,호주,UIP코리아
232,20 30 40,2004.10.22,"7,264,500",0.0%,"1,125",9,181,대만,대만,한국소니픽쳐스릴리징브에나비스타영화㈜
233,미라클 메이커,2004.4.1,"7,187,000",0.0%,"1,109",1,91,영국,영국,
234,밝은 미래,2004.4.23,"6,910,500",0.0%,"1,088",1,33,일본,일본,㈜미로비젼
235,워킹 톨,2004.9.10,"6,799,000",0.0%,"1,069",6,145,미국,미국,이십세기폭스필름코퍼레이션
236,월드 오브 투모로우,2005.1.14,"3,620,000",0.0%,905,2,4,미국,미국,(주)쇼박스
237,실종,2004.2.27,"5,252,000",0.0%,856,4,65,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
238,화양연화,2000.10.20,"3,042,000",0.0%,726,1,29,홍콩,"홍콩,프랑스",
239,샤크,2005.1.7,"5,257,500",0.0%,585,2,9,미국,미국,씨제이엔터테인먼트
240,퍼펙트 블루,2004.5.26,"3,941,000",0.0%,563,1,56,일본,일본,(주)튜브엔터테인먼트
241,씬,2004.3.19,"3,679,000",0.0%,560,1,18,미국,미국,이십세기폭스필름코퍼레이션
242,소녀 검객 아즈미 대혈전,2004.6.25,"3,378,500",0.0%,538,3,45,일본,일본,(주)스폰지이엔티
243,삼사라,2004.11.26,"2,440,000",0.0%,488,1,23,프랑스,프랑스,㈜세종커뮤니케이션스
244,막달레나 시스터즈,2004.5.7,"3,206,000",0.0%,458,1,58,잉글랜드,잉글랜드,(주)인피니티엔터테인먼트
245,취한 말들을 위한 시간,2004.7.30,"1,820,500",0.0%,441,1,20,이란,이란,㈜영화사 백두대간
246,강령,2004.4.23,"2,745,500",0.0%,440,1,26,일본,일본,㈜미로비젼
246,리지 맥과이어,2004.2.27,"3,082,000",0.0%,440,1,13,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
248,키다리 아저씨,2005.1.14,"2,050,000",0.0%,296,1,1,한국,한국,씨제이엔터테인먼트
249,브링 다운 더 하우스,2004.2.27,"2,138,500",0.0%,292,1,13,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
250,지옥갑자원,2004.9.10,"1,876,000",0.0%,285,5,43,일본,일본,(주)영화사한결
251,베로니카 게린,2004.2.27,"1,466,500",0.0%,223,1,13,아일랜드,아일랜드,한국소니픽쳐스릴리징브에나비스타영화㈜
252,우작,2004.11.5,"1,343,000",0.0%,208,1,37,터키,터키,(주)문필름코리아
253,굿바이 레닌,2003.10.24,"767,000",0.0%,155,1,6,독일,독일,(주)동숭아트센터
254,우리의 릴리,2003.12.5,"578,000",0.0%,147,1,16,프랑스,"프랑스,캐나다",판씨네마(주)
255,알게 될거야,2004.2.13,"572,000",0.0%,136,1,6,프랑스,"프랑스,이탈리아,독일",(주)스폰지이엔티
256,욕망,2004.2.20,"870,000",0.0%,125,2,44,한국,한국,
257,엘시드 - 전설의 영웅,2004.2.13,"695,000",0.0%,122,1,6,스페인,스페인,아우라엔터테인먼트
257,카란디루,2004.9.10,"853,000",0.0%,122,1,13,아르헨티나,아르헨티나,한국소니픽쳐스릴리징브에나비스타영화㈜
259,아들,2004.2.20,"533,500",0.0%,109,1,6,프랑스,"프랑스,벨기에",(주)동숭아트센터
260,달은...해가 꾸는 꿈,1992.2.29,"594,000",0.0%,99,1,2,한국,한국,
261,봄 여름 가을 겨울 그리고 봄,2003.9.19,"475,000",0.0%,95,1,3,한국,한국,코리아픽쳐스(주)
262,도그빌,2003.8.1,"332,000",0.0%,67,1,4,덴마크,덴마크,
263,카우보이 비밥-천국의문,2003.10.3,"228,000",0.0%,57,1,5,일본,일본,콜럼비아트라이스타㈜
264,복수는 나의 것,2002.3.28,"312,000",0.0%,52,1,4,한국,한국,씨제이엔터테인먼트
265,반지의 제왕 ; 두개의 탑,2002.12.19,"84,000",0.0%,42,1,4,미국,미국,(주)시네마서비스
266,정사2,,"218,500",0.0%,39,1,21,핀란드,핀란드,
267,선택,2003.10.24,"128,000",0.0%,32,1,13,한국,한국,영화사청어람(주)
268,음양사2,2004.6.25,"201,500",0.0%,31,1,1,일본,일본,(주)아펙스 엔터테인먼트
268,여섯 개의 시선,2003.11.14,"186,000",0.0%,31,1,3,한국,한국,영화사청어람(주)
270,미소,2004.2.13,"128,000",0.0%,26,1,3,한국,한국,미소필름
271,스페니쉬 아파트먼트,2004.1.1,"100,000",0.0%,25,1,3,스페인,스페인,이십세기폭스필름코퍼레이션
272,3인조,1997.5.24,"120,000",0.0%,20,1,4,한국,한국,
273,반지의 제왕 : 반지원정대,2001.12.31,"38,000",0.0%,19,1,8,미국,미국,(주)시네마서비스
274,미로,2004.11.26,"105,000",0.0%,18,1,9,프랑스,프랑스,(주)씨네진
275,영매-산자와 죽은자의 화해,2003.9.5,"56,000",0.0%,14,1,3,한국,한국,(주)엠엔에프씨
276,펀치 드렁크 러브,2003.5.8,"52,000",0.0%,13,1,3,미국,미국,콜럼비아트라이스타
276,살인의 추억,2003.4.25,"13,000",0.0%,13,1,1,한국,한국,씨제이엔터테인먼트
278,웰컴 프레지던트,,"76,000",0.0%,11,1,5,미국,미국,
279,햄릿 2000,,"70,000",0.0%,10,1,2,미국,미국,
279,로드무비,2002.10.17,"70,000",0.0%,10,1,5,한국,한국,"(주)시네마서비스,영화사청어람(주)"
281,킬러들의 수다,2001.10.12,"35,000",0.0%,7,1,2,한국,한국,(주)시네마서비스
282,디 아더스,2002.1.10,"30,000",0.0%,6,1,2,미국,미국,㈜씨네월드
283,아저씨 우리 결혼할까요?,2004.10.15,"21,000",0.0%,4,1,3,홍콩,홍콩,씨네파크
284,기브 잇 올,2004.10.14,"19,500",0.0%,3,1,2,일본,일본,
284,어머! 물고기가 됐어요,2002.7.26,"15,000",0.0%,3,1,2,덴마크,덴마크,시나브로엔터테인먼트(주)
286,천지영웅,2004.12.10,"6,000",0.0%,2,1,3,홍콩,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜
286,수취인불명,2001.6.2,"10,000",0.0%,2,1,1,한국,한국,(주)튜브엔터테인먼트
286,블루베리,,"13,000",0.0%,2,1,1,프랑스,"프랑스,멕시코,영국",
289,공동경비구역 JSA,2000.9.8,"6,000",0.0%,1,1,2,한국,한국,씨제이엔터테인먼트
289,공공의 적,2002.1.24,"6,500",0.0%,1,1,1,한국,한국,(주)시네마서비스
291,환생,2003.10.31,0,0.0%,0,1,1,일본,일본,시나브로엔터테인먼트(주)
291,콜래트럴 데미지,2002.2.7,0,0.0%,0,3,3,미국,미국,워너브러더스 코리아(주)
291,클래식,2003.1.30,0,0.0%,0,1,2,한국,한국,(주)시네마서비스
291,금발이 너무해 2,2003.10.2,0,0.0%,0,1,1,미국,미국,이십세기폭스필름코퍼레이션
291,투 터프 가이즈,2004.12.31,0,0.0%,0,1,1,스페인,스페인,씨네파크
291,주온,2003.6.27,0,0.0%,0,1,2,일본,일본,프라임픽쳐스
291,플라스틱 트리,2003.8.29,0,0.0%,0,1,1,한국,한국,무비즈엔터테인먼트㈜
291,캐리비안의 해적 : 블랙펄의 저주,2003.9.5,0,0.0%,0,1,1,미국,미국,월트디즈니코리아㈜
291,듀엣,,0,0.0%,0,1,1,중국,중국,
291,"나를 책임져, 알피",2005.1.21,0,0.0%,0,1,3,미국,미국,UIP코리아
291,매트릭스3 레볼루션,2003.11.5,0,0.0%,0,1,3,미국,미국,워너브러더스 코리아(주)
291,사토라레,2003.11.21,0,0.0%,0,1,3,일본,일본,(주)시네마서비스
291,천년호,2003.11.28,0,0.0%,0,1,4,한국,한국,(주)시네마서비스
291,마스터 앤드 커맨더: 위대한 정복자,2003.11.28,0,0.0%,0,1,1,미국,미국,이십세기폭스필름코퍼레이션
291,미스틱 리버,2003.12.5,0,0.0%,0,1,3,미국,미국,워너브러더스 코리아(주)
291,춤추는 대수사선 2,2003.12.12,0,0.0%,0,1,3,일본,일본,(주)오시네마
291,스왈로우테일 버터플라이,2005.6.23,0,0.0%,0,1,5,일본,일본,(주)튜브엔터테인먼트
291,춤추는 대수사선,2000.7.22,0,0.0%,0,1,4,일본,일본,
291,위험한 유혹,2002.11.14,0,0.0%,0,1,1,미국,미국,이십세기폭스필름코퍼레이션
합계,,,"440,728,906,206",,"69,254,626","12,956","1,156,661",,,
