영화명,최종관객수,Target,0누적관객수,0누적매출액,0스크린수,0상영횟수,1누적관객수,1누적매출액,1스크린수,1상영횟수,2누적관객수,2누적매출액,2스크린수,2상영횟수,3누적관객수,3누적매출액,3스크린수,3상영횟수,4누적관객수,4누적매출액,4스크린수,4상영횟수,5누적관객수,5누적매출액,5스크린수,5상영횟수,6누적관객수,6누적매출액,6스크린수,6상영횟수,7누적관객수,7누적매출액,7스크린수,7상영횟수,감독평균관객수,배우평균관객수,배급사개봉영화관객수합,기사수,대표국적_미국,대표국적_일본,대표국적_한국,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,장르_B,장르_C,장르_D,장르_E
마이펫 오지,124318,1class,-0.618085102,-0.610559468,-0.313491846,-1.011169962,-0.692879371,-0.689600671,-0.492805865,-1.050707601,-0.727568214,-0.716843248,-0.442250538,-0.943261019,-0.743007584,-0.731066542,-0.473453208,-0.922756814,-0.740755343,-0.730625535,-0.611749865,-0.987809709,-0.73367075,-0.725108509,-0.525361178,-0.988902661,-0.727278344,-0.719732088,-0.969451475,-1.096545521,-0.714303411,-0.708705977,-0.82500072,-0.885171193,-0.74666071,-0.765038588,-0.234746511,-0.559968061,0,0,0,0,1,0,0,1,0,0
마이펫의 이중생활,2520670,3class,0.696282834,0.638773934,0.387598966,-0.149955828,0.731908937,0.647592922,0.520136465,-0.121914995,0.562913386,0.497579045,0.53763762,-0.084792228,0.545101847,0.496477025,0.650185893,0.068188001,0.628038108,0.593997046,0.75904745,0.142424675,0.617301494,0.582356457,0.47102261,0.049743521,0.615859782,0.58077388,0.605556002,0.172201246,0.590134718,0.557344022,0.461864057,-0.092940351,0.025900583,-0.286093775,-0.555015454,-0.459888068,1,0,0,0,1,0,0,1,0,0
마지막 4중주,108980,1class,-0.743847902,-0.730250828,-1.696517981,-1.35937904,-0.792008092,-0.783500565,-1.709820825,-1.364759778,-0.834525304,-0.817300717,-1.72067093,-1.337139402,-0.842815533,-0.825112614,-1.701382167,-1.294286813,-0.82673834,-0.810840872,-1.651069743,-1.282680566,-0.818321971,-0.803683188,-1.678684537,-1.295237547,-0.810119711,-0.796384221,-1.580539827,-1.212370252,-0.793978145,-0.782431496,-1.272445082,-0.959355353,-0.717857009,-0.436522228,-1.387103045,-0.548848062,1,0,0,1,0,0,1,0,0,0
말레피센트,1397526,2class,-0.310996094,-0.292426578,-0.14875466,0.167224718,-0.203519289,-0.17952885,-0.058687723,0.189464397,0.046601632,0.068196,0.123204636,0.382279303,0.051609479,0.062529593,0.071545398,0.319639505,-0.055360187,-0.048022057,-0.10417504,0.198531181,-0.077789689,-0.070364557,0.040351229,-0.03637208,-0.003322545,0.001250799,-0.212865897,-0.262474325,0.01235766,0.013884994,0.151241524,0.083421992,0.114295877,0.282509079,0.150078425,-0.343128076,1,0,0,0,0,0,0,0,0,0
매그니피센트 7,921317,2class,0.400676721,0.54299565,0.35311909,0.204458956,0.471211457,0.631559704,0.27895972,0.085225802,0.397187226,0.509424136,0.211008234,-0.019662732,0.234039345,0.315431536,0.138829176,-0.088746271,0.169457644,0.242360008,0.154791707,-0.10569076,0.10587625,0.174118989,0.095097591,-0.031770483,0.054172888,0.120078719,0.219988352,0.079008933,0.0173144,0.080420754,0.365718987,0.249286577,-0.550048213,-0.577163716,-0.555015454,-0.15408809,1,0,0,1,0,0,0,0,0,0
매드 맥스: 분노의 도로,3884129,3class,-0.023123679,0.107073137,1.123169653,1.289768041,0.262376376,0.441966563,1.136064769,1.300674544,0.625063826,0.833591197,0.9836799,1.207252924,0.63710459,0.824265661,0.885679118,1.092421903,0.498337753,0.65743095,0.876445709,1.143614097,0.482863746,0.640799352,1.036735017,1.254704566,0.483981666,0.643658163,1.132983449,1.405668065,0.470092128,0.630327503,0.83904856,0.912744914,0.204771539,0.32513147,1.013626168,0.196191886,1,0,0,1,0,0,0,0,0,0
매직브러시,172396,1class,-0.648329667,-0.643037014,-0.528033296,-1.042198494,-0.460695331,-0.453238322,-0.110633484,-0.735319033,-0.524658101,-0.520274379,-0.305276924,-0.844016072,-0.60615855,-0.601780631,-0.459996453,-0.871634286,-0.623811298,-0.619125627,-0.428746697,-0.871232859,-0.638185943,-0.632647109,-1.003479406,-1.148643814,-0.647665299,-0.641277681,-0.976726337,-1.07591008,-0.647221598,-0.641376717,-0.932239452,-0.909665963,-0.676682124,-0.763730764,-1.400300076,-0.537728063,0,0,0,0,1,0,0,1,0,0
맨 오브 스틸,2182227,3class,0.652884707,0.705746243,1.766794004,1.642803779,0.960709199,1.044010627,1.6963369,1.657491272,1.465160674,1.522569546,1.682596543,1.712161592,1.391334946,1.409428135,1.460955425,1.499024335,1.106404966,1.110601437,1.394379203,1.3437273,1.025108078,1.03031912,1.540401547,1.447314269,0.973798667,0.981084953,1.627674019,1.556772743,0.894655325,0.90754098,0.846444335,0.763676744,0.510118266,0.307650917,1.013626168,-0.215248085,1,0,0,0,0,0,0,1,0,0
맨 온 렛지,591841,2class,-0.468580004,-0.485597585,-0.688939384,-0.39542599,-0.476059994,-0.497652071,-0.578145328,-0.357120029,-0.50817983,-0.520689189,-0.596784871,-0.333524876,-0.423330573,-0.43722971,-0.480181586,-0.242113855,-0.341826797,-0.358865165,-0.338971558,-0.188603708,-0.339492098,-0.357033025,-0.518061663,-0.220435961,-0.335149372,-0.352480432,-0.412924584,-0.110703988,-0.335947308,-0.353181175,-0.377556358,-0.181121522,-0.40575409,-0.661311404,-0.234746511,-0.554408062,1,0,0,1,0,0,0,0,0,0
맨 인 더 다크,1003406,2class,0.062025439,0.142891092,0.004489233,0.250656992,-0.029441208,0.021267329,0.037782975,0.208173888,-0.101132292,-0.044767128,0.098619628,0.257602839,-0.054424318,0.014908985,0.465155502,0.453390304,0.002650332,0.082751629,0.555326942,0.517091451,-0.013637,0.061583474,0.230138617,0.523708012,-0.032464165,0.040308822,0.281824673,0.62484962,-0.035012874,0.028237585,0.606081661,0.976431316,-0.140098946,-0.206146204,-0.555015454,-0.548848062,1,0,0,0,0,1,0,0,1,0
맨 인 블랙 3,3379762,3class,0.393578347,0.554794299,0.985250149,1.409055507,0.721437875,0.912794638,0.880046378,1.432309179,1.226388544,1.426582964,0.881827726,1.559572486,1.415313151,1.594361584,0.78475345,1.477624207,1.650568158,1.821680813,0.859181259,1.518904278,1.51182928,1.67952803,0.74475442,1.262593018,1.392839549,1.555513725,0.201801199,0.536982582,1.305609795,1.464696666,0.480353493,0.851158064,0.127576537,-0.295824854,0.993231351,-0.559968061,1,0,0,0,0,0,0,0,0,0
맨 프롬 UNCLE,108551,1class,-0.646831557,-0.642703254,-0.558682075,-0.793970241,-0.706911838,-0.704812964,-0.548462037,-0.830871078,-0.756720367,-0.745016899,-0.617857735,-0.827268487,-0.754459331,-0.740297533,-0.587835632,-0.848450814,-0.728051307,-0.714046332,-0.501257386,-0.821983815,-0.723508766,-0.710267473,-0.554559238,-0.808783007,-0.717853574,-0.70505311,-0.474760905,-0.733761162,-0.704231279,-0.6931307,-0.181568332,-0.481357416,0.192372599,0.307650917,1.013626168,-0.521048064,1,0,0,0,0,0,0,0,0,0
맨홀,133663,1class,-0.52183742,-0.50269399,-0.738743649,-0.393357421,-0.546240091,-0.523211592,-0.75995549,-0.517487098,-0.652860779,-0.63086908,-0.818049939,-0.590941457,-0.692260662,-0.671596758,-0.850242368,-0.633855086,-0.685071757,-0.665139006,-0.815470373,-0.643689808,-0.686232167,-0.667235387,-0.828291047,-0.654300821,-0.685810079,-0.667432623,-0.743930774,-0.595304012,-0.67713722,-0.660506284,-0.436722555,-0.377079681,-0.701496786,-0.121964725,-0.234746511,-0.459888068,0,0,1,0,0,1,0,0,1,0
메리다와 마법의 숲,1231261,2class,-0.638101733,-0.623857596,-0.696601578,-0.896709156,-0.659019383,-0.656547267,-0.641222323,-0.82886649,-0.498124772,-0.497599335,-0.33688622,-0.5115455,-0.443613641,-0.44035304,-0.328793085,-0.481676398,-0.257485199,-0.263488325,-0.13870394,-0.379989232,-0.08104776,-0.099915727,-0.109288827,-0.348623306,0.089666349,0.062467716,0.056303972,-0.208555916,0.037898261,0.015563802,-0.362764809,-0.480657565,0.006822907,-0.079364057,0.993231351,-0.543288062,1,0,0,0,1,0,0,1,0,0
메이즈 러너,2812427,3class,-0.063305968,-0.06444503,0.000658135,0.245830331,0.14223892,0.15078207,0.212172314,0.333126562,0.487462884,0.489541501,0.453346166,0.615504928,0.484319927,0.47517795,0.354137268,0.565146528,0.334501088,0.320288011,0.230755286,0.476570086,0.307073145,0.293452187,0.379778673,0.569066612,0.332796262,0.302413133,0.631018017,0.736680395,0.331437798,0.303280803,0.790976025,1.115001728,1.005629189,0.285242997,0.118780396,-0.454328069,1,0,0,0,0,0,0,0,0,0
메이즈 러너: 스코치 트라이얼,2744413,3class,0.182101696,0.22312598,0.79752638,0.923631367,0.246780799,0.27248606,0.86149432,0.944526012,0.295067027,0.309360077,0.839681999,0.925025107,0.580014069,0.582231761,0.865493985,1.033571552,0.764747637,0.766667741,1.028372867,1.122418306,0.705702495,0.712839208,0.949140838,1.089047073,0.656028287,0.669461726,1.071147128,1.201310637,0.633157774,0.650520435,1.423314752,1.576903103,1.005629189,0.285242997,0.118780396,-0.382048074,1,0,0,0,0,0,0,0,0,0
메카닉: 리크루트,551897,2class,0.00623457,-0.109532186,-0.696601578,-0.334058449,-0.180885275,-0.246041523,-0.711720141,-0.364470187,-0.295779613,-0.322147838,-0.698637045,-0.296308021,-0.268951599,-0.264907071,-0.719039,-0.179696815,-0.225197889,-0.206614319,-0.656637434,-0.156186615,-0.249168235,-0.229516341,-0.726097838,-0.27236827,-0.272236865,-0.251052807,-0.627532993,-0.179932563,-0.29686188,-0.275070475,-0.695574665,-0.556241426,-0.431536966,0.361950156,-1.437257958,-0.465448068,1,0,0,1,0,0,0,0,0,0
명량,17615057,5class,4.773236098,4.329733149,2.632622,2.837057486,5.453021427,5.100573255,2.642491824,2.774046987,5.483905247,5.173953222,2.743264012,2.782146176,5.698780628,5.426524442,3.233882989,3.193795581,6.274925495,6.042747926,3.731985707,3.645340839,6.833398988,6.586334264,3.485722276,3.625841766,7.151760643,6.913027857,3.795582695,3.933176707,7.25980686,7.049027213,3.109551356,3.737341804,4.744891634,3.199155526,0.820958812,3.193031675,0,0,1,1,0,0,1,0,0,0
명탐정 코난 : 수평선상의 음모,389871,1class,-0.595017346,-0.608746394,-0.727250357,-0.909120569,-0.545751619,-0.585667082,-0.752534667,-0.925754927,-0.606284128,-0.640786023,-0.832098515,-0.927133715,-0.587365124,-0.628034356,-0.789686968,-0.90611227,-0.539351711,-0.587008455,-0.708430784,-0.869986047,-0.54008002,-0.586346477,-0.704199294,-0.86991851,-0.528670351,-0.576023985,-0.536597226,-0.759721878,-0.526061841,-0.571723487,-0.677085229,-0.765496746,-0.595279912,-0.556346575,0.820958812,-0.57664806,0,1,0,0,0,0,0,1,0,0
명탐정 코난 : 이차원의 저격수,398761,1class,-0.562921713,-0.567015862,-0.918805223,-1.071158457,-0.526257148,-0.54846848,-0.849005365,-1.064071524,-0.584086747,-0.602835708,-0.849659234,-1.028859786,-0.575412468,-0.596692032,-0.809872101,-0.95961259,-0.53257254,-0.557674072,-0.715336564,-0.925469147,-0.529703496,-0.554731589,-0.744346626,-0.931054013,-0.522416081,-0.547399697,-0.649357577,-0.839601003,-0.521487405,-0.545443172,-0.799115509,-0.836181653,-0.491152442,-0.765038588,0.820958812,-0.554408062,0,1,0,0,0,0,0,1,0,0
명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,257381,1class,-0.677546732,-0.665959827,-1.374705806,-1.248365849,-0.718497504,-0.712199478,-1.372173382,-1.249161849,-0.718303535,-0.709483316,-1.281652938,-1.181448892,-0.7122858,-0.705973456,-1.163111939,-1.107630142,-0.70839485,-0.703633224,-1.236722948,-1.122465322,-0.700594331,-0.697023139,-1.269911701,-1.109858925,-0.688999853,-0.685396209,-1.10403641,-1.019329033,-0.673280019,-0.670264136,-0.86567748,-0.805388228,-0.595279912,-0.765038588,0.820958812,-0.58220806,0,1,0,0,0,0,0,1,0,0
명탐정 코난 : 탐정들의 진혼가,182666,1class,-0.684519611,-0.677936946,-0.750236941,-1.004274733,-0.719532177,-0.720937882,-0.808190839,-1.015293207,-0.696871485,-0.704078935,-0.789952787,-0.966211413,-0.685894635,-0.697621225,-0.806507912,-0.937023566,-0.691614948,-0.701758571,-0.801658813,-0.980952247,-0.687384817,-0.698157317,-0.766245171,-0.979699467,-0.680544784,-0.69170387,-0.678457022,-0.888194137,-0.675150778,-0.686116834,-1.165206351,-0.953756549,-0.595279912,-0.556346575,0.820958812,-0.57108806,0,1,0,0,0,0,0,1,0,0
명탐정 코난 : 화염의 해바라기,471319,1class,-0.331106847,-0.357948678,-0.570175367,-1.013928054,-0.361633219,-0.400029862,-0.210814593,-0.911054612,-0.467222099,-0.498698652,-0.333374076,-0.891157422,-0.483577941,-0.515166197,-0.389348485,-0.853800846,-0.451852772,-0.485204999,-0.352783118,-0.835698738,-0.458488321,-0.490166757,-0.514411905,-0.881751188,-0.46024922,-0.490410923,-0.427474306,-0.798995781,-0.456040578,-0.485558112,-0.166776783,-0.564639633,-0.491152442,-0.556346575,0.820958812,-0.57108806,0,1,0,0,1,0,0,1,0,0
명탐정 코난: 11번째 스트라이커,525169,2class,-0.647553159,-0.64828415,-0.803872304,-0.934632917,-0.644001091,-0.658322157,-0.8601366,-0.924418535,-0.520118993,-0.563409325,-0.638930598,-0.765240395,-0.479867851,-0.534915925,-0.614749143,-0.73372235,-0.518198728,-0.56502521,-0.825829042,-0.847543445,-0.521590965,-0.566627327,-0.813692018,-0.829818879,-0.533157476,-0.574207139,-1.04947495,-1.029979583,-0.531724799,-0.571254801,-0.788021847,-0.790691366,-0.491152442,-0.624633266,0.820958812,-0.58220806,0,1,0,0,0,0,0,1,0,0
명탐정 코난: 순흑의 악몽,509058,2class,-0.122398954,-0.157895099,-0.393944889,-0.93532244,-0.160742468,-0.207598923,-0.158868833,-0.839557628,-0.313128971,-0.345443369,-0.270155485,-0.826648206,-0.36010205,-0.385481162,-0.402805241,-0.797922734,-0.343167994,-0.364554657,-0.370047568,-0.7870731,-0.356564658,-0.376833729,-0.561858752,-0.8633448,-0.364306652,-0.383279601,-0.44929889,-0.777694681,-0.376890273,-0.393824309,-0.739949313,-0.848778963,-0.491152442,-0.765038588,0.820958812,-0.58220806,0,1,0,0,0,0,0,1,0,0
명탐정 코난: 에피소드 원-작아진 명탐정,128472,1class,-0.629748397,-0.617764054,-1.171657647,-1.106324126,-0.69986452,-0.693967192,-1.179231986,-1.164300942,-0.762670467,-0.748333163,-1.190337196,-1.139269789,-0.75296595,-0.737983106,-1.072278837,-1.071368814,-0.723660304,-0.709628128,-1.00537932,-1.049526865,-0.723510099,-0.710203468,-1.145819947,-1.107886812,-0.720257951,-0.70752521,-1.04947495,-1.017332055,-0.708957755,-0.698084822,-0.943333114,-0.899868055,-0.595279912,-0.765038588,0.820958812,-0.554408062,0,1,0,0,0,0,0,1,0,0
명탐정 코난:은빛 날개의 마술사,176495,1class,-0.601527457,-0.613083927,-1.374705806,-1.205615427,-0.663522207,-0.678828692,-1.327648445,-1.207065493,-0.667513389,-0.68234903,-1.337847241,-1.157878217,-0.67134585,-0.686768861,-1.324593007,-1.118330206,-0.681106413,-0.693956876,-1.298874967,-1.121841917,-0.682654285,-0.694752562,-1.331957578,-1.138783249,-0.684204351,-0.694963237,-1.293182804,-1.099873818,-0.677018232,-0.688029203,-0.998801423,-0.861376274,-0.595279912,-0.624633266,0.820958812,-0.554408062,0,1,0,0,1,0,0,1,0,0
모모와 다락방의 수상한 요괴들,300333,1class,-0.66260485,-0.661229703,-1.060555825,-1.098049851,-0.720349257,-0.722425409,-1.075340465,-1.117527213,-0.670468958,-0.682402292,-0.976096416,-0.983579279,-0.646405078,-0.664835778,-0.941075469,-0.93583467,-0.665572121,-0.679536397,-1.06753134,-1.050150271,-0.669211576,-0.681725319,-1.029027708,-1.041492341,-0.668624089,-0.680084387,-0.951264322,-0.947437821,-0.662348526,-0.673838683,-0.839792269,-0.818685389,-0.680167692,-0.597843094,-0.875392824,-0.526608064,0,1,0,0,1,0,0,1,0,0
모아나,2310054,3class,-0.053038817,-0.064605101,1.088689777,0.764351571,-0.03563148,-0.027006941,1.132354357,0.733376038,0.308319777,0.334160335,1.380552165,0.85989561,0.396217918,0.418862657,1.41385678,0.794603456,0.256344231,0.266488621,0.945503508,0.595640559,0.246434375,0.250907945,1.146227741,0.678190198,0.208189095,0.212032656,0.470971068,-0.326377625,0.193105176,0.194630373,0.831652786,-0.032753202,-0.217294594,0.576526268,-1.442012194,-0.43764807,1,0,0,0,1,0,0,1,0,0
몬스터,526557,2class,-0.210959998,-0.206844717,-0.003172962,0.141022847,-0.145417771,-0.125074682,-0.003031551,0.160063767,-0.107772582,-0.088649912,0.02837675,0.263185367,-0.193901255,-0.179702471,-0.05965797,0.153194065,-0.273694569,-0.26399137,-0.086910591,0.057018106,-0.299314549,-0.289380843,-0.00344586,0.079982587,-0.318705414,-0.307917022,0.038116819,0.141580914,-0.334295795,-0.323332166,-0.163078895,-0.120934374,-0.787772984,-0.765027448,-1.428687117,-0.43764807,0,1,0,0,0,1,1,0,0,0
몬스터 대학교,870716,2class,-0.580734319,-0.577481965,-0.761730233,-1.033924219,-0.664410338,-0.668513055,-0.800770016,-1.050707601,-0.540955477,-0.568794447,-0.51600556,-0.824787364,-0.492222356,-0.533813127,-0.540736987,-0.788411566,-0.534309525,-0.568968192,-0.780941473,-0.964743701,-0.540407826,-0.57352003,-0.693250021,-0.933683497,-0.484533903,-0.522595632,-0.300164233,-0.611279837,-0.432975592,-0.473007561,0.018117582,-0.356084164,-0.225818744,-0.476926478,0.150078425,-0.482128067,1,0,0,0,1,0,0,1,0,0
몬스터 호텔,884988,2class,-0.304046746,-0.337378817,-0.474397933,-0.77742169,-0.321698417,-0.369786555,-0.414887224,-0.756033113,-0.148357387,-0.210144666,-0.136694015,-0.566130221,-0.126439305,-0.191786932,-0.147126883,-0.52566555,-0.210916676,-0.269344508,-0.404576467,-0.659274949,-0.21741903,-0.275685905,-0.32097476,-0.631292836,-0.231508223,-0.287980065,-0.463848613,-0.675848797,-0.233843294,-0.289828886,-0.200057768,-0.448464439,-0.013205553,-0.349428592,0.150078425,-0.548848062,1,0,0,0,1,0,0,1,0,0
몬스터 호텔 2,1515104,2class,-0.27406886,-0.292076499,0.265003851,-0.506439181,0.610923316,0.595122456,0.727919507,-0.134610721,0.548077097,0.493999495,0.495491893,-0.298168864,0.378282392,0.317223269,0.44160618,-0.284319663,0.224127118,0.16597935,0.058110788,-0.476617103,0.199893926,0.142590315,0.215539587,-0.414360406,0.207454291,0.144897218,0.143602308,-0.320386691,0.245110741,0.179945319,0.565404901,0.058227372,-0.013205553,-0.349428592,-0.555015454,-0.482128067,1,0,0,0,1,0,0,1,0,0
몽타주,2095592,3class,-0.02075494,-0.073750819,-0.118105882,0.145159984,0.415467926,0.356884843,-0.029004432,0.175432278,0.438762787,0.358307957,0.02837675,0.134787217,0.358907688,0.272574539,0.024446753,0.094343713,0.246050766,0.160778033,-0.048928801,0.174218362,0.231220715,0.146189301,0.054950259,0.220659981,0.22018809,0.136493796,0.085403417,0.321974605,0.214899852,0.133369145,0.410093635,0.6482014,0.564880411,-0.047339243,0.734560254,0.051631896,0,0,1,1,0,0,0,0,1,0
무뢰한,414663,1class,-0.302642758,-0.324825127,0.038969109,0.171361855,-0.390688419,-0.408817928,-0.058687723,0.123981177,-0.475782674,-0.479850032,-0.147230447,0.065936035,-0.468060982,-0.46260294,-0.271601873,-0.079235103,-0.439384715,-0.429729776,-0.252649309,-0.059558745,-0.444092843,-0.434974633,-0.273527913,-0.017965692,-0.448217701,-0.438693776,-0.191041313,0.04040069,-0.451037564,-0.44166364,-0.111308473,-0.083842293,-0.6231225,0.188434808,-1.122663669,0.401911871,0,0,1,0,0,1,1,0,0,0
무서운 이야기,331760,1class,-0.55287418,-0.552888583,-0.895818639,-0.6995056,-0.591112901,-0.598137068,-0.893530303,-0.719950522,-0.647283604,-0.647676856,-0.909365681,-0.752214496,-0.658617533,-0.657884672,-0.870427502,-0.800894974,-0.63500238,-0.634261931,-0.808564593,-0.785202883,-0.619145214,-0.620110952,-0.861138865,-0.748304875,-0.601353348,-0.603754229,-0.77666765,-0.639237531,-0.589350354,-0.592589245,-0.780626073,-0.694111988,-0.577169159,-0.764734469,-0.234746511,-0.487688066,0,0,1,0,0,1,0,0,1,0
무서운 이야기 2,495535,1class,-0.280202483,-0.327280256,-0.734912552,-0.334747972,-0.034463588,-0.117684866,-0.667195204,-0.301659751,-0.244101683,-0.316048368,-0.74780706,-0.340968247,-0.320801268,-0.384507442,-0.658483599,-0.309880927,-0.326976546,-0.38684026,-0.663543214,-0.298946502,-0.353241292,-0.407207375,-0.744346626,-0.388065566,-0.374172305,-0.422598858,-0.649357577,-0.318389713,-0.380912736,-0.42625482,-0.344275373,-0.021555593,-0.614725508,-0.515963491,-0.234746511,-0.43208807,0,0,1,1,0,0,0,0,1,0
"무현, 두 도시 이야기",193578,1class,-0.723627339,-0.716683697,-1.688855787,-1.355241902,-0.78119954,-0.777185163,-1.609639716,-1.33335456,-0.830389734,-0.816093888,-1.6223309,-1.299922547,-0.838705465,-0.822694814,-1.607184877,-1.258619933,-0.820130927,-0.805080074,-1.554388824,-1.242782606,-0.810542577,-0.796582757,-1.57284157,-1.241333125,-0.800131189,-0.787181687,-1.445954892,-1.143141677,-0.78270952,-0.771828195,-1.168904238,-0.89426925,-0.662823119,-0.65721656,-1.442012194,-0.487688066,0,0,1,1,0,0,0,0,0,1
문라이트,177386,1class,-0.659028211,-0.650269041,-1.156333258,-1.154590731,-0.727978301,-0.723065418,-1.175521574,-1.154946196,-0.788491342,-0.773944645,-1.214922204,-1.144852317,-0.801546629,-0.784945482,-1.227031528,-1.121302446,-0.784919269,-0.768778701,-1.171118039,-1.106880182,-0.775286115,-0.760263956,-1.160418977,-1.098683618,-0.760972138,-0.747404883,-1.078574395,-1.025985627,-0.737356278,-0.724303164,-0.910052128,-0.834781952,-0.673720682,-0.666620311,-1.122663669,0.479751866,1,0,0,1,0,0,1,0,0,0
뮨: 달의 요정,319465,1class,-0.70520294,-0.69121969,-0.926467418,-1.206994473,-0.757606345,-0.750331399,-0.91208236,-1.203056317,-0.75141871,-0.740778507,-0.645954886,-1.035682876,-0.746594316,-0.736124114,-0.675304544,-1.00419619,-0.682027926,-0.677340671,-0.501257386,-0.946041533,-0.617282317,-0.617846617,-0.448716271,-0.945516175,-0.613982347,-0.61520114,-0.838503971,-1.031976562,-0.6129596,-0.615062512,-0.96182255,-0.903367308,-0.58181981,-0.587316997,-1.297462369,-0.57108806,0,0,0,0,1,0,0,1,0,0
