순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
455,"영화, 역사, 시네마테크-장 뤽 고다르의 특별전",,"3,183,000",0.0%,576,1,10,프랑스,프랑스,
456,트랜스포머: 패자의 역습+거북이 달린다+펠햄 123,2009.6.24,"6,190,000",0.0%,564,1,7,기타,기타,
457,퍼블릭 에너미+국가대표+업(자막),2009.8.12,"6,224,000",0.0%,561,1,8,기타,기타,
458,제10회 멕시코 영화제,,"3,079,000",0.0%,555,1,39,멕시코,멕시코,
459,파이널 데스티네이션 4+써로게이트+불꽃처럼 나비처럼,2009.10.1,"5,876,000",0.0%,547,1,14,기타,기타,
460,"나의 친구, 그의 아내",2008.11.27,"3,479,000",0.0%,546,2,117,한국,한국,(주)프라임엔터테인먼트
461,난장이가 쏘아올린 작은 공,1981.10.17,"1,228,000",0.0%,545,1,27,한국,한국,
462,장례식의 멤버,2009.3.12,"3,522,000",0.0%,541,2,65,한국,한국,씨제이엔터테인먼트
462,2012+백야행+솔로이스트,,"5,862,000",0.0%,541,2,7,기타,기타,
464,마더+천사와 악마+터미네이터: 미래의 전쟁,,"5,870,000",0.0%,540,2,8,기타,기타,
464,오감도+해리포터와 혼혈왕자+차우,2009.7.15,"5,898,000",0.0%,540,1,7,기타,기타,
466,거북이 달린다+박물관이 살아있다 2+펠햄 123,,"5,836,000",0.0%,538,1,13,기타,기타,
466,제1회 키노아이 감독열전,,"3,128,000",0.0%,538,4,164,한국,한국,
468,자유부인 '81,1981.6.13,"1,107,000",0.0%,536,1,26,한국,한국,
469,독,2009.8.20,"3,583,000",0.0%,532,4,129,한국,한국,㈜인디스토리
470,처음 만난 사람들,2009.6.4,"3,369,000",0.0%,531,5,126,한국,한국,"㈜인디스토리,아트플러스시네마네트워크"
471,도쿄!,2008.10.23,"3,984,500",0.0%,529,2,25,일본,"일본,한국,프랑스",(주)싸이더스
472,돌멩이의 꿈,2009.12.10,"3,572,500",0.0%,515,10,125,한국,한국,씨제이엔터테인먼트
473,그래도 내가 하지 않았어,2008.12.11,"3,050,000",0.0%,501,1,45,일본,일본,서울엠피필름(주)
474,지구에서 사는 법,2009.9.24,"3,310,500",0.0%,496,5,169,한국,한국,㈜인디스토리
474,로스트 맨,2009.8.6,"3,494,500",0.0%,496,1,74,프랑스,프랑스,(주)영화사 진진
476,열정과 매혹: 베네수엘라 영화제,,"2,685,000",0.0%,495,1,48,베네수엘라,베네수엘라,
477,천사와 악마+스타트렉: 더 비기닝+터미네이터: 미래 전쟁의 시작,,"5,334,000",0.0%,491,1,7,미국,미국,
478,천사와 악마+김씨표류기+스타트렉: 더 비기닝,2009.5.14,"5,360,000",0.0%,489,2,8,,,
478,비지터,2012.11.8,"4,703,500",0.0%,489,1,22,미국,미국,프리비젼엔터테인먼트
480,Cinema Date: 가을로 떠나는 여행,,"2,658,000",0.0%,483,1,19,기타,기타,
481,트랜스포머: 패자의 역습+킹콩을 들다+거북이 달린다,2009.7.1,"5,248,000",0.0%,481,1,8,기타,기타,
482,닌자 어쌔신+2012+뉴 문,,"5,212,000",0.0%,477,1,8,기타,기타,
483,오펄 드림,2008.12.24,"3,108,500",0.0%,476,1,49,호주,"호주,영국",(주)영화사구안
484,뉴 문+시크릿+홍길동의 후예,,"5,126,000",0.0%,475,2,9,기타,기타,
485,닌자 어쌔신+홍길동의 후예+크리스마스 캐롤,,"5,108,000",0.0%,471,2,8,기타,기타,
485,해운대+지.아이.조 : 전쟁의 서막+해리포터와 혼혈왕자,2009.8.6,"5,200,000",0.0%,471,1,6,기타,기타,
487,낙원-파라다이스,2009.11.26,"3,484,500",0.0%,467,11,152,한국,한국,씨제이엔터테인먼트
487,베르트랑 블리에 Bertrand Blier 감독전,,"3,186,000",0.0%,467,1,15,프랑스,프랑스,
489,아피찻퐁 위라세타쿤 특별상영,,"2,524,500",0.0%,465,2,69,태국,태국,
490,2009 광주국제영화제,,"2,073,000",0.0%,461,3,42,기타,기타,
491,님은 먼 곳에,2008.7.24,"943,000",0.0%,458,1,26,한국,"한국,태국",(주)쇼박스
492,플라이 미 투 더 문,2008.10.30,"1,417,000",0.0%,442,1,37,벨기에,벨기에,(주)시너지하우스 (시너지)
493,시네프랑스-클로드 를르슈 감독전,,"3,025,500",0.0%,440,1,12,프랑스,프랑스,
493,I’m not a Ghost:디아스포라 영화제,,"2,990,000",0.0%,440,1,36,기타,기타,
495,굿모닝 프레지던트+시간여행자의 아내+컴 아웃 파이팅,,"4,706,000",0.0%,436,1,15,기타,기타,
496,공룡티렉스+신비의 바다,,"1,861,000",0.0%,434,1,14,캐나다,캐나다,
497,원피스 - 기계태엽성의 메카거병,2006.10.26,"2,608,000",0.0%,433,2,24,일본,일본,(주)엠케이픽처스
498,터미네이터: 미래 전쟁의 시작+김씨표류기+천사와 악마,2009.5.21,"4,754,000",0.0%,429,1,7,기타,기타,
499,트랜스포머+트랜스포머: 패자의 역습,,"6,093,000",0.0%,426,1,4,미국,미국,
500,마음의 속삭임,2008.11.27,"3,180,000",0.0%,425,1,15,프랑스,"프랑스,이탈리아,서독",㈜영화사 백두대간
500,여배우들+모범시민+뉴 문,2009.12.9,"4,570,000",0.0%,425,1,6,기타,기타,
502,그녀들의 방,2009.3.12,"2,810,500",0.0%,424,2,52,한국,한국,씨제이엔터테인먼트
502,마스무라 야스조 걸작선,,"2,788,000",0.0%,424,1,50,일본,일본,
504,이터널 선샤인,2005.11.10,"2,916,500",0.0%,423,2,8,미국,미국,"(주)노바미디어,코리아픽쳐스(주)"
505,타미오의 행복,,"2,874,500",0.0%,421,3,62,일본,일본,
506,차우+킹콩을 들다+해운대,,"4,610,000",0.0%,418,1,6,한국,한국,
507,거북이 달린다+트랜스포머: 패자의 역습+드래그 미 투 헬,,"4,500,000",0.0%,412,1,7,기타,기타,
508,원더풀 라이프,2001.12.8,"3,003,000",0.0%,410,1,12,일본,일본,㈜영화사 백두대간
509,작전명 발키리+베드타임 스토리+적벽대전 2,2009.1.22,"4,318,000",0.0%,405,1,7,기타,기타,
510,고고 70,2008.10.3,"856,000",0.0%,403,1,20,한국,한국,(주)쇼박스
511,산타와 스노우맨: 세기의 대결,,"1,843,000",0.0%,402,1,16,미국,미국,
511,"시네프랑스 9, 10월",,"2,759,000",0.0%,402,1,9,프랑스,프랑스,
513,사랑하는 사람아,1981.2.27,"809,000",0.0%,400,1,26,한국,한국,
514,신비의 바다,,"1,860,000",0.0%,397,1,27,미국,"미국,캐나다",
515,열흘 밤의 꿈,2008.12.18,"2,211,500",0.0%,395,2,85,일본,일본,시네마밸리
516,노인을 위한 나라는 없다,2008.2.21,"2,605,000",0.0%,392,2,25,미국,미국,씨제이엔터테인먼트
516,맨 온 와이어,2010.2.4,"1,061,500",0.0%,392,1,4,영국,"영국,미국",(주)영화사 진진
516,미술관 옆 영화관,,"2,342,000",0.0%,392,1,66,기타,기타,
519,홍콩무협영화 특별전,,"2,105,000",0.0%,390,1,39,홍콩,홍콩,
520,웰컴 투 동막골,2005.8.4,"807,000",0.0%,387,1,20,한국,한국,(주)쇼박스
521,푸른 강은 흘러라,2009.10.8,"2,055,000",0.0%,381,3,84,한국,"한국,중국",
522,바람_감독판,,"2,440,000",0.0%,373,1,8,한국,한국,(주)싸이더스
523,엄마 없는 하늘 아래,1977.6.23,"757,000",0.0%,371,1,27,한국,한국,
524,티스,2009.1.15,"2,354,000",0.0%,366,1,70,미국,미국,(유)마스엔터테인먼트코리아
525,해운대+해리포터와 혼혈왕자+메디엄,2009.7.29,"4,026,000",0.0%,361,1,8,기타,기타,
526,국가대표+업(자막)+퍼펙트 겟어웨이,,"4,034,000",0.0%,360,1,7,기타,기타,
527,시간여행자의 아내+바스터즈: 거친 녀석들+파주,,"3,836,000",0.0%,359,1,8,기타,기타,
528,코코 샤넬+블랙+퍼펙트 겟어웨이,2009.8.27,"3,918,000",0.0%,357,1,7,기타,기타,
529,디파이언스+마다가스카 2+트랜스포터 3,,"3,864,000",0.0%,354,1,14,미국,미국,
530,제불찰씨 이야기,2009.3.12,"2,259,500",0.0%,351,2,49,한국,한국,
530,레드 채플,,"1,029,000",0.0%,351,1,4,덴마크,덴마크,
532,돌아온 아들들,,"875,500",0.0%,344,1,4,미국,미국,
533,결혼식 후에,2009.12.3,"2,513,000",0.0%,343,9,138,한국,한국,씨제이엔터테인먼트
534,뉴 문+시크릿+닌자 어쌔신,,"3,586,000",0.0%,329,1,6,기타,기타,
535,박물관이 살아있다 2+마더+터미네이터: 미래전쟁의 시작,,"3,512,000",0.0%,321,1,7,기타,기타,
536,비틀,,"821,000",0.0%,320,1,2,이스라엘,이스라엘,
537,제3회 대단한 단편영화제,,"1,756,600",0.0%,316,1,26,한국,한국,
537,러브렉트,2009.9.3,"2,574,000",0.0%,316,1,34,미국,미국,실버스푼
537,예스맨+과속스캔들+디파이언스,2009.1.8,"3,460,000",0.0%,316,1,14,기타,기타,
540,영웅본색 2,1988.7.22,"1,742,500",0.0%,314,2,88,홍콩,홍콩,(유)조이앤시네마
541,그림자,2007.10.18,"1,818,500",0.0%,310,1,51,한국,한국,(주)스폰지이엔티
542,누벨 바그 50주년 기념전,,"2,097,000",0.0%,308,1,24,프랑스,프랑스,
543,굿바이 초콜릿,2009.10.15,"2,426,000",0.0%,306,1,47,미국,미국,실버스푼
544,아시아독립영화의 오늘 2009 ACF 쇼케이스,,"1,771,000",0.0%,304,1,30,기타,기타,
544,사토 마코토 회고전,,"1,452,500",0.0%,304,1,27,일본,일본,
546,약수터 부르스,2009.11.26,"2,103,000",0.0%,302,3,58,한국,한국,롯데쇼핑㈜롯데시네마
546,서울애니시네마 가족극장 : 공자 왈 맹자왈-유쾌한 철학이야기,,"604,000",0.0%,302,1,15,대만,대만,
548,셜록홈즈+뉴 문+모범시민,,"3,376,000",0.0%,300,1,3,기타,기타,
549,트와일라잇+뉴문,,"4,264,000",0.0%,296,4,8,미국,미국,
550,터미네이터: 미래의 전쟁+김씨표류기+마더,2009.5.28,"3,182,000",0.0%,293,1,7,기타,기타,
551,오감도+킹콩을 들다+거북이 달린다,,"3,196,000",0.0%,292,1,6,한국,한국,
552,샘터분식-그들도 우리처럼,2009.11.26,"1,817,100",0.0%,291,4,91,한국,한국,시네마달
553,라라 선샤인,2009.10.22,"1,841,000",0.0%,290,2,65,한국,한국,(주)푸른곰팡이필름
553,신카이 마코토 특별전,,"2,796,000",0.0%,290,1,27,일본,일본,
555,잠수종과 나비,2008.2.14,"2,125,000",0.0%,288,1,10,미국,미국,(주)유레카픽쳐스
556,아임 낫 데어,2008.5.29,"1,706,000",0.0%,286,1,30,미국,"미국,독일",(주)스폰지이엔티
557,OL 러브 쥬스,,"1,419,000",0.0%,284,1,10,일본,일본,
558,쏘우-여섯번의 기회,2010.1.7,"2,240,000",0.0%,280,1,1,미국,미국,(주)빅버젯
559,아귀레 신의 분노,2002.8.2,"1,640,000",0.0%,278,2,7,서독,서독,㈜영화사 백두대간
559,나인+셜록 홈즈+아바타,,"3,128,000",0.0%,278,1,2,미국,미국,
561,킹 오브 더 힐,2009.2.5,"1,892,000",0.0%,277,1,57,스페인,스페인,(주)유레카픽쳐스
562,브로크백 마운틴,2006.3.1,"2,006,000",0.0%,275,1,8,미국,미국,씨제이엔터테인먼트
563,더 리더+번 애프터 리딩+슬럼독 밀리어네어,,"2,878,000",0.0%,273,1,7,기타,기타,
564,디스트릭트9+써로게이트+나는 비와 함께 간다,,"2,934,000",0.0%,272,1,7,미국,미국,
565,차우+킹콩을 들다+트랜스포머: 패자의 역습,2009.7.15,"2,976,000",0.0%,271,1,8,기타,기타,
565,"씨네코드 선재 선댄스,선댄스",,"2,034,500",0.0%,271,1,26,멕시코,"멕시코,미국",
567,인디피크닉2009,,"1,269,000",0.0%,270,1,42,한국,한국,
568,작전명 발키리+잉크하트:어둠의 부활+적벽대전 2,2009.1.29,"2,862,000",0.0%,268,1,7,기타,기타,
568,그는 당신에게 반하지 않았다+작전+핸드폰,,"2,942,000",0.0%,268,1,7,기타,기타,
570,와인 미라클,2008.11.13,"1,854,500",0.0%,265,1,21,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
571,빅 존,,"657,500",0.0%,262,1,2,노르웨이,노르웨이,
571,핑크 토끼,2009.8.20,"1,558,500",0.0%,262,3,53,한국,한국,한코리아
573,말리와 나+핸드폰+벤자민 버튼의 시간을 거꾸로 간다,,"2,860,000",0.0%,261,1,7,기타,기타,
573,프랑스 영화기행,2009.5.28,"1,703,000",0.0%,261,1,30,프랑스,프랑스,
575,길,2009.5.14,"1,483,500",0.0%,257,3,80,한국,한국,시네마달
576,멋진 하루,2008.9.25,"2,052,000",0.0%,256,1,24,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
577,서울독립영화제2009_외국,,"1,258,000",0.0%,255,2,20,기타,기타,
577,모범시민+시크릿+뉴 문,,"2,748,000",0.0%,255,1,7,기타,기타,
579,4회 이주노동자영화제,,"908,000",0.0%,250,1,11,기타,기타,
579,슬럼독 밀리어네어+실종+푸시,,"2,630,000",0.0%,250,1,7,기타,기타,
581,허수아비들의 땅,2009.4.30,"1,559,000",0.0%,248,4,88,한국,"한국,프랑스",(주)스튜디오이쩜영
582,토니 타키타니,2005.9.22,"1,440,000",0.0%,247,1,24,일본,일본,스폰지
583,광란의 사랑,1991.3.16,"1,712,000",0.0%,245,1,3,미국,미국,
584,순수는 모든 것을 이긴다+납치의 연대기,,"666,000",0.0%,238,1,2,이스라엘,"이스라엘,덴마크",
584,브라질 영화 특별전,,"1,765,000",0.0%,238,1,33,브라질,브라질,
586,시간 여행자의 아내+바스터즈 : 거친 녀석들+펜트하우스 코끼리,,"2,552,000",0.0%,237,1,7,기타,기타,
587,인사동 스캔들+스테이트 오브 플레이+7급 공무원,2009.4.29,"2,494,000",0.0%,235,1,6,기타,기타,
588,그 여름 가장 조용한 바다,2004.8.13,"1,348,000",0.0%,233,1,16,일본,일본,(주)스폰지이엔티
588,청춘불패,2009.8.23,"1,596,000",0.0%,233,1,10,일본,일본,
590,나는 곤경에 처했다!,2009.12.10,"1,396,000",0.0%,232,1,14,한국,한국,씨제이 씨지브이(CJ CGV)(주)
591,"소년, 소년을 만나다",2008.11.20,"940,000",0.0%,231,1,44,한국,한국,
591,굿모닝 프레지던트+디스트릭트 9+컴 아웃 파이팅,,"2,492,000",0.0%,231,1,6,기타,기타,
591,킹콩을 들다+트랜스포머 : 패자의 역습+펠햄 123,2009.7.1,"2,550,000",0.0%,231,1,8,기타,기타,
594,여고괴담5-동반자살+드래그 미 투 헬+거북이 달린다,2009.6.18,"2,538,000",0.0%,230,2,7,기타,기타,
595,망각,,"623,000",0.0%,229,1,2,네덜란드,네덜란드,
595,작가를 만나다-양익준,,"1,080,000",0.0%,229,1,2,한국,한국,
597,신부들의 전쟁+그림자살인+분노의 질주:더 오리지널,,"2,418,000",0.0%,228,1,6,기타,기타,
597,7급 공무원 + 노잉 + 13 구역: 얼티메이텀,,"2,490,000",0.0%,228,1,7,기타,기타,
599,어글리 트루스+블랙+애자,2009.9.17,"2,472,000",0.0%,227,1,7,기타,기타,
600,초속5센티미터,2007.6.21,"1,845,000",0.0%,226,1,13,일본,일본,"대원디지털엔터테인먼트,(주)팝엔터테인먼트"
600,그들만의 세상,,"601,000",0.0%,226,1,2,미국,"미국,이탈리아",
602,모스니의 해변,,"681,500",0.0%,225,1,5,아일랜드,아일랜드,
603,벼랑 위의 포뇨(자막)+과속스캔들+예스맨,2008.12.23,"2,416,000",0.0%,224,1,7,기타,기타,
604,판의 미로 - 오필리아와 세 개의 열쇠,2006.11.30,"1,583,000",0.0%,223,2,11,스페인,"스페인,멕시코",(주)프라임엔터테인먼트
605,코코 샤넬+프로포즈+퍼펙트 겟어웨이,,"2,482,000",0.0%,222,1,6,미국,미국,
606,Memories of Sponge 2008_외국영화,2008.12.18,"1,326,000",0.0%,221,1,11,기타,기타,
607,반유대주의에 대한 보고서,,"780,000",0.0%,218,1,6,이스라엘,"이스라엘,덴마크,미국, 오스트리아",
607,아더와 미니모이: 제1탄 비밀 원정대의 출정+트랜스포머: 패자의 역습+킹콩을 들다,,"2,412,000",0.0%,218,1,6,기타,기타,
609,마더+거북이 달린다+드래그 미 투 헬,,"2,352,000",0.0%,217,1,7,기타,기타,
609,시티 오브 갓,2005.11.4,"1,560,000",0.0%,217,2,5,미국,미국,프리비젼엔터테인먼트
611,구름 뒤편의 태양,,"610,000",0.0%,215,1,4,인도,"인도,영국,티베트",
612,AISFF2009 감독열전,,"1,067,000",0.0%,214,1,2,기타,기타,
612,좀비 걸,,"590,000",0.0%,214,1,2,미국,미국,
614,한국영화아카데미와 함께하는 시네마테크의 영화학교,,"1,322,000",0.0%,213,1,12,한국,한국,
615,드레드,2009.12.3,"1,792,000",0.0%,212,2,29,영국,영국,(주)누리픽쳐스
615,2012+솔로이스트+홍길동의 후예,,"2,350,000",0.0%,212,1,6,기타,기타,
617,프로포즈+블랙+왼편 마지막집,,"2,242,000",0.0%,211,1,6,미국,미국,
617,2009 나다의 마지막 프로포즈,,"1,535,000",0.0%,211,1,14,기타,기타,
619,애자+어글리 트루스+불꽃처럼 나비처럼,,"2,290,000",0.0%,209,2,8,기타,기타,
619,안개속의 풍경,1996.9.21,"1,522,000",0.0%,209,1,7,그리스,"그리스,이탈리아,프랑스",
621,터미네이터: 미래전쟁의 시작+스타트렉: 더 비기닝+마더,2009.6.4,"2,274,000",0.0%,208,1,7,기타,기타,
622,국가대표+웃찾사공연,,"2,790,000",0.0%,207,1,3,한국,한국,
622,"괜찮아, 정말 괜찮아",2010.5.20,"1,444,000",0.0%,207,5,41,일본,일본,(주)씨타마운틴픽쳐스
624,스틸라이프,2007.6.14,"1,476,000",0.0%,205,1,4,홍콩,홍콩,위드시네마
625,아바타+전우치+나인,,"2,280,000",0.0%,201,1,1,기타,기타,
626,이프 온리,2004.10.29,"1,384,500",0.0%,200,2,5,미국,미국,씨제이엔터테인먼트
626,유현목 특별전,,"1,089,000",0.0%,200,1,16,한국,한국,
628,현대 프랑스 영화 특별전,,"1,388,000",0.0%,199,2,72,프랑스,프랑스,
629,리튼,2008.12.26,"1,174,000",0.0%,198,3,56,한국,한국,㈜인디스토리
629,무화과 나무,,"529,500",0.0%,198,1,2,캐나다,캐나다,
631,추적,2008.11.20,"1,113,000",0.0%,196,1,36,영국,영국,(주)영화사구안
631,파라노말 액티비티,2010.1.13,"1,568,000",0.0%,196,1,1,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
633,레이닝 스톤,1999.7.17,"860,000",0.0%,195,2,4,영국,영국,
633,달마세나 파티라자 특별전,,"1,031,000",0.0%,195,1,15,기타,기타,
633,인사동 스캔들+엑스맨 탄생: 울버린+스타트렉: 더 비기닝,2009.5.7,"2,116,000",0.0%,195,1,7,기타,기타,
636,호랑이 정신,,"506,000",0.0%,194,1,2,캐나다,캐나다,
636,호우시절+내 사랑 내 곁에+써로게이트,2009.10.7,"2,072,000",0.0%,194,1,8,기타,기타,
636,귀향,2009.11.5,"1,170,000",0.0%,194,2,49,한국,한국,실버스푼
639,사과,2008.10.16,"1,123,000",0.0%,192,1,7,한국,한국,영화사청어람(주)
640,오토*메이트,,"490,000",0.0%,191,1,2,체코,체코,
640,셉템버 이슈,2010.1.28,"573,500",0.0%,191,1,2,미국,미국,㈜미로비젼
642,거기엔 래퍼가 없다,2009.9.3,"1,321,000",0.0%,190,2,70,일본,일본,(주)이모콘
643,환생을 찾아서,,"376,000",0.0%,188,1,4,이스라엘,이스라엘,
643,2012+펜트하우스 코끼리+마이클 잭슨의 디스 이즈 잇,,"2,104,000",0.0%,188,1,7,기타,기타,
645,북 오브 블러드,2009.12.3,"1,547,000",0.0%,187,1,29,영국,영국,(주)누리픽쳐스
645,11회 서울국제청소년영화제_한국,,"857,000",0.0%,187,4,14,한국,한국,
645,전후 한국영화의 풍경-1950년대 한국영화 특별전,,"952,000",0.0%,187,1,25,한국,한국,
648,벤자민 버튼의 시간은 거꾸로 간다+인터내셔널+그는 당신에게 반하지 않았다,,"2,086,000",0.0%,186,1,3,미국,미국,
649,호우시절+써로게이트+굿모닝 프레지던트,2009.10.22,"1,988,000",0.0%,184,1,6,기타,기타,
649,예스맨 프로젝트,2010.3.25,"579,000",0.0%,184,1,3,프랑스,"프랑스,영국,미국",(주)영화사구안
651,대통령에게 보내는 편지,,"457,500",0.0%,183,1,2,캐나다,"캐나다,프랑스",
651,이레이저 헤드,1996.7.13,"1,314,000",0.0%,183,2,9,영국,영국,
651,멀홀랜드 드라이브,2001.11.30,"1,320,000",0.0%,183,1,4,미국,미국,
654,"영화를 부르는, 파리",2009.4.30,"1,084,000",0.0%,182,1,14,프랑스,프랑스,
654,너와 나의 21세기,2009.12.10,"1,096,000",0.0%,182,1,14,한국,한국,씨제이 씨지브이(CJ CGV)(주)
656,구글 베이비,,"362,000",0.0%,181,1,3,이스라엘,"이스라엘,인도,미국",
656,텐텐,2008.9.11,"1,078,000",0.0%,181,1,23,일본,일본,(주)스폰지이엔티
658,블랙+하이레인+애자,,"1,956,000",0.0%,180,1,8,기타,기타,
658,와가+키발리나의 바다 제방+사이드 바이+사이드 베를린의 토끼,,"500,000",0.0%,180,1,2,덴마크,"덴마크,독일,폴란드",
660,셰익스피어와 빅토르 위고가 만나는 곳,,"460,500",0.0%,179,1,2,멕시코,멕시코,
661,"피아노, 솔로",2008.10.23,"991,000",0.0%,178,1,18,이탈리아,이탈리아,㈜인디스토리
661,영웅본색,1987.5.23,"791,000",0.0%,178,2,66,홍콩,홍콩,(유)조이앤시네마
663,내 남자는 바람둥이,2009.7.23,"1,363,000",0.0%,177,1,20,미국,미국,실버스푼
664,귀향,2006.9.21,"1,309,000",0.0%,176,1,5,스페인,스페인,(주)스폰지이엔티
664,Memories of Sponge 2008_한국영화,,"1,056,000",0.0%,176,1,3,한국,한국,
664,혐오스런 마츠코의 일생,2007.4.12,"1,021,000",0.0%,176,1,16,일본,일본,스폰지
667,중국독립영화 특별전,,"1,026,000",0.0%,175,1,52,중국,중국,
668,왓치맨+더 레슬러+인터내셔널,,"1,872,000",0.0%,174,1,6,미국,미국,
668,디스 이즈 레바논+사랑의 10가지 조건,,"495,000",0.0%,174,1,2,호주,"호주,기타",
670,위핏,2010.2.18,"865,000",0.0%,173,1,1,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
670,공주와 개구리,2010.1.21,"1,557,000",0.0%,173,1,1,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
672,더 리더+쇼퍼홀릭+슬럼독 밀리어네어,,"1,846,000",0.0%,170,1,7,기타,기타,
672,호텔 사하라,,"459,000",0.0%,170,1,2,독일,독일,
674,다큐 인 나다-9월_외국,,"1,132,500",0.0%,169,1,4,기타,기타,
675,부덴부르크가의 사람들,,"168,000",0.0%,168,1,4,독일,독일,
675,슬링샷 힙합,,"432,500",0.0%,168,1,2,미국,"미국,팔레스타인",
675,왓치맨+슬픔보다 더 슬픈 이야기+드래곤볼 에볼루션,2009.3.12,"1,834,000",0.0%,168,1,7,기타,기타,
675,적벽대전 2+마린 보이+작전명 발키리,2009.2.5,"1,826,000",0.0%,168,1,7,기타,기타,
679,마린 보이+세븐 파운즈+적벽대전 2,,"1,838,000",0.0%,167,1,7,기타,기타,
679,포르노 그래픽 어페어,2000.12.2,"1,223,000",0.0%,167,1,10,프랑스,"프랑스,벨기에,스위스,룩셈부르크",
681,"소년, 소녀를 만나다",1996.1.13,"1,157,000",0.0%,166,3,19,프랑스,프랑스,오드
681,동백아가씨,2008.11.20,"1,013,000",0.0%,166,2,30,한국,한국,시네마달
683,낙타는 말했다,2009.11.13,"1,063,000",0.0%,165,3,68,한국,한국,㈜인디스토리
684,다니엘 바렌보임과 서동시집 오케스트라,2012.9.6,"454,000",0.0%,162,1,2,독일,독일,(주)영화사 진진
685,웰컴 투 노스 코리아!,,"457,500",0.0%,161,1,2,체코,체코,
686,2006 [통합]패키지영화,,"880,000",0.0%,160,1,1,기타,기타,
687,도시락,2009.8.6,"874,000",0.0%,158,3,51,한국,한국,청년필름(주)
687,천하무적,2009.4.9,"979,000",0.0%,158,1,47,중국,중국,㈜코리아스크린
687,영화사 강의,,"1,071,000",0.0%,158,1,23,기타,기타,
687,나이지리아의 검은 진주,,"520,500",0.0%,158,1,5,미국,미국,
691,라 비앙 로즈,2007.11.21,"1,151,000",0.0%,157,2,17,프랑스,"프랑스,영국,체코",(주)프라임엔터테인먼트
691,나쁜 교육,2004.9.17,"1,156,000",0.0%,157,1,3,스페인,스페인,(주)스폰지이엔티
693,발리 해변의 카우보이들,,"460,000",0.0%,156,1,4,싱가포르,싱가포르,
693,벌레의 흔적,,"409,000",0.0%,156,1,2,스위스,스위스,
695,C+ 탐정,2009.12.10,"1,139,500",0.0%,155,3,52,홍콩,홍콩,실버스푼
696,솔로이스트+청담보살+2012,,"1,676,000",0.0%,154,1,6,기타,기타,
696,AISFF2009 테마단편전1,,"731,000",0.0%,154,1,1,한국,한국,
696,그림자 살인+분노의 질주: 더 오리지널+슬럼독 밀리어네어,,"1,646,000",0.0%,154,1,6,기타,기타,
696,나는 경제 저격수였다,,"308,000",0.0%,154,1,4,그리스,그리스,
700,워터 보이즈,2002.8.15,"796,000",0.0%,153,2,23,일본,일본,㈜미로비젼
701,거침없는 여자들,,"398,500",0.0%,152,1,2,영국,영국,
701,중앙대학교졸업작품전-섹션1,,"456,000",0.0%,152,1,2,한국,한국,
703,쿠킹 히스토리,,"446,000",0.0%,151,1,2,슬로바키아,"슬로바키아,체코, 오스트리아,핀란드",
704,로망은 없다,2009.12.10,"908,000",0.0%,150,1,14,한국,한국,씨제이 씨지브이(CJ CGV)(주)
705,환상통,,"159,000",0.0%,149,1,4,독일,독일,
705,마이 블루베리 나이츠,2008.3.6,"1,034,000",0.0%,149,1,4,홍콩,"홍콩,프랑스",(주)쇼박스
705,"나의 이웃, 나의 살인자",,"413,500",0.0%,149,1,2,미국,"미국,프랑스",
708,소무,1999.10.2,"1,120,000",0.0%,148,1,3,중국,중국,
709,벽,,"396,500",0.0%,146,1,2,이스라엘,"이스라엘,프랑스",
709,호우시절+내 사랑 내 곁에+불꽃처럼 나비처럼,,"1,590,000",0.0%,146,1,7,한국,한국,
709,록키 호러 픽쳐 쇼,1998.6.20,"979,500",0.0%,146,1,4,미국,"미국,영국",
712,집오리와 들오리의 코인로커,2008.8.28,"981,000",0.0%,143,1,7,일본,일본,프리비젼엔터테인먼트
712,나블루스의 두 학교+나블루스로의 귀환,,"426,500",0.0%,143,1,2,영국,영국,
714,더 리더+쇼퍼홀릭+그림자 살인,,"1,550,000",0.0%,142,1,7,기타,기타,
714,아멜리에,2001.10.19,"988,000",0.0%,142,2,5,프랑스,프랑스,콜럼비아
714,취한 말들을 위한 시간,2004.7.30,"1,083,000",0.0%,142,1,5,이란,이란,㈜영화사 백두대간
717,라스트 데이즈,2006.4.27,"839,000",0.0%,141,1,9,미국,미국,(주)스폰지이엔티
718,새엄마는 동갑내기,,"700,000",0.0%,140,1,8,일본,일본,
718,엑스맨 탄생: 울버린+인사동 스캔들+천사와 악마,2009.5.14,"1,534,000",0.0%,140,1,6,기타,기타,
720,페스티벌 봄,,"1,042,000",0.0%,139,1,11,기타,기타,
720,비투스,2008.4.9,"851,000",0.0%,139,4,28,스위스,스위스,이미지팩토리
720,단지부인: 불륜 러브러브,,"695,000",0.0%,139,1,9,일본,일본,
723,AISFF2009 국제경쟁 8,,"682,000",0.0%,138,1,2,기타,기타,
723,밝은 미래,2004.4.23,"824,000",0.0%,138,1,12,일본,일본,㈜미로비젼
725,경계도시 2,2010.3.18,"471,000",0.0%,137,1,4,한국,한국,시네마달
