순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
456,"지금, 만나러 갑니다",2005.3.25,"2,260,000",0.0%,451,1,11,일본,일본,"(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트"
456,스타트 포 텐,2007.12.6,"3,136,500",0.0%,451,2,72,영국,영국,라인트리엔터테인먼트
456,약지의 표본,2007.8.23,"3,179,500",0.0%,451,2,89,프랑스,"프랑스,독일,영국",프리비젼엔터테인먼트
459,마음,2007.5.10,"2,891,500",0.0%,449,1,24,프랑스,"프랑스,이탈리아",스폰지
459,제7의 봉인,2012.5.10,"2,893,300",0.0%,449,1,18,스웨덴,스웨덴,㈜영화사 백두대간
461,제8회 대구단편영화제,,"2,235,000",0.0%,447,1,22,한국,한국,
461,"시네마정동-황진이, 슈렉3, 메신져",,"4,998,000",0.0%,447,1,9,기타,기타,
463,나는 전설이다 + 싸움 + 어거스트 러쉬,2007.12.12,"4,736,000",0.0%,432,1,6,기타,기타,
464,"시네마정동-내니다이어리,행복,러시아워3",2007.10.2,"4,626,000",0.0%,428,1,9,기타,기타,
465,이브의 유혹,,"2,648,000",0.0%,419,3,15,한국,한국,
466,미 앤 유 앤 에브리원,2006.1.27,"1,992,500",0.0%,414,1,7,미국,"미국,영국",(주)동숭아트센터
467,택시 블루스,2007.12.21,"2,667,000",0.0%,413,2,49,한국,한국,㈜인디스토리
468,방문자,2006.11.15,"2,205,900",0.0%,409,1,25,한국,한국,씨제이엔터테인먼트
469,메종 드 히미코,2006.1.26,"2,551,000",0.0%,401,2,19,일본,일본,스폰지
470,부에노스 아이레스 1977,2007.8.15,"2,720,000",0.0%,397,2,89,아르헨티나,아르헨티나,(주)유레카픽쳐스
471,서울국제실험영화페스티벌2007,2007.8.24,"1,823,000",0.0%,395,1,24,기타,기타,
472,미...마이셀프,2007.9.27,"2,707,500",0.0%,387,1,41,태국,태국,프리비젼엔터테인먼트
473,"시네마정동-다이하드4,해부학교실,해리포터와불사조기사단",2007.7.17,"4,332,000",0.0%,382,1,3,기타,기타,
474,"시네마정동-본얼티메이텀,권순분여사납치사건,인베이젼",2007.9.19,"4,198,000",0.0%,381,1,8,기타,기타,
475,저스트 프렌드,2006.12.7,"2,855,000",0.0%,377,1,3,미국,미국,㈜스튜디오이쩜영
476,"시네마정동-사랑,본얼티메이텀,즐거운인생",2007.9.27,"4,084,000",0.0%,374,1,13,기타,기타,
477,판의 미로 - 오필리아와 세 개의 열쇠,2006.11.30,"2,354,700",0.0%,370,2,21,스페인,"스페인,멕시코",(주)프라임엔터테인먼트
478,망종,2006.3.24,"1,792,200",0.0%,367,1,18,한국,"한국,중국",(주)동숭아트센터
479,가을 소나타,2012.3.22,"2,254,700",0.0%,360,1,17,스웨덴,스웨덴,㈜영화사 백두대간
480,순간 그리고 순간 : 디지털 삼인삼색2006,,"2,429,000",0.0%,358,1,50,한국,한국,
480,"시네마정동-트랜스포머,택시4,오션스13",2007.7.5,"4,002,000",0.0%,358,1,6,기타,기타,
482,황금나침반 + 마고리엄의 장난감 백화점 + 내사랑,2007.12.25,"3,956,000",0.0%,355,1,7,기타,기타,
483,"시네마정동-권순분여사납치사건,본얼티메이텀,두얼굴의여친",2007.9.12,"3,854,000",0.0%,353,1,7,기타,기타,
484,김기영 특별전,,"2,396,000",0.0%,346,1,4,한국,한국,
485,"시네마정동-스타더스트,만남의 광장,죽어도 해피엔딩",2007.8.22,"3,768,000",0.0%,339,1,8,기타,기타,
486,무적의 콜린,,"964,000",0.0%,336,1,26,한국,한국,
487,동,,"2,256,000",0.0%,332,1,13,한국,한국,
488,하나를 위하여,,"1,563,400",0.0%,328,1,38,한국,한국,
489,산딸기,2013.5.16,"2,058,700",0.0%,325,1,11,스웨덴,스웨덴,㈜영화사 백두대간
490,장금이의 꿈(애니),,"960,000",0.0%,318,1,31,한국,한국,
491,해리포터와 불의 잔,2005.12.1,"1,743,500",0.0%,312,1,10,미국,미국,워너브러더스 코리아(주)
492,"변태가족, 형의 새 각시",2007-11-00,"1,534,000",0.0%,309,1,4,일본,일본,
493,부에나 비스타 소셜 클럽,2001.3.1,"1,686,000",0.0%,306,1,10,독일,독일,오드
494,바르게 살자 + 브레이브 원 + 행복,2007.10.18,"3,342,000",0.0%,303,1,14,기타,기타,
495,스텝 업,2006.11.23,"1,509,000",0.0%,302,1,13,미국,미국,㈜스튜디오이쩜영
496,CQN 씨네 커튼콜 2007,,"1,648,000",0.0%,299,2,44,일본,일본,
497,강을 건너는 사람들,2007.11.30,"2,011,000",0.0%,296,1,59,한국,한국,(주)영화사 진진
498,란도리,2006.12.14,"1,725,000",0.0%,295,2,27,일본,일본,(주)영화랑
499,독일 다큐멘터리 특별전,2007.10.10,"1,451,000",0.0%,293,1,20,독일,독일,
500,올 어바웃 러브,2007.10.18,"1,999,000",0.0%,292,2,40,덴마크,덴마크,스폰지
501,도쿄타워,2005.11.23,"1,451,000",0.0%,290,1,6,일본,일본,스폰지
502,블루프린트,2007.3.29,"1,537,500",0.0%,289,1,59,독일,독일,㈜씨네콰논코리아
503,한 여름밤의 미소,,"1,769,500",0.0%,287,1,15,스웨덴,스웨덴,
504,다운 인 더 밸리,2007.11.1,"2,024,500",0.0%,286,2,65,미국,미국,프리비젼엔터테인먼트
505,원피스 - 기계태엽성의 메카거병,2006.10.26,"1,142,000",0.0%,284,1,26,일본,일본,(주)엠케이픽처스
506,사랑의 유형지,2007.11.22,"1,937,500",0.0%,283,2,70,일본,일본,프리비젼엔터테인먼트
506,박사가 사랑한 수식,2006.11.9,"1,733,000",0.0%,283,2,15,일본,일본,(주)스폰지이엔티
508,수용소의 삶 : 디지털 삼인삼색2007,2007.11.29,"1,861,000",0.0%,278,1,72,한국,한국,(주)이모션픽처스
508,서울독립영화제2006,2006.12.7,"1,593,000",0.0%,278,1,33,한국,한국,
508,9월의 어느날,2007.5.10,"1,849,000",0.0%,278,1,41,프랑스,프랑스,라인트리엔터테인먼트
511,리턴,2006.9.1,"1,300,500",0.0%,277,2,19,러시아,러시아,위드시네마
512,소립자,,"1,488,000",0.0%,272,1,37,독일,독일,
513,라스트 데이즈,2006.4.27,"1,512,000",0.0%,269,1,13,미국,미국,(주)스폰지이엔티
513,제9중대,2007.9.13,"1,531,500",0.0%,269,1,28,러시아,"러시아,우크라이나,핀란드",스폰지
513,어두운 유리를 통해,2007.8.8,"1,731,400",0.0%,269,1,10,스웨덴,스웨덴,
513,2006 [통합]단편영화,,"1,076,000",0.0%,269,1,31,,,
517,"시네마정동-러브앤트러블,황진이,오션스13",2007.6.15,"3,020,000",0.0%,268,2,5,기타,기타,
518,"20일밤, 그리고 비 오는 하루",2007.4.27,"1,766,000",0.0%,267,1,46,프랑스,프랑스,(주)이모션픽처스
519,얼터드,2007.8.23,"1,722,000",0.0%,262,2,38,미국,미국,스폰지
520,비욘드 더 씨,2006.11.9,"1,154,800",0.0%,257,1,7,미국,"미국,영국,독일",(주)아미가스필름
520,2회 브라질 영화제: 시네마 노보 회고전,2007.11.19,"1,325,000",0.0%,257,1,13,기타,기타,
522,"시네마정동-캐리비안의해적3,슈렉3,황진이",2007.6.6,"2,836,000",0.0%,255,1,2,기타,기타,
523,"시네마정동-디스터비아,내생애최악의남자,스타더스트",2007.8.30,"2,788,000",0.0%,254,1,7,기타,기타,
523,텍사스 전기톱 연쇄살인사건,2005.6.16,"1,343,500",0.0%,254,1,25,미국,미국,(주)쇼박스
523,M + 바르게 살자 + 펀치레이디,,"2,798,000",0.0%,254,1,7,한국,한국,
526,어거스트 러쉬 + 나는 전설이다 + 마이클 클레이튼,2007.12.12,"2,818,000",0.0%,253,1,6,기타,기타,
527,비밀여행,2007.7.19,"1,635,000",0.0%,251,1,47,일본,일본,(주)코랄픽쳐스
528,어사일럼,2007.10.18,"1,349,000",0.0%,246,1,54,영국,영국,프리비젼엔터테인먼트
529,"시네마정동-마이파더,디스터비아,척앤래리",2007.9.6,"2,636,000",0.0%,245,1,6,기타,기타,
530,"시네마정동-심슨가족더무비,죽어도 해피엔딩,스타더스트",2007.8.22,"2,654,000",0.0%,244,1,8,기타,기타,
531,식객 + 베오울프 + 로스트 라이언즈,2007.11.14,"2,690,000",0.0%,243,1,6,기타,기타,
532,경련,2007-11-00,"1,204,000",0.0%,242,1,5,일본,일본,
533,"시네마정동-상사부일체,두얼굴의여친,본얼티메이텀",2007.9.21,"2,676,000",0.0%,241,1,5,기타,기타,
534,"베로니카, 죽기로 결심하다",2007.3.23,"1,639,000",0.0%,240,1,45,일본,일본,(주)이모션픽처스
535,봄의 눈,2007.3.8,"1,601,700",0.0%,236,1,22,일본,일본,(주)아미가스필름
535,엘리펀트,2004.8.27,"1,300,000",0.0%,236,1,14,미국,미국,(주)동숭아트센터
537,처녀의 샘,,"1,431,500",0.0%,233,1,11,스웨덴,스웨덴,
538,애니충격전 임팩트 섹션1-오타와편,,"1,099,000",0.0%,229,3,11,기타,기타,
539,"시네마정동-트랜스포머,택시4,해리포터와불사조기사단",2007.7.11,"2,530,000",0.0%,226,1,2,기타,기타,
540,외침과 속삭임,,"1,426,300",0.0%,225,1,12,스웨덴,스웨덴,
541,"시네마정동-본얼티메이텀,디스터비아,즐거운인생",2007.9.12,"2,422,000",0.0%,222,1,7,기타,기타,
542,이브의 유혹 - 키스,2007.8.13,"1,393,000",0.0%,221,3,22,한국,한국,㈜화인웍스
543,퍼펙트 커플,,"1,097,000",0.0%,220,1,25,일본,"일본,프랑스",
544,그녀에게,2003.4.18,"1,096,000",0.0%,219,1,5,스페인,스페인,"판씨네마(주),㈜미로비젼"
545,우리시대 명불허전,,"1,302,000",0.0%,217,1,35,한국,한국,
546,세계,2006.10.20,"1,410,000",0.0%,215,1,19,중국,"중국,일본,프랑스",(주)이모션픽처스
546,가부와 메이 이야기,2006.2.9,"1,286,000",0.0%,215,1,21,일본,일본,"(주)엠케이픽처스 ,에이원엔터테인먼트"
548,환상의 빛,2016.7.7,"1,444,200",0.0%,212,1,8,일본,일본,주식회사 씨네룩스
549,러브 액츄얼리,2003.12.5,"1,050,000",0.0%,210,1,4,미국,"미국,영국","UIP코리아,(유)조이앤시네마"
550,커피와 담배,2006.7.27,"1,402,000",0.0%,208,1,7,미국,미국,(주)스폰지이엔티
551,개구리중사 케로로,2006.5.4,"1,030,000",0.0%,207,2,21,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
552,2006 [통합]패키지영화,,"2,060,000",0.0%,206,2,2,기타,기타,
553,비커밍 제인 + 바르게 살자 + 브레이브 원,2007.10.18,"2,234,000",0.0%,204,1,7,기타,기타,
553,아이언키드,2007.5.14,"622,000",0.0%,204,1,18,한국,한국,
555,식객 + 히어로 + M,2007.11.1,"2,146,000",0.0%,202,1,6,기타,기타,
556,캘리포니아 뷰티,2007.8.9,"1,335,000",0.0%,201,1,29,미국,미국,CNS엔터테인먼트
557,아파트 1303호,2007.11.19,"800,000",0.0%,200,1,4,일본,일본,(주)유니코리아문예투자
558,애니충격전 임팩트 섹션2-오타와편,,"922,000",0.0%,199,3,12,한국,"한국,미국,기타",
558,더 재킷,2008.1.10,"1,194,000",0.0%,199,1,1,미국,"미국,영국",롯데쇼핑㈜롯데엔터테인먼트
560,형사; Duelist,2005.9.8,"1,568,000",0.0%,196,1,1,한국,한국,코리아픽쳐스(주)
560,애니충격전 매니아 섹션1-안시편,2007.10.4,"909,000",0.0%,196,1,4,기타,기타,
560,"굿모닝, 나잇",2006.12.1,"1,346,000",0.0%,196,1,20,이탈리아,이탈리아,(주)이모션픽처스
563,내사랑 + 황금나침반 + 용의주도 미스신,2007.12.24,"2,228,000",0.0%,195,1,1,기타,기타,
564,크래쉬,2006.4.6,"881,600",0.0%,194,1,5,미국,미국,(주)스튜디오이쩜영
565,신과 나눈 이야기,2007.12.27,"1,465,000",0.0%,193,1,22,미국,미국,(주)부귀영화
566,애니충격전 매니아 섹션2-안시편,2007.10.4,"878,000",0.0%,191,1,4,기타,기타,
567,"씨네큐브-알래스카,막시밀리안헤커미니콘서트",,"1,900,000",0.0%,190,1,1,독일,독일,
568,양다리,,"915,000",0.0%,184,1,5,일본,일본,
568,"시네마정동-비커밍 제인,행복,브레이브 원",2007.10.11,"1,986,000",0.0%,184,1,6,,,
570,이프 온리,2004.10.29,"916,000",0.0%,183,1,3,미국,미국,씨제이엔터테인먼트
571,더 블루스-소울 오브 맨,2004.5.14,"1,001,000",0.0%,182,1,10,독일,독일,(주)스폰지이엔티
572,기둥서방 히로시,,"898,000",0.0%,181,1,5,일본,일본,
573,오만과 편견,2006.3.24,"902,000",0.0%,180,1,4,미국,미국,UIP코리아
574,애니충격전 패밀리 섹션1-안시편,2007.10.4,"809,000",0.0%,176,1,3,기타,기타,
574,줌,2006.12.28,"1,232,000",0.0%,176,1,11,독일,독일,㈜영화사 백두대간
576,골든 에이지 + 라 비앙 로즈 + 마이클 클레이튼,2007.11.29,"1,952,000",0.0%,174,1,13,기타,기타,
577,베오울프 + 스카우트 + 식객,2007.11.21,"1,868,000",0.0%,169,1,8,기타,기타,
577,어떤 나라,2005.8.26,"1,016,900",0.0%,169,1,15,영국,영국,(주)동숭아트센터
577,당한 여자,,"844,000",0.0%,169,1,4,일본,일본,
580,빅 리버,2006.8.17,"950,500",0.0%,167,1,19,일본,"일본,미국",(주)스폰지이엔티
580,베오울프 + 스카우트 + 마을금고연쇄습격사건,2007.11.14,"1,790,000",0.0%,167,1,7,기타,기타,
582,오페라의 유령,2004.12.8,"830,000",0.0%,166,1,4,미국,미국,씨제이엔터테인먼트
583,작가를 만나다-이송희일,,"811,000",0.0%,164,1,1,한국,한국,
584,사모안 웨딩,2007.10.19,"1,086,000",0.0%,163,1,38,뉴질랜드,뉴질랜드,(유)마스엔터테인먼트코리아
585,스테이션 에이전트,2006.1.27,"743,600",0.0%,159,1,4,미국,미국,(주)동숭아트센터
586,애니충격전 앵콜 안시 베스트 섹션,,"749,000",0.0%,158,3,6,기타,기타,
587,굿나잇 앤 굿럭,2006.3.16,"722,300",0.0%,157,1,6,미국,미국,(주)유레카픽쳐스
588,같은 달을 보고 있다,2007.12.19,"1,045,000",0.0%,155,1,37,일본,일본,(주)이모션픽처스
589,애니충격전 매니아 섹션-오타와편,,"739,000",0.0%,154,3,9,기타,기타,
590,실종,2007.2.16,"1,019,000",0.0%,153,1,27,미국,미국,라인트리엔터테인먼트
591,작가를 만나다-전계수,,"724,000",0.0%,152,1,1,한국,한국,
592,당신이 사랑하는 동안에,2005.10.13,"745,000",0.0%,149,1,4,미국,미국,(주)쇼박스
593,개구리의 노래,,"736,000",0.0%,148,1,5,일본,일본,
593,"시네마정동-브레이브 원,니 다이어리,러시아워3",2007.10.11,"1,644,000",0.0%,148,1,7,,,
595,21 그램,2004.10.23,"987,000",0.0%,145,1,11,미국,미국,(주)영화사한결
595,비터 스위트,,"725,000",0.0%,145,1,5,일본,일본,
597,사랑에 눈뜨다,2007.9.14,"942,000",0.0%,144,1,24,일본,일본,미디어소프트
597,도시락,,"714,000",0.0%,144,1,5,일본,일본,
599,이브의 유혹 - 엔젤,2007.7.30,"851,000",0.0%,136,4,22,한국,한국,㈜화인웍스
599,천상의 소녀,2006.2.2,"618,900",0.0%,136,1,2,아프카니스탄,"아프카니스탄,아일랜드,일본",(주)영화랑
599,천리마 축구단,2005.8.26,"786,900",0.0%,136,1,18,영국,영국,(주)동숭아트센터
602,서울아트시네마 애니충격 감독열전 12월- 어린이 왕국 편,2007.12.15,"767,000",0.0%,135,1,9,기타,기타,
603,판타스틱 소녀백서,2002.6.21,"926,500",0.0%,133,1,2,영국,영국,시나브로엔터테인먼트(주)
603,치한전차,,"663,000",0.0%,133,1,5,일본,일본,
605,해바라기,2006.11.23,"797,000",0.0%,132,2,50,한국,한국,(주)쇼박스
606,발칙한시선 2부2섹션,2007.7.19,"270,000",0.0%,131,1,2,,,
607,M+식객+바르게 살자,,"1,404,000",0.0%,129,1,4,한국,한국,
608,냉정과 열정사이,2003.10.10,"640,000",0.0%,127,1,6,일본,일본,"하준사,월트디즈니컴퍼니코리아(주)"
609,"시네마정동-만남의광장,죽어도해피엔딩,디스터비아",2007.8.30,"1,402,000",0.0%,126,1,6,기타,기타,
610,"조제, 호랑이 그리고 물고기들",2004.10.29,"712,000",0.0%,125,1,12,일본,일본,"(주)프레인글로벌,(주)스폰지이엔티"
610,연애사진,2004.4.9,"625,000",0.0%,125,1,4,일본,일본,(주)스폰지이엔티
610,그림자,2007.10.18,"737,500",0.0%,125,4,56,한국,한국,(주)스폰지이엔티
610,"시네마정동-택시4,러브앤트러블,트랜스포머",2007.7.5,"1,400,000",0.0%,125,1,2,기타,기타,
614,나고야 살인사건,2007.8.9,"936,000",0.0%,124,1,14,일본,일본,(주)프리미어엔터테인먼트
614,달콤한 열여섯,,"632,000",0.0%,124,1,16,미국,미국,
616,"나,너 그리고 우리",2007.2.8,"846,500",0.0%,121,1,2,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
617,더 벤치워머스,2007.1.18,"840,000",0.0%,120,1,3,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
617,블라인드 러브,2007-11-00,"600,000",0.0%,120,1,5,일본,일본,
619,애니충격전 패밀리 섹션2-안시편,2007.10.4,"544,000",0.0%,119,1,3,기타,기타,
620,싸이킥스,,"358,500",0.0%,118,1,16,한국,한국,
621,프린스 앤 프린세스,2001.5.5,"816,000",0.0%,117,1,2,프랑스,프랑스,
622,서울아트시네마 애니충격 감독열전,2007.10.26,"672,000",0.0%,116,1,7,기타,기타,
622,녹차의 맛,2006.11.23,"807,500",0.0%,116,1,1,일본,일본,(주)스폰지이엔티
624,세상의 중심에서 사랑을 외치다,2004.10.8,"570,000",0.0%,114,1,2,일본,일본,(주)동아수출공사
625,식객 + 더 버터플라이 + 로스트 라이언즈,2007.11.8,"1,256,000",0.0%,112,1,6,기타,기타,
626,나인 라이브즈,2006.8.24,"516,000",0.0%,109,1,4,미국,미국,(주)동숭아트센터
627,베를린 천사의 시,1993.5.15,"548,000",0.0%,108,1,7,독일,독일,
627,애니충격전 패밀리 섹션-오타와편,2007.11.29,"507,000",0.0%,108,3,9,영국,"영국,기타",
629,"시네마정동 - 디워,화려한 휴가,라따뚜이",2007.8.17,"1,162,000",0.0%,106,1,2,기타,기타,
630,춤추는 나의 베아트리체,2007.11.18,"692,000",0.0%,105,2,26,영국,영국,CNS엔터테인먼트
631,판도와리스,2007.3.24,"622,000",0.0%,104,1,9,멕시코,멕시코,
631,애처일기,2007.4.12,"667,000",0.0%,104,1,19,일본,일본,미디어소프트
633,탕기,2006.12.28,"672,000",0.0%,103,1,13,프랑스,"프랑스,일본",거원시네마(주)
634,"마이 걸, 마이 엔젤",2007.10.3,"687,000",0.0%,102,2,22,캐나다,캐나다,라인트리엔터테인먼트
635,"시네마정동-오션스13,황진이,트랜스포머",2007.6.28,"1,150,000",0.0%,101,1,2,기타,기타,
635,"시네마정동-권순분여사납치사건,두얼굴의여친,본얼티메이텀",2007.9.27,"1,112,000",0.0%,101,1,5,기타,기타,
637,길,2006.11.2,"556,000",0.0%,100,1,9,한국,한국,스폰지
638,글래스톤베리,2006.9.14,"533,000",0.0%,97,1,3,영국,영국,(주)스폰지이엔티
639,대통령을 죽여라,2006.10.13,"588,000",0.0%,95,1,12,미국,"미국,멕시코",(주)화인픽쳐스
640,올 더 킹즈 맨,2007.9.21,"621,500",0.0%,94,1,28,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
641,"시네마정동-디스터비아,척앤래리,내생애최악의남자",2007.9.6,"1,020,000",0.0%,93,1,5,기타,기타,
641,작가를 만나다-조창호,,"430,000",0.0%,93,1,1,한국,한국,
641,프레리 홈 컴패니언,2006.10.19,"483,000",0.0%,93,1,20,미국,미국,(주)스폰지이엔티
641,사무라이픽션 - 적영,2007.5.24,"633,000",0.0%,93,1,23,일본,일본,CNS엔터테인먼트
645,캔사스 시티,,"506,000",0.0%,91,1,3,미국,"미국,프랑스",
645,클림트,2006.6.29,"549,500",0.0%,91,1,2,독일,"독일,영국,프랑스, 오스트리아",(주)스폰지이엔티
647,할리우드랜드,2007.4.12,"574,500",0.0%,87,1,31,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
647,작가를 만나다 - 변영주,,"401,000",0.0%,87,1,3,한국,한국,
649,기다리다 미쳐 + 용의주도 미스신 + 마고리엄의 장난감 백화점,2007.12.31,"978,000",0.0%,86,1,1,기타,기타,
649,호텔 르완다,2006.9.7,"403,500",0.0%,86,1,4,영국,"영국,이탈리아,남아프리카공화국",(주)동숭아트센터
649,이노센트 보이스,2008.8.28,"346,000",0.0%,86,1,10,멕시코,"멕시코,미국",㈜스튜디오이쩜영
649,이리맨젤특별전,,"1,204,000",0.0%,86,1,1,체코,체코,
653,나의 노래는,2008.4.24,"586,500",0.0%,84,1,3,한국,한국,㈜인디스토리
654,핑퐁,,"566,500",0.0%,81,1,1,일본,일본,
655,타짜,2006.9.28,"514,000",0.0%,80,1,12,한국,한국,씨제이엔터테인먼트
655,나나,2006.3.30,"400,000",0.0%,80,1,4,일본,일본,(주)엠케이픽처스
655,철인 28호,,"359,000",0.0%,80,1,5,일본,일본,
658,아쿠에리온,Nov.07,"349,000",0.0%,78,1,6,기타,기타,
659,고양이의 보은,2003.8.8,"378,000",0.0%,77,1,13,일본,일본,씨제이엔터테인먼트
660,거북이는 의외로 빨리 헤엄친다,,"530,500",0.0%,76,1,1,일본,일본,(주)엔케이컨텐츠
661,알게될거야 외1편,2007.7.2,"148,000",0.0%,74,1,2,기타,기타,
661,하나와 앨리스,2004.11.17,"512,500",0.0%,74,1,7,일본,일본,"(주)팝엔터테인먼트,쇼이스트(주)"
663,작가를 만나다-박찬옥,,"335,000",0.0%,73,1,1,한국,한국,
664,돈 컴 노킹,2006.2.23,"408,500",0.0%,71,1,7,미국,미국,(주)스폰지이엔티
664,중앙대학교졸업작품전-섹션1,,"213,000",0.0%,71,1,4,한국,한국,
666,새는 폐곡선을 그린다,2002.3.1,"336,000",0.0%,69,1,15,한국,한국,"㈜씨네월드,㈜미로비젼"
666,하울의 움직이는 성,2004.12.23,"345,000",0.0%,69,1,6,일본,일본,"(주)이수C&E,(주)시네마서비스"
666,욕망,2007.1.24,"415,000",0.0%,69,1,5,일본,일본,프리비젼엔터테인먼트
666,브레인웨이브,2006.8.31,"341,000",0.0%,69,1,13,한국,한국,씨제이엔터테인먼트
666,우리개 이야기,2006.6.8,"385,000",0.0%,69,1,8,일본,일본,(주)영화랑
666,아무도 모른다,2005.4.1,"475,700",0.0%,69,1,6,일본,일본,(주)동숭아트센터
672,보르히아,2007.12.27,"447,000",0.0%,67,1,16,스페인,스페인,라인트리엔터테인먼트
672,소리아이,2008.9.18,"280,500",0.0%,67,1,1,한국,한국,"(주)영화사 진진,아트플러스시네마네트워크"
672,"시네마정동-상사부일체,인베이젼,사랑",2007.9.28,"738,000",0.0%,67,1,2,기타,기타,
675,여기보다 어딘가에,2008.8.21,"461,500",0.0%,66,1,3,한국,한국,㈜인디스토리
675,씨너스애니임팩트 MANIA3,2007.6.28,"310,000",0.0%,66,1,2,기타,기타,
677,리튼,2008.12.26,"446,500",0.0%,64,1,3,한국,한국,㈜인디스토리
677,차밍스쿨 & 볼룸댄스,2007.11.29,"445,500",0.0%,64,1,10,미국,미국,㈜미로비젼
679,인 더 풀,,"366,000",0.0%,63,1,10,일본,일본,
680,철콘 근크리트,2007.8.2,"310,000",0.0%,62,1,7,일본,일본,스폰지
680,흔들리는 구름,2006.3.31,"252,900",0.0%,62,1,3,대만,"대만,프랑스",(주)유레카픽쳐스
680,작가를 만나다-김종관,,"288,000",0.0%,62,1,1,한국,한국,
683,작가를 만나다-김응수,,"276,000",0.0%,60,1,1,한국,한국,
683,웨딩 크래셔,2006.3.1,"300,000",0.0%,60,1,4,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
685,천사,,"241,000",0.0%,58,1,4,일본,일본,
686,8월의 크리스마스(일본판),2007.3.8,"389,000",0.0%,57,1,18,일본,일본,(주)코랄픽쳐스
687,잘돼가? 무엇이든 외 1편,2007.7.2,"112,000",0.0%,56,1,2,기타,기타,
687,나는 나를 파괴할 권리가 있다,2005.4.15,"267,000",0.0%,56,1,12,한국,한국,무비즈엔터테인먼트㈜
689,스크랩 헤븐,2006-10-00,"343,000",0.0%,54,1,3,일본,일본,
690,노이 알비노이,2006.9.29,"285,000",0.0%,53,1,9,아이슬란드,"아이슬란드,영국,독일",(주)영화랑
690,내 안에 우는 바람,1997.10.25,"247,000",0.0%,53,1,15,한국,한국,
690,전국노래자랑,,"260,000",0.0%,53,1,10,일본,일본,
690,뜨거운 것이 좋아,2008.1.17,"314,000",0.0%,53,1,4,한국,한국,(주)시네마서비스
694,씨너스애니임팩트 MANIA2,2007.6.28,"251,000",0.0%,52,1,2,기타,기타,
694,금발의 초원,2006.9.28,"362,000",0.0%,52,1,1,일본,일본,(주)스폰지이엔티
694,씨너스 애니충격전 8월 매니아섹션 3,2007.8.23,"248,000",0.0%,52,2,4,기타,기타,
697,CQN 할로윈 무비 파티,2007.10.29,"345,000",0.0%,51,1,12,기타,기타,
698,랜드 오브 플렌티,2005.9.16,"269,000",0.0%,50,1,7,독일,독일,스폰지
698,씨너스애니임팩트 FAMILY3,2007.6.28,"225,000",0.0%,50,1,3,기타,기타,
700,시간,2006.8.24,"266,000",0.0%,49,1,2,한국,한국,스폰지
700,시크릿 다이어리: 런던은 사랑중,,"294,000",0.0%,49,2,13,영국,영국,
702,처음 만난 사람들,2009.6.4,"334,500",0.0%,48,1,3,한국,한국,"㈜인디스토리,아트플러스시네마네트워크"
702,아주 특별한 손님,2006.11.30,"311,500",0.0%,48,1,4,한국,한국,스폰지
704,포켓몬 레인저와 바다의 왕자 마나피,2006.7.20,"235,000",0.0%,47,1,10,일본,일본,"(주)이수C&E,(주)쇼박스"
704,센과 치히로의 행방불명,2002.6.27,"234,000",0.0%,47,1,9,일본,일본,씨네그루(주)다우기술
706,마음이...,2006.10.26,"230,000",0.0%,46,1,1,한국,한국,(주)쇼박스
707,맨인 더 체어,2007.7.19,"104,000",0.0%,45,1,1,미국,미국,
707,유희왕,2010.1.28,"225,000",0.0%,45,1,8,일본,일본,에이원엔터테인먼트
707,타임 투 리브,2006.2.9,"314,500",0.0%,45,1,1,프랑스,프랑스,스폰지
710,가메라 2 - 레기온 내습,,"200,000",0.0%,44,1,2,일본,일본,
710,인디포럼2007,,"221,000",0.0%,44,1,15,한국,한국,
712,"애니메이션모음-무지개성냥,블루카르마타이거,벌거벗은히치하이커",2007.7.2,"86,000",0.0%,43,1,2,기타,기타,
713,괴물,2006.7.27,"168,000",0.0%,42,1,20,한국,한국,(주)쇼박스
714,가메라 - 작은 용사들,,"185,000",0.0%,41,1,2,일본,일본,
714,싸움의 기술,2006.1.5,"148,000",0.0%,41,1,2,한국,한국,씨제이엔터테인먼트
714,좋아해,2006.11.16,"287,500",0.0%,41,1,1,일본,일본,(주)스폰지이엔티
714,이사벨라,2006.9.28,"220,000",0.0%,41,1,13,홍콩,홍콩,CNS엔터테인먼트
718,당시,2005.5.20,"200,000",0.0%,40,1,7,한국,한국,(주)두엔터테인먼트
718,왓 위민 원트,2001.1.13,"200,000",0.0%,40,1,4,영국,영국,
718,미로스페이스 - 살아있는 컬트의 밤,2007.7.13,"480,000",0.0%,40,1,1,기타,기타,
718,씨너스애니임팩트 MANIA4,2007.6.28,"196,000",0.0%,40,1,2,기타,기타,
722,"안녕, 사요나라",2005.11.25,"262,800",0.0%,39,1,4,한국,"한국,일본","아트플러스시네마네트워크,(사)한국독립영화협회"
