순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
222,굿나잇 앤 굿럭,2006.3.16,"72,709,600",0.0%,"11,125",14,715,미국,미국,(주)유레카픽쳐스
223,박치기!,2006.2.14,"68,373,100",0.0%,"10,899",3,485,일본,일본,프리비젼엔터테인먼트
224,호텔 르완다,2006.9.7,"68,845,400",0.0%,"10,705",9,418,영국,"영국,이탈리아,남아프리카공화국",(주)동숭아트센터
225,이니셜 D,2006.3.1,"63,415,500",0.0%,"10,166",61,"1,574",홍콩,홍콩,미디어라인코리아
226,사랑도 흥정이 되나요?,2006.7.27,"66,053,500",0.0%,"10,070",30,874,프랑스,"프랑스,이탈리아",(주)엠케이픽처스
227,라스트 키스,2006.7.6,"69,123,000",0.0%,"10,058",1,191,이탈리아,이탈리아,㈜영화사 백두대간
228,미 앤 유 앤 에브리원,2006.1.27,"62,637,200",0.0%,"9,341",2,247,미국,"미국,영국",(주)동숭아트센터
229,2005 [통합]영화제/기획전/회고전 등,,"49,306,500",0.0%,"9,169",3,210,,,
230,린다 린다 린다,2006.4.13,"50,865,000",0.0%,"8,498",3,483,일본,일본,프리비젼엔터테인먼트
231,시티즌 독,2006.3.9,"54,341,500",0.0%,"8,364",7,470,태국,태국,씨제이엔터테인먼트
232,댈러웨이 부인,2006.9.28,"51,015,500",0.0%,"7,393",1,141,영국,영국,㈜영화사 백두대간
233,돈많은 친구들,2006.7.28,"49,763,000",0.0%,"7,253",1,106,미국,미국,소니픽쳐스릴리징코리아
234,나 없는 내 인생,2006.10.12,"48,752,500",0.0%,"7,078",1,110,스페인,"스페인,캐나다",데이지엔터테인먼트
235,카포티,2006.5.25,"44,928,500",0.0%,"6,920",4,279,미국,미국,소니픽쳐스릴리징코리아
236,친밀한 타인들,2006.5.25,"46,601,200",0.0%,"6,778",1,134,프랑스,프랑스,(주)유레카픽쳐스
237,커피와 담배,2006.7.27,"45,806,500",0.0%,"6,766",2,180,미국,미국,(주)스폰지이엔티
238,다섯 개의 시선,2006.1.13,"43,699,000",0.0%,"6,593",15,457,한국,한국,씨제이엔터테인먼트
239,마법사들,2006.3.30,"38,682,500",0.0%,"6,456",8,437,한국,한국,(주)드림컴스
240,SICAF2006 서울국제만화애니페스티벌(0524-0528),2006.5.24,"32,118,000",0.0%,"6,280",3,107,,,
241,공룡 티렉스,2006.4.13,"41,153,000",0.0%,"6,207",1,159,캐나다,캐나다,씨제이 씨지브이(CJ CGV)(주)
242,라스트 데이즈,2006.4.27,"41,167,500",0.0%,"6,001",2,167,미국,미국,(주)스폰지이엔티
243,브로큰 플라워,2005.12.8,"40,700,500",0.0%,"5,932",3,225,미국,미국,스폰지
244,나스카 카레이싱3D,2006.3.30,"42,989,000",0.0%,"5,865",2,178,캐나다,캐나다,씨제이 씨지브이(CJ CGV)(주)
245,제5회 미장센단편영화제(2006),2006.6.29,"18,263,500",0.0%,"5,864",3,53,,,
246,빅 마마 하우스:근무중 이상무,2006.2.16,"33,059,500",0.0%,"5,751",18,396,미국,미국,이십세기폭스코리아(주)
247,금발의 초원,2006.9.28,"37,519,000",0.0%,"5,421",2,146,일본,일본,(주)스폰지이엔티
248,더 차일드,2006.1.27,"36,731,000",0.0%,"5,290",1,114,벨기에,벨기에,스폰지
249,우리개 이야기,2006.6.8,"34,889,500",0.0%,"5,181",14,292,일본,일본,(주)영화랑
250,그녀는 날 싫어해,2006.11.2,"31,908,500",0.0%,"4,983",11,473,미국,미국,프리비젼엔터테인먼트
251,빅 리버,2006.8.17,"32,191,500",0.0%,"4,963",1,149,일본,"일본,미국",(주)스폰지이엔티
252,대통령의 죽음,2006.12.28,"28,680,500",0.0%,"4,879",30,450,영국,영국,(주)프라임엔터테인먼트
253,오늘의 사건사고,2006.4.6,"31,734,500",0.0%,"4,718",2,144,일본,일본,(주)스폰지이엔티
254,"모두들, 괜찮아요?",2006.3.24,"30,810,500",0.0%,"4,699",27,580,한국,한국,씨제이엔터테인먼트
255,방문자,2006.11.15,"31,998,300",0.0%,"4,661",1,114,한국,한국,씨제이엔터테인먼트
256,로보트 태권V(76년 디지털 복원판),,"22,393,500",0.0%,"4,611",1,84,한국,한국,
257,보이지 않는 물결,2006.5.11,"29,047,000",0.0%,"4,516",5,323,태국,태국,씨제이엔터테인먼트
258,파랑주의보,2005.12.22,"26,829,500",0.0%,"4,475",35,335,한국,한국,아이러브시네마
259,세르쥬노박의 겨울여행,2006.11.30,"26,808,500",0.0%,"4,135",28,620,프랑스,"프랑스,이탈리아,스위스",㈜미로비젼
260,추억은 방울방울,,"26,043,500",0.0%,"4,006",1,116,일본,일본,
261,랑페르,2006.12.14,"27,635,000",0.0%,"3,985",1,71,프랑스,"프랑스,벨기에,일본,이탈리아",㈜영화사 백두대간
262,돈 컴 노킹,2006.2.23,"26,082,000",0.0%,"3,839",4,239,미국,미국,(주)스폰지이엔티
263,환생,2003.10.31,"26,387,500",0.0%,"3,813",1,86,일본,일본,시나브로엔터테인먼트(주)
264,세번째 시선,2006.11.23,"21,525,900",0.0%,"3,510",7,281,한국,한국,(주)영화사 진진
265,연애의 기술,2006.11.22,"23,750,500",0.0%,"3,421",1,94,스페인,스페인,㈜영화사 백두대간
266,비욘드 러브,2006.9.14,"23,151,000",0.0%,"3,360",1,42,인도,인도,㈜월드시네마
267,스위트 크리스마스,2006.12.21,"22,231,500",0.0%,"3,348",4,84,미국,미국,(주)영화사 진진
268,판타스틱 애니월드,2006.4.13,"22,137,500",0.0%,"3,334",1,96,캐나다,캐나다,씨제이 씨지브이(CJ CGV)(주)
269,죽음의 숲-어느날 갑자기 네번째 이야기,2006.8.17,"21,760,000",0.0%,"3,241",6,214,한국,한국,씨제이엔터테인먼트
270,5x2,2006.5.26,"21,501,500",0.0%,"3,155",2,166,프랑스,프랑스,(주)스폰지이엔티
271,불편한 진실,2006.9.14,"19,043,500",0.0%,"3,070",8,195,미국,미국,UIP코리아
272,피터팬의 공식,2006.4.13,"18,992,000",0.0%,"3,046",10,379,한국,한국,씨제이엔터테인먼트
273,빅 화이트,2005.12.29,"19,935,000",0.0%,"3,038",33,294,미국,미국,씨제이엔터테인먼트
274,스테이션 에이전트,2006.1.27,"19,705,400",0.0%,"2,989",1,111,미국,미국,(주)동숭아트센터
275,티켓,2006.6.23,"19,955,000",0.0%,"2,930",1,129,이탈리아,"이탈리아,영국,이란",(주)동숭아트센터
276,천상의 소녀,2006.2.2,"19,939,800",0.0%,"2,921",1,95,아프카니스탄,"아프카니스탄,아일랜드,일본",(주)영화랑
277,이웃집 야마다군,2006.6.8,"18,535,000",0.0%,"2,891",1,109,일본,일본,
278,반딧불이의 묘,2014.6.19,"17,810,000",0.0%,"2,860",1,95,일본,일본,에이원엔터테인먼트
279,박사가 사랑한 수식,2006.11.9,"19,440,500",0.0%,"2,845",1,77,일본,일본,(주)스폰지이엔티
280,언러브드,2006.5.24,"18,448,000",0.0%,"2,705",2,197,일본,일본,(주)이모션픽처스
281,망종,2006.3.24,"16,886,400",0.0%,"2,612",3,191,한국,"한국,중국",(주)동숭아트센터
282,헤드윅,2002.8.9,"18,129,000",0.0%,"2,598",2,33,미국,미국,㈜씨네월드
283,꿈꾸는 카메라,2006.4.21,"16,439,100",0.0%,"2,553",1,118,미국,미국,(주)동숭아트센터
284,서울독립영화제2006,2006.12.7,"9,705,000",0.0%,"2,526",2,74,한국,한국,
285,히든,2006.3.30,"17,255,000",0.0%,"2,505",2,109,프랑스,프랑스,(주)스폰지이엔티
286,워터스,2006.9.14,"15,930,500",0.0%,"2,494",7,210,일본,일본,프리비젼엔터테인먼트
287,나인 라이브즈,2006.8.24,"16,656,900",0.0%,"2,465",2,91,미국,미국,(주)동숭아트센터
288,"조제, 호랑이 그리고 물고기들",2004.10.29,"16,272,000",0.0%,"2,426",1,52,일본,일본,"(주)프레인글로벌,(주)스폰지이엔티"
289,CGV 한국단편 애니메이션영화제2006[4.20-4.23],2006.4.22,"7,261,500",0.0%,"2,409",4,64,한국,한국,
290,러브러브 프라하,2006.11.2,"15,623,900",0.0%,"2,302",2,88,체코,체코,㈜세종커뮤니케이션스
291,룸 투 렌트,2006.5.11,"15,692,500",0.0%,"2,242",2,73,프랑스,"프랑스,영국",㈜영화사 백두대간
292,녹차의 맛,2006.11.23,"15,356,500",0.0%,"2,227",1,51,일본,일본,(주)스폰지이엔티
293,데브라 윙거를 찾아서,2006.4.21,"14,071,000",0.0%,"2,138",1,114,미국,미국,(주)동숭아트센터
294,[팡테옹 뒤 시네마 프랑세]영화제(2006),2006.8.31,"14,792,500",0.0%,"2,115",1,22,프랑스,프랑스,
295,비욘드 더 씨,2006.11.9,"12,009,900",0.0%,"2,042",19,299,미국,"미국,영국,독일",(주)아미가스필름
296,무서운 영화 4,2006.9.14,"12,424,000",0.0%,"2,006",6,154,미국,미국,브에나비스타인터내셔널코리아
297,디어 평양,2006.11.23,"12,517,500",0.0%,"1,929",2,187,일본,일본,㈜씨네콰논코리아
298,노이 알비노이,2006.9.29,"12,957,000",0.0%,"1,882",2,122,아이슬란드,"아이슬란드,영국,독일",(주)영화랑
299,세계,2006.10.20,"12,810,000",0.0%,"1,873",2,149,중국,"중국,일본,프랑스",(주)이모션픽처스
300,아주 특별한 손님,2006.11.30,"11,808,500",0.0%,"1,783",6,231,한국,한국,스폰지
301,제3회 롯데시네마 삼색아트필름전[2006.11.27-12.06],2006.11.27,"7,816,000",0.0%,"1,775",3,110,한국,한국,
302,갱스터 초치,2006.6.15,"8,710,500",0.0%,"1,766",3,28,영국,"영국,남아프리카공화국",
303,부그와 엘리엇(애니),2007.1.4,"12,170,000",0.0%,"1,718",7,7,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
304,허브,2007.1.11,"8,460,000",0.0%,"1,710",2,5,한국,한국,(주)쇼박스
305,프레리 홈 컴패니언,2006.10.19,"11,661,000",0.0%,"1,701",2,79,미국,미국,(주)스폰지이엔티
306,남자들이 모르는 은밀한 것들,2006.2.17,"11,002,000",0.0%,"1,661",2,182,프랑스,프랑스,프리비젼엔터테인먼트
306,글래스톤베리,2006.9.14,"11,495,500",0.0%,"1,661",1,45,영국,영국,(주)스폰지이엔티
308,호박전,2006.6.22,"4,383,000",0.0%,"1,651",1,90,한국,한국,서울애니메이션센터
309,천국을 향하여,2006.4.13,"11,338,500",0.0%,"1,643",1,75,프랑스,"프랑스,독일,네덜란드,이스라엘",(주)유레카픽쳐스
310,리턴,2006.9.1,"10,903,400",0.0%,"1,639",2,116,러시아,러시아,위드시네마
311,눈부신 하루,2006.2.23,"10,855,000",0.0%,"1,630",3,120,한국,한국,"영화진흥위원회,아트플러스시네마네트워크"
312,천리주단기,2006.7.20,"11,042,000",0.0%,"1,613",1,48,중국,"중국,일본",소니픽쳐스릴리징코리아
313,사랑의 찬가,2006.9.7,"11,123,500",0.0%,"1,600",1,41,프랑스,프랑스,(주)유레카픽쳐스
314,좋아해,2006.11.16,"10,771,000",0.0%,"1,561",1,43,일본,일본,(주)스폰지이엔티
315,8월의 일요일들,2006.9.29,"8,928,500",0.0%,"1,532",3,129,한국,한국,㈜인디스토리
316,2006CJ중국영화제,2006.9.1,"4,692,000",0.0%,"1,514",3,32,,,
317,카페 뤼미에르,2005.10.20,"7,401,800",0.0%,"1,486",1,38,일본,일본,(주)동숭아트센터
318,길,2006.11.2,"9,372,500",0.0%,"1,439",2,103,한국,한국,스폰지
319,월래스와 그로밋 : 거대토끼의 저주,2005.11.4,"3,923,000",0.0%,"1,375",1,51,영국,영국,씨제이엔터테인먼트
320,나그네와 마술사,2006.4.28,"9,021,000",0.0%,"1,368",2,130,부탄,"부탄,호주",판씨네마(주)
321,묵공,2007.1.10,"9,268,000",0.0%,"1,324",3,6,중국,"중국,한국,일본,홍콩",씨제이엔터테인먼트
322,신성일의 행방불명,2006.2.16,"7,500,000",0.0%,"1,309",2,93,한국,한국,스폰지
323,갇힌 여인,2005.12.23,"8,330,000",0.0%,"1,266",1,172,프랑스,"프랑스,벨기에",(주)이모션픽처스
324,흔들리는 구름,2006.3.31,"8,415,900",0.0%,"1,257",2,130,대만,"대만,프랑스",(주)유레카픽쳐스
325,내 미국 삼촌,2005.12.23,"8,721,500",0.0%,"1,251",1,42,프랑스,프랑스,㈜영화사 백두대간
326,폼포코 너구리 대작전,2005.4.28,"6,552,500",0.0%,"1,228",2,47,일본,일본,대원씨앤에이홀딩스
327,아워 뮤직,2006.9.7,"8,474,500",0.0%,"1,227",1,41,프랑스,프랑스,(주)유레카픽쳐스
328,고래와 창녀,2006.7.13,"5,065,000",0.0%,"1,205",1,128,아르헨티나,"아르헨티나,스페인",프리비젼엔터테인먼트
329,란도리,2006.12.14,"7,813,500",0.0%,"1,173",2,54,일본,일본,(주)영화랑
330,쇼핑걸,2006.4.28,"7,753,000",0.0%,"1,125",1,63,미국,미국,이십세기폭스코리아(주)
331,다섯번째 계절,2006.2.9,"7,436,000",0.0%,"1,082",3,59,미국,미국,이십세기폭스코리아(주)
332,이터널 선샤인,2005.11.10,"4,991,000",0.0%,"1,042",1,9,미국,미국,"(주)노바미디어,코리아픽쳐스(주)"
333,형사; Duelist,2005.9.8,"5,118,000",0.0%,"1,040",1,19,한국,한국,코리아픽쳐스(주)
334,할로우맨 2,2006.11.17,"7,000,000",0.0%,"1,000",1,8,미국,미국,소니픽쳐스릴리징코리아
334,트랜스아메리카,2006.11.16,"6,525,100",0.0%,"1,000",2,102,미국,미국,인터비스앤파트너스(주)
336,올리버 트위스트,2005.12.29,"6,583,000",0.0%,984,2,109,체코,체코,(주)시네마서비스
337,소피 숄의 마지막 날들,2006.6.22,"6,793,500",0.0%,980,1,36,독일,독일,(주)스폰지이엔티
338,리바운드,2006.3.31,"6,538,000",0.0%,934,1,7,미국,미국,이십세기폭스코리아(주)
339,록키 호러 픽쳐 쇼,1998.6.20,"6,323,000",0.0%,908,1,9,미국,"미국,영국",
340,윌러드,2006.3.9,"5,735,500",0.0%,889,2,34,미국,미국,㈜케이디미디어
341,애니 프란체스카,2006.11.23,"3,316,000",0.0%,877,1,59,한국,한국,
342,이사벨라,2006.9.28,"5,408,000",0.0%,860,3,151,홍콩,홍콩,CNS엔터테인먼트
342,달려라 장미,2006.2.10,"5,488,000",0.0%,860,3,258,한국,한국,(주)이모션픽처스
344,달빛 속삭임,2006.4.20,"5,440,500",0.0%,843,1,40,일본,일본,㈜인디스토리
345,라이 위드 미,2006.5.5,"5,576,000",0.0%,828,1,71,캐나다,캐나다,(주)코랄픽쳐스
346,"[통합]회고전, 기획전 등",,"3,891,000",0.0%,827,1,39,,,
347,액스 취업에 관한 위험한 안내서,2006.8.10,"5,425,000",0.0%,804,4,117,벨기에,"벨기에,프랑스,스페인",(주)액티버스엔터테인먼트
348,데자뷰,2007.1.11,"5,614,000",0.0%,802,10,14,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
349,키핑 멈,2006.7.14,"5,286,000",0.0%,787,2,92,영국,영국,미디어소프트
350,비단구두,2006.6.22,"5,173,000",0.0%,759,2,108,한국,한국,오리영화사
351,황혼의 빛,2006.12.14,"4,979,000",0.0%,723,1,52,핀란드,핀란드,(주)스폰지이엔티
352,레밍,2006.5.17,"4,879,500",0.0%,722,1,57,프랑스,프랑스,(주)스폰지이엔티
353,"굿모닝, 나잇",2006.12.1,"4,605,000",0.0%,676,1,73,이탈리아,이탈리아,(주)이모션픽처스
354,천국의 책방 - 연화,2006.4.27,"4,393,500",0.0%,664,1,92,일본,일본,프리비젼엔터테인먼트
355,오르페브르 36번가,,"3,160,000",0.0%,633,1,19,프랑스,프랑스,KBS
356,사이드웨이,2005.2.18,"2,997,500",0.0%,629,1,8,미국,미국,이십세기폭스필름코퍼레이션
357,숏버스,2009.3.12,"3,476,000",0.0%,582,1,3,미국,미국,실버스푼
358,시티 오브 갓,2005.11.4,"2,827,500",0.0%,578,1,18,미국,미국,프리비젼엔터테인먼트
359,무서운 영화 3,,"3,499,500",0.0%,553,2,60,미국,미국,(주)시네마서비스
360,토니 타키타니,2005.9.22,"2,624,500",0.0%,552,1,10,일본,일본,스폰지
361,아무도 모른다,2005.4.1,"2,594,000",0.0%,545,1,9,일본,일본,(주)동숭아트센터
361,다케시즈,2006.12.7,"3,768,500",0.0%,545,1,49,일본,일본,(주)스폰지이엔티
363,코드 46,2006.4.20,"3,764,000",0.0%,542,3,59,영국,영국,프리비젼엔터테인먼트
364,대통령을 죽여라,2006.10.13,"3,402,000",0.0%,539,1,111,미국,"미국,멕시코",(주)화인픽쳐스
365,디토네이터,2006.9.15,"3,500,000",0.0%,500,1,4,미국,미국,소니픽쳐스릴리징코리아
365,쉐도우맨,2006.12.7,"3,500,000",0.0%,500,1,4,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
365,페인터,2006.10.20,"3,500,000",0.0%,500,1,4,미국,미국,소니픽쳐스릴리징코리아
368,"온 더 로드, 투",2006.1.5,"3,170,500",0.0%,491,4,108,한국,한국,스폰지
369,프리덤랜드,2006.6.16,"3,379,500",0.0%,483,1,4,미국,미국,소니픽쳐스릴리징코리아
370,"세가지 사랑, 정사",2006.8.3,"3,268,000",0.0%,480,1,35,오스트리아,오스트리아,(주)코랄픽쳐스
371,브레인웨이브,2006.8.31,"2,550,000",0.0%,478,1,28,한국,한국,씨제이엔터테인먼트
372,판타스틱 플래닛,2004.4.9,"3,252,000",0.0%,465,1,7,프랑스,프랑스,㈜영화사 백두대간
373,버블,2006.5.11,"3,173,500",0.0%,459,1,20,미국,미국,(주)유레카픽쳐스
374,달콤한 인생,2005.4.1,"3,178,600",0.0%,457,1,8,한국,한국,씨제이엔터테인먼트
375,2006 [통합]단편영화,,"2,261,000",0.0%,453,2,48,,,
376,러브토크,2005.11.11,"1,998,500",0.0%,445,1,14,한국,한국,씨제이엔터테인먼트
377,파이널컷,2006.10.12,"2,934,000",0.0%,434,2,73,캐나다,"캐나다,독일",㈜미로비젼
378,과거가 없는 남자,2005.10.14,"2,110,000",0.0%,425,1,19,핀란드,핀란드,(주)영화랑
379,랜드 오브 플렌티,2005.9.16,"2,149,000",0.0%,406,1,29,독일,독일,스폰지
379,용서받지 못한 자,2005.11.18,"1,947,500",0.0%,406,1,23,한국,한국,영화사청어람(주)
381,광식이 동생 광태,2005.11.23,"2,661,000",0.0%,394,1,95,한국,한국,(주)엠케이픽처스
382,히노키오,2006.5.25,"2,698,000",0.0%,391,1,29,일본,일본,(주)스폰지이엔티
383,폴리스 비트,2006.9.8,"2,524,000",0.0%,375,1,93,미국,미국,(주)이모션픽처스
384,몽골리안 핑퐁,2006.9.21,"1,591,000",0.0%,369,1,29,중국,중국,씨제이엔터테인먼트
385,영국식 정원 살인사건,1996.12.28,"2,548,500",0.0%,366,1,6,영국,영국,
386,늑대의 제국,,"1,775,500",0.0%,358,1,23,프랑스,프랑스,KBS
387,불량공주 모모코,2005.9.2,"1,519,000",0.0%,355,1,10,일본,일본,씨제이엔터테인먼트
388,레닌그라드 카우보이 미국에 가다,1996.5.18,"2,392,500",0.0%,351,1,6,핀란드,핀란드,
389,거북이도 난다,2005.4.22,"1,527,000",0.0%,348,1,21,이란,이란,씨제이엔터테인먼트
390,빙 줄리아,2005.10.27,"1,572,500",0.0%,347,1,7,헝가리,헝가리,(주)쇼타임
391,사랑은 타이밍,2005.11.3,"1,566,500",0.0%,337,1,5,프랑스,프랑스,미디어필름인터내셔날(주)
392,파라다이스,2006.11.10,"2,021,000",0.0%,300,1,53,브라질,브라질,라인트리엔터테인먼트
393,줌,2006.12.28,"2,086,000",0.0%,298,1,14,독일,독일,㈜영화사 백두대간
394,택시 운전수의 사랑,2006.9.22,"1,253,000",0.0%,296,1,15,태국,태국,씨제이엔터테인먼트
394,"라스트 라이프, 라스트 러브",2005.9.2,"1,382,500",0.0%,296,1,6,태국,"태국,일본",(주)영화랑
396,멀홀랜드 드라이브,2001.11.30,"2,031,500",0.0%,292,1,4,미국,미국,
397,베를린 천사의 시,1993.5.15,"1,697,000",0.0%,291,1,5,독일,독일,
398,라이즈,2006.9.22,"1,226,000",0.0%,281,1,17,미국,미국,씨제이엔터테인먼트
399,69 식스티 나인,2005.3.25,"1,304,500",0.0%,271,1,10,일본,일본,스폰지
400,양아치어조,2006.6.23,"1,724,000",0.0%,255,1,64,한국,한국,영화사청어람(주)
401,아이들이 사는 성,,"574,000",0.0%,251,1,20,한국,한국,
402,쓰레기 시인,2006.9.21,"1,064,000",0.0%,246,1,16,이란,이란,씨제이엔터테인먼트
403,"여자, 정혜",2005.3.10,"1,016,500",0.0%,230,1,11,한국,한국,(주)쇼박스
403,큐어,,"1,610,000",0.0%,230,1,7,일본,일본,
405,가필드,2004.8.19,"1,225,500",0.0%,215,2,12,미국,미국,이십세기폭스필름코퍼레이션
406,그녀에게,2003.4.18,"1,408,000",0.0%,212,1,12,스페인,스페인,"판씨네마(주),㈜미로비젼"
407,화이트 마사이,2006.6.15,"1,052,000",0.0%,211,1,17,독일,독일,
408,인사이드 딥 스로트,2006.1.12,"1,408,000",0.0%,209,1,71,미국,미국,프리비젼엔터테인먼트
409,나쁜 교육,2004.9.17,"1,359,000",0.0%,205,1,12,스페인,스페인,(주)스폰지이엔티
410,오프사이드,2006.6.8,"1,397,000",0.0%,203,1,17,이란,이란,(주)스폰지이엔티
411,터치 오브 스파이스,2005.11.25,"1,244,000",0.0%,196,1,57,그리스,그리스,프리비젼엔터테인먼트
412,비브르 사 비,1997.5.3,"1,302,000",0.0%,186,1,5,프랑스,프랑스,㈜영화사 백두대간
413,도쿄타워,2005.11.23,"913,000",0.0%,185,1,21,일본,일본,스폰지
414,더 블루스-소울 오브 맨,2004.5.14,"1,060,000",0.0%,180,1,5,독일,독일,(주)스폰지이엔티
415,텐 미니츠 트럼펫,2002.11.8,"994,000",0.0%,176,1,4,독일,"독일,영국,미국",(주)스폰지이엔티
416,이레이저 헤드,1996.7.13,"1,163,000",0.0%,171,1,3,영국,영국,
416,천국의 아이들 2 - 시험보는 날,2005.11.17,"1,062,000",0.0%,171,1,52,이란,이란,(주)영화사한결
418,바이브레이터,2005.3.4,"777,000",0.0%,166,1,4,일본,일본,스폰지
419,몽상가들,2005.3.25,"781,500",0.0%,165,1,11,프랑스,프랑스,오드
420,나인 라이브스,,"980,000",0.0%,164,1,18,미국,미국,(주)영화사한결
421,부에나 비스타 소셜 클럽,2001.3.1,"918,000",0.0%,158,1,5,독일,독일,오드
422,드랙퀸 가무단,2005.7.8,"615,000",0.0%,145,1,6,대만,대만,씨제이엔터테인먼트
423,스파이더,2005.3.11,"639,000",0.0%,141,1,3,캐나다,캐나다,(주)동숭아트센터
424,에라곤,2007.1.11,"966,000",0.0%,138,1,1,미국,미국,이십세기폭스필름코퍼레이션
425,스윙어스,2006.5.11,"858,000",0.0%,129,1,29,네덜란드,네덜란드,
426,섹스와 철학,2005.12.9,"827,000",0.0%,128,1,54,프랑스,"프랑스,이란",(주)유레카픽쳐스
427,세일즈우먼,2006.5.18,"811,000",0.0%,125,1,32,프랑스,프랑스,프리비젼엔터테인먼트
428,봄날은 간다,2001.9.28,"620,000",0.0%,124,1,10,한국,한국,(주)시네마서비스
429,추방된 사람들,2005.5.20,"563,000",0.0%,123,1,3,프랑스,프랑스,판씨네마(주)
430,클로저,2005.2.3,"480,000",0.0%,120,1,26,미국,미국,소니픽쳐스릴리징코리아
431,루시아,2005.9.2,"539,000",0.0%,117,1,3,프랑스,프랑스,스폰지
432,마더,2005.6.24,"540,800",0.0%,116,1,6,영국,영국,(주)동숭아트센터
433,다섯은 너무 많아,2005.11.25,"561,000",0.0%,113,1,23,한국,한국,"(사)한국독립영화협회,아트플러스시네마네트워크"
434,파이란,2001.4.28,"510,000",0.0%,102,1,9,한국,한국,(주)튜브엔터테인먼트
435,나는 할렐루야 아줌마였다,1982.10.21,"555,000",0.0%,101,2,26,한국,한국,씨네마오병이어(주)
436,천리마 축구단,2005.8.26,"427,500",0.0%,93,1,4,영국,영국,(주)동숭아트센터
436,죽여주는 여자,2006.1.12,"635,000",0.0%,93,1,35,스페인,스페인,프리비젼엔터테인먼트
438,번지점프를 하다,2001.2.2,"455,000",0.0%,91,1,8,한국,한국,브에나비스타인터내셔널코리아
439,어떤 나라,2005.8.26,"410,500",0.0%,87,1,4,영국,영국,(주)동숭아트센터
439,기묘한 서커스,2006.10.19,"609,000",0.0%,87,1,7,일본,일본,(주)코랄픽쳐스
441,탕기,2006.12.28,"506,000",0.0%,74,1,8,프랑스,"프랑스,일본",거원시네마(주)
442,유희왕,2010.1.28,"194,000",0.0%,71,1,4,일본,일본,에이원엔터테인먼트
442,맥덜,2004.9.3,"305,000",0.0%,71,1,12,홍콩,홍콩,(주)스폰지이엔티
444,동백꽃,2005.9.16,"333,000",0.0%,67,1,17,한국,한국,㈜인디스토리
445,아름다운 세탁기,2005.7.8,"268,000",0.0%,65,1,3,말레이지아,말레이지아,씨제이엔터테인먼트
445,착신아리,2004.7.9,"352,000",0.0%,65,1,9,일본,일본,(주)쇼박스
447,킨제이 보고서,2005.5.13,"271,000",0.0%,64,1,3,미국,미국,미디어라인코리아
448,거북이는 의외로 빨리 헤엄친다,,"419,000",0.0%,60,1,1,일본,일본,(주)엔케이컨텐츠
449,사랑니,2005.9.29,"290,000",0.0%,58,1,9,한국,한국,(주)시네마서비스
450,클래식,2003.1.30,"280,000",0.0%,56,1,5,한국,한국,(주)시네마서비스
451,왕후 심청,2005.8.11,"117,000",0.0%,52,1,1,한국,한국,(주)영화사한결
452,로드무비,2002.10.17,"255,000",0.0%,51,1,9,한국,한국,"(주)시네마서비스,영화사청어람(주)"
453,잠복근무,2005.3.17,"248,000",0.0%,50,1,11,한국,한국,(주)쇼박스
454,셀룰러,2006.9.11,"311,000",0.0%,47,1,7,미국,미국,(주)태원엔터테인먼트
455,판타스틱 소녀백서,2002.6.21,"230,000",0.0%,46,1,8,영국,영국,시나브로엔터테인먼트(주)
456,빛나는 거짓,2005.9.16,"223,000",0.0%,45,1,15,한국,한국,㈜인디스토리
457,여고괴담,1998.5.30,"274,500",0.0%,41,1,10,한국,한국,
458,시월애,2000.9.9,"200,000",0.0%,40,1,4,한국,한국,브에나비스타인터내셔널코리아
459,철수♡영희,2005.1.7,"233,000",0.0%,39,1,7,한국,한국,스폰지
459,연애사진,2004.4.9,"195,000",0.0%,39,1,8,일본,일본,(주)스폰지이엔티
461,울프 크릭,2006.10.26,"266,000",0.0%,38,1,7,호주,호주,(주)스폰지이엔티
462,퍼펙트 스트레인저,2006.5.4,"184,000",0.0%,37,1,5,뉴질랜드,뉴질랜드,(주)스폰지이엔티
463,유령신부(애니),2005.11.3,"88,000",0.0%,36,1,1,영국,영국,워너브러더스 코리아(주)
464,탄생,2006.8.21,"213,000",0.0%,34,1,7,미국,미국,(주)태원엔터테인먼트
464,러시안 묵시록,2006.6.15,"200,000",0.0%,34,1,1,러시아,러시아,CNS엔터테인먼트
466,스카우트맨,2006.7.14,"200,000",0.0%,30,1,1,일본,일본,시네마밸리
466,서울공략,2006.1.20,"195,000",0.0%,30,1,1,홍콩,홍콩,미디어소프트
468,고스포드 파크,2002.4.12,"200,500",0.0%,29,1,1,영국,영국,이십세기폭스코리아(주)
468,더 레터,2006.8.10,"200,000",0.0%,29,1,1,태국,태국,CNS엔터테인먼트
470,태풍태양,2005.6.2,"121,500",0.0%,27,1,1,한국,한국,쇼이스트(주)
471,순애보,2000.12.9,"130,000",0.0%,26,1,5,한국,한국,
471,성녀 요한나,,"150,000",0.0%,26,1,12,헝가리,헝가리,
473,창공으로,2006.4.21,"166,500",0.0%,25,2,9,한국,한국,㈜트라이엄프픽쳐스
474,감염·예언,,"153,000",0.0%,24,1,2,일본,일본,
