순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1541,개구리의 노래,,"72,000",0.0%,12,1,1,일본,일본,
1541,처음 만난 사람들,2009.6.4,"50,000",0.0%,12,1,2,한국,한국,"㈜인디스토리,아트플러스시네마네트워크"
1541,푸지안 블루,,"60,000",0.0%,12,1,3,중국,중국,
1541,전쟁에서의 마지막 희망,,"55,500",0.0%,12,1,3,인도,인도,
1541,실험영화상영회 with 다이애고날 필름 아카이브,2008.1.22,"60,000",0.0%,12,1,1,기타,기타,
1541,왕가위 스폐셜-화양연화,2008.3.8,"68,000",0.0%,12,1,2,홍콩,"홍콩,프랑스",
1541,"햇살 쏟아지던 날, 십 분간 휴식, 피는 멈추지 않는다",,"48,000",0.0%,12,1,1,한국,한국,
1541,라이프 인 픽처,,"55,000",0.0%,12,1,2,독일,독일,
1541,단편 2,2008.8.28,"48,000",0.0%,12,1,1,기타,기타,
1559,6월 실험영화 정기상영회-칼 브라운-감각의 응축,2008.6.17,"55,000",0.0%,11,1,1,기타,기타,
1559,샷건 스토리즈,,"54,000",0.0%,11,1,2,미국,미국,
1559,정글피쉬:디렉커스 컷,2008.7.22,"44,000",0.0%,11,1,2,한국,한국,
1559,재외동포영화제-특별상영,2008.8.29,"44,000",0.0%,11,1,1,한국,한국,
1559,EX-Choice 2 비_극,2008.9.4,"55,000",0.0%,11,1,1,기타,기타,
1559,금요단편극장-누구에게나 잔혹한 밤은 있다,,"47,000",0.0%,11,1,1,한국,한국,
1559,비망록: 보이지 않는 도시,,"54,000",0.0%,11,1,3,싱가포르,싱가포르,
1559,너는 내 운명,2005.9.23,"66,000",0.0%,11,1,6,한국,한국,씨제이엔터테인먼트
1559,신성일의 행방불명,2006.2.16,"51,500",0.0%,11,1,3,한국,한국,스폰지
1559,와일드 이노선스,2007.5.17,"56,000",0.0%,11,1,1,프랑스,프랑스,(주)이모션픽처스
1559,왕가위 스폐셜-타락천사,2008.3.8,"62,000",0.0%,11,1,1,홍콩,홍콩,
1559,다큐플러스 인 나다-밤의 여로,2008.4.23,"53,000",0.0%,11,1,1,기타,기타,
1559,파노라마3_웃음 그 너머,2008.5.21,"55,000",0.0%,11,1,1,기타,기타,
1559,인디포럼2008-국내신작 10,2008.6.5,"55,000",0.0%,11,1,1,한국,한국,
1559,인디포럼2008-일본 독립영화 특별전5,2008.5.30,"55,000",0.0%,11,1,2,일본,일본,
1559,단편선:이상한 나라의 노동자,,"48,000",0.0%,11,1,5,기타,기타,
1575,"6월 독립애니메이션 정기상영회-밥 좀 먹자,잠 좀 자자",2008.6.10,"50,000",0.0%,10,1,1,기타,기타,
1575,플레이그라운드,2008.6.5,"50,000",0.0%,10,1,1,러시아,러시아,
1575,도살자,2008.7.25,"50,000",0.0%,10,1,3,한국,한국,
1575,10월 독립애니메이션 정기상영회,,"47,500",0.0%,10,1,1,한국,한국,
1575,11월 독립애니메이션 정기상영회,,"47,500",0.0%,10,1,1,한국,한국,
1575,비밀투표,2002.12.18,"70,000",0.0%,10,1,3,이란,이란,㈜영화사 백두대간
1575,오세암,2003.5.1,"50,000",0.0%,10,1,2,한국,한국,시나브로엔터테인먼트(주)
1575,랜드 오브 플렌티,2005.9.16,"47,000",0.0%,10,1,5,독일,독일,스폰지
1575,다케시즈,2006.12.7,"50,000",0.0%,10,1,2,일본,일본,(주)스폰지이엔티
1575,아메리칸 뉴 시네마 특별전,2007.6.22,"54,000",0.0%,10,1,3,기타,기타,
1575,시크릿 다이어리: 런던은 사랑중,,"60,000",0.0%,10,1,1,영국,영국,
1575,진옥 언니 학교 가다,,"52,000",0.0%,10,1,2,한국,한국,
1575,힐링 히스토리-거류,2008.3.6,"47,000",0.0%,10,1,2,한국,한국,
1575,다큐플러스 인 나다-그녀의 이름은 베트남,2008.4.2,"47,000",0.0%,10,1,1,기타,기타,
1575,출산+그림자,2008.5.8,"56,000",0.0%,10,1,5,일본,일본,
1575,"끝없는 밤, 동물농장, 동정녀들",,"40,000",0.0%,10,1,1,기타,기타,
1575,눈에서 눈으로: 독일 영화의 모든 것,,"42,000",0.0%,10,1,2,독일,독일,
1575,넷 부문 베스트 온라인2,2008.6.5,"46,000",0.0%,10,1,1,기타,기타,
1575,파리의 지붕 밑,,"41,000",0.0%,10,1,2,프랑스,프랑스,
1575,7월 독립애니메이션 정기상영회,,"50,000",0.0%,10,1,1,한국,한국,
1595,단편선:경계 허물기,,"44,000",0.0%,9,1,5,기타,기타,
1595,AISFF 프로그램1,2008.5.29,"45,000",0.0%,9,1,3,기타,기타,
1595,클래스,,"28,000",0.0%,9,1,2,에스토니아,에스토니아,
1595,너의 친구,2008.7.17,"36,000",0.0%,9,1,1,일본,일본,
1595,단편 1,2008.8.28,"36,000",0.0%,9,1,1,기타,기타,
1595,헬렌 힐 추모전 2,2008.9.4,"45,000",0.0%,9,1,1,캐나다,캐나다,
1595,단편영화 감독 특별전_이진우,,"51,400",0.0%,9,1,2,한국,한국,
1595,대나무숲의 유언,,"45,000",0.0%,9,1,2,일본,일본,
1595,싸인 시커: 여섯 개의 빛을 찾아서,,"39,000",0.0%,9,1,1,미국,미국,
1595,보다 멀리 1,,"45,000",0.0%,9,1,3,한국,한국,
1595,보다 자유롭게,,"45,000",0.0%,9,1,2,한국,한국,
1595,기적세계+참 작은 세계+파리텍사스 모리구치,2008.10.24,"38,000",0.0%,9,1,1,기타,기타,
1595,김종관단편전-사라지는 순간들,,"63,000",0.0%,9,1,1,한국,한국,
1595,파리의 연인들,2007.2.8,"53,000",0.0%,9,1,4,프랑스,프랑스,(주)영화사 진진
1595,향수 : 어느 살인자의 이야기,2007.3.22,"43,000",0.0%,9,1,6,영국,영국,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트"
1595,반짝이는 순간들1,,"24,000",0.0%,9,1,2,기타,기타,
1595,비터 스위트,,"54,000",0.0%,9,1,1,일본,일본,
1595,빙아이,,"45,000",0.0%,9,1,3,중국,중국,
1595,전장에서 나는,,"45,000",0.0%,9,1,2,한국,한국,
1595,경쟁 TV2,,"43,000",0.0%,9,1,2,기타,기타,
1595,후아닌 구출대소동31,2008.7.22,"36,000",0.0%,9,1,2,브라질,브라질,
1616,8월 독립애니 정기상영회,,"40,000",0.0%,8,1,1,한국,한국,
1616,꼬마 대부,,"18,000",0.0%,8,1,2,그리스,그리스,
1616,인디포럼2008-일본 독립영화 특별전4,2008.5.30,"40,000",0.0%,8,1,2,일본,일본,
1616,퀴리노 크리스티아니,,"40,000",0.0%,8,1,1,영국,영국,
1616,벤쿠버 필름 스쿨 콜렉션,,"37,000",0.0%,8,1,2,캐나다,캐나다,
1616,5월 실험영화 정기상영회-브루스 엘더,2008.5.13,"40,000",0.0%,8,1,1,기타,기타,
1616,독립애니메이션 1월 정기상영회 < therapy >,2008.1.8,"40,000",0.0%,8,1,1,기타,기타,
1616,9월의 어느날,2007.5.10,"48,000",0.0%,8,1,1,프랑스,프랑스,라인트리엔터테인먼트
1616,거칠마루,2005.9.15,"34,500",0.0%,8,1,2,한국,한국,"(주)스폰지이엔티,스폰지,아트플러스시네마네트워크"
1616,인어 공주,2004.6.30,"48,000",0.0%,8,1,3,한국,한국,씨제이엔터테인먼트
1616,굿바이 레닌,2003.10.24,"56,000",0.0%,8,1,2,독일,독일,(주)동숭아트센터
1616,키즈 리턴,2000.9.28,"55,000",0.0%,8,1,2,일본,일본,
1616,택시 드라이버,1989.2.17,"38,000",0.0%,8,1,3,미국,미국,
1616,야마시타 X 노부히로,2008.8.23,"45,000",0.0%,8,1,2,일본,일본,
1616,아메리칸 헌팅,2008.10.16,"54,000",0.0%,8,1,7,영국,영국,
1616,패밀리 룰,,"32,000",0.0%,8,1,2,독일,독일,
1632,이야기해 봅시다 / 가사노동자,,"28,000",0.0%,7,1,1,터키,터키,
1632,맨손으로 죽여라?,,"30,000",0.0%,7,1,3,한국,한국,
1632,반짝이는 순간들2,,"20,000",0.0%,7,1,2,기타,기타,
1632,발칙한시선 1부2섹션,2007.7.19,"28,000",0.0%,7,1,2,기타,기타,
1632,애국자 게임,,"42,000",0.0%,7,1,2,한국,한국,
1632,별별 이야기,2005.9.23,"35,000",0.0%,7,1,1,한국,한국,"영화사청어람(주),아트플러스시네마네트워크"
1632,"금요단편극장-자,슈퍼맨,바다로 가요!",,"35,000",0.0%,7,1,1,한국,한국,
1632,Synching Blue,,"35,000",0.0%,7,1,1,한국,"한국,미국",
1632,작은 나방,2008.6.5,"35,000",0.0%,7,1,1,중국,중국,
1632,애니충격 감독열전-후안 파블로 자라멜라 섹션,2008.4.11,"41,000",0.0%,7,1,1,아르헨티나,아르헨티나,
1632,3월 금요단편극장-청춘개화,,"33,000",0.0%,7,1,1,한국,한국,
1632,모차르트 인 차이나,,"28,000",0.0%,7,1,2,오스트리아,"오스트리아,독일,중국",
1632,치정시대1,2008.11.6,"28,000",0.0%,7,1,2,,,
1632,10월 실험영화 정기상영회,,"35,000",0.0%,7,1,1,한국,한국,
1632,경쟁 커미션드,,"35,000",0.0%,7,1,1,미국,"미국,중국",
1632,백 드롭 쿠르디스탄,,"31,500",0.0%,7,1,2,일본,일본,
1632,단편영화 감독 특별전_이유림,,"41,200",0.0%,7,1,1,한국,한국,
1632,8월 실험영화정기상영회-타수아오키,2008.8.17,"35,000",0.0%,7,1,1,미국,미국,
1632,양다리,,"42,000",0.0%,7,1,1,일본,일본,
1632,황진이,2007.6.6,"35,000",0.0%,7,1,3,한국,한국,(주)시네마서비스
1652,밤 잇!: 그래피티의 초상,,"24,000",0.0%,6,1,2,미국,미국,
1652,EXiS2008 개막식,,"28,000",0.0%,6,1,1,한국,한국,
1652,딱정벌레,,"42,000",0.0%,6,1,1,한국,한국,(주)키노아이디엠씨
1652,12월실험영화상영회-야수토 유라 특별전,2008.12.23,"30,000",0.0%,6,1,1,일본,일본,
1652,낯선 여인과의 하루,2007.1.25,"33,000",0.0%,6,1,1,영국,영국,위드시네마
1652,바람피기 좋은 날,2007.2.8,"30,000",0.0%,6,1,3,한국,한국,(주)시네마서비스
1652,발칙한시선 2부2섹션,2007.7.19,"24,000",0.0%,6,1,2,,,
1652,도화지,,"30,000",0.0%,6,1,3,한국,한국,
1652,다큐플러스 인 나다-낮은 목소리2,,"29,000",0.0%,6,1,1,한국,한국,
1652,거대한 침묵,,"24,000",0.0%,6,1,1,미국,미국,
1652,신트라의 날들,,"23,000",0.0%,6,1,1,브라질,브라질,
1652,열정,,"28,000",0.0%,6,1,3,한국,한국,
1652,미지와의 조우,2008.6.27,"28,000",0.0%,6,1,3,한국,한국,
1652,모하메드의 하루,2008.7.22,"24,000",0.0%,6,1,2,이란,이란,
1652,소나기_최종수+소나기는 그쳤나요?,,"24,000",0.0%,6,1,1,한국,한국,
1667,포르노! 멜로! 드라마!,,"20,000",0.0%,5,1,1,독일,독일,
1667,핑크트헨과 안톤,,"20,000",0.0%,5,1,2,독일,독일,
1667,무슨일이야?,2008.7.22,"20,000",0.0%,5,1,2,독일,독일,
1667,종이 왕자,,"20,000",0.0%,5,1,2,세르비아,세르비아,
1667,너무 다른 세계,2008.7.22,"20,000",0.0%,5,1,3,덴마크,덴마크,
1667,HD 컬렉션2,2008.6.5,"25,000",0.0%,5,1,1,기타,기타,
1667,"과거와 현재를 잇는 징검다리,로스 립맨 특별전",2008.5.28,"35,000",0.0%,5,1,1,기타,기타,
1667,"가족 프로젝트 : 아버지의 집, 그 여자네 집",,"20,000",0.0%,5,1,1,한국,한국,
1667,5월 독립애니메이션 정기상영회-가족의 탄생,,"25,000",0.0%,5,1,1,한국,한국,
1667,천막,2008.3.29,"29,000",0.0%,5,1,3,한국,한국,"시네마달,푸른영상"
1667,"안녕, 쿠로",2007.8.15,"15,000",0.0%,5,1,1,일본,일본,㈜씨네콰논코리아
1667,전국노래자랑,,"15,000",0.0%,5,1,1,일본,일본,
1667,허스,2007.8.2,"20,000",0.0%,5,1,1,한국,한국,(주)스폰지이엔티
1667,스캔들-조선남녀상열지사,2003.10.2,"30,000",0.0%,5,1,4,한국,한국,씨제이엔터테인먼트
1667,11월 실험영화 정기 상영회,2008.11.11,"22,500",0.0%,5,1,1,,,
1667,사전제작지원작품 모음,,"20,000",0.0%,5,1,2,한국,한국,
1667,9월 독립애니 정기상영회,2008.9.16,"25,000",0.0%,5,1,1,태국,태국,
1667,차별에 관한 이야기1,2008.11.6,"20,000",0.0%,5,1,2,한국,한국,
1685,실험영화상영회 with 다이애고날 필름 아카이브,,"20,000",0.0%,4,1,1,미국,미국,
1685,째진 눈,,"16,000",0.0%,4,1,2,말레이지아,말레이지아,
1685,브리치,2007.8.30,"24,000",0.0%,4,1,1,미국,미국,필름메신저
1685,세 번의 이혼,,"16,000",0.0%,4,1,1,이스라엘,이스라엘,
1685,"두 개의 목소리, 두려움 아래, 어둠에서 빛으로",,"16,000",0.0%,4,1,1,,,
1685,발칙한시선 1부1섹션,2007.7.19,"16,000",0.0%,4,1,2,기타,기타,
1685,필승 Ver1.0 주봉희,2008.5.27,"20,000",0.0%,4,1,1,한국,한국,
1685,2006 [통합]영화제/기획전/회고전 등,,"16,000",0.0%,4,1,1,,,
1685,코스와스특별전 단편모음,,"26,000",0.0%,4,1,1,대만,대만,
1685,어둠의 표적,1975.9.6,"28,000",0.0%,4,1,2,영국,"영국,미국",
1685,설레임,2008.6.27,"20,000",0.0%,4,1,2,한국,한국,
1685,다큐플러스 인 나다-낮은목소리1,,"19,000",0.0%,4,1,1,한국,한국,
1685,힐링 히스토리-돌 속에 갇힌 말,2008.3.6,"18,000",0.0%,4,1,2,한국,한국,
1685,돌산,,"20,000",0.0%,4,1,2,중국,중국,
1685,소나기,,"16,000",0.0%,4,1,2,한국,한국,
1700,여행의시작,,"15,000",0.0%,3,1,2,중국,중국,
1700,"독립 애니메이션 상영회-오래된 떠난, 새로운 만남",2008.2.5,"15,000",0.0%,3,1,1,기타,기타,
1700,무죄,,"17,000",0.0%,3,1,3,한국,한국,시네마달
1700,빅 쇼,,"9,000",0.0%,3,1,1,일본,일본,
1700,경쟁 TV1,,"15,000",0.0%,3,1,2,기타,기타,
1700,넷 부문 베스트 온라인1,2008.6.5,"15,000",0.0%,3,1,1,기타,기타,
1700,서간도,,"13,000",0.0%,3,1,1,중국,중국,
1700,제 8의 날,,"15,000",0.0%,3,1,2,태국,태국,
1700,매니아트릭스,,"15,000",0.0%,3,1,2,한국,한국,
1700,부트캠프,2008.7.31,"12,000",0.0%,3,1,2,미국,미국,(주)스폰지이엔티
1700,나홀로,,"12,000",0.0%,3,1,2,아이슬란드,아이슬란드,
1700,바세르밀,,"12,000",0.0%,3,1,2,이스라엘,이스라엘,
1700,소나기-최종수,,"12,000",0.0%,3,1,2,한국,한국,
1700,불안,,"12,000",0.0%,3,1,2,말레이지아,말레이지아,
1700,저를 뽑아주세요!,,"12,000",0.0%,3,1,2,중국,중국,
1700,9월 실험영화정기상영회,2008.9.30,"15,000",0.0%,3,1,1,캐나다,캐나다,
1700,민들레,,"18,000",0.0%,3,1,1,한국,한국,독립프로덕션빨간눈사람
1700,12월 독립애니메이션상영회,,"15,000",0.0%,3,1,1,한국,한국,
1718,별나라 삼총사,1979.7.21,"8,000",0.0%,2,1,2,한국,한국,
1718,두모기의 모험,,"8,000",0.0%,2,1,2,덴마크,덴마크,
1718,라분,,"8,000",0.0%,2,1,2,말레이지아,말레이지아,
1718,기쁜 우리 열 세살,,"8,000",0.0%,2,1,2,미국,미국,
1718,서커스 스쿨,2008.7.22,"8,000",0.0%,2,1,2,중국,중국,
1718,Lab Program 2,2008.9.4,"10,000",0.0%,2,1,1,기타,기타,
1718,트로피컬 마닐라,2012.4.26,"11,000",0.0%,2,1,2,한국,한국,이상우 필름
1718,높은 언덕,,"11,000",0.0%,2,1,1,한국,한국,
1718,볼링 포 콜럼바인,2003.4.24,"8,000",0.0%,2,1,1,미국,미국,프라임픽쳐스
1718,인크레더블,2004.12.15,"10,000",0.0%,2,1,1,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1718,스타워즈 에피소드3 - 시스의복수,2005.5.26,"8,000",0.0%,2,1,1,미국,미국,이십세기폭스필름코퍼레이션
1718,아치와 씨팍,2006.6.28,"10,000",0.0%,2,1,1,한국,한국,㈜스튜디오이쩜영
1718,나루토-대흥분! 초승달 섬의 애니멀 소동,2007.1.4,"8,000",0.0%,2,1,3,일본,일본,"(주)디스테이션,(주)아미가스필름"
1718,알래스카,2007.7.19,"8,000",0.0%,2,1,2,독일,독일,㈜영화사 백두대간
1718,발칙한시선 2부1섹션,2007.7.19,"8,000",0.0%,2,1,2,,,
1718,대정전의 밤에,2008.1.29,"8,000",0.0%,2,1,1,일본,일본,(주)프리미어엔터테인먼트
1718,다큐플러스 인 나다-낮은 목소리3(숨결),,"10,000",0.0%,2,1,1,한국,한국,
1718,구멍 속에서,,"10,000",0.0%,2,1,1,멕시코,멕시코,
1718,5월 금요단편극장-가족 땡기는 날,,"10,000",0.0%,2,1,1,한국,한국,
1718,가족을 위한 수다,,"10,000",0.0%,2,1,1,한국,한국,
1718,소나기_이용배+소나기는 그쳤나요?,,"8,000",0.0%,2,1,2,한국,한국,
1739,칼라의 소망,,"4,000",0.0%,1,1,2,덴마크,덴마크,
1739,호피와 차돌바위,,"4,000",0.0%,1,1,2,한국,한국,
1739,핑첸과 안톤1953,2008.7.22,"4,000",0.0%,1,1,2,독일,독일,
1739,여름연가,,"4,000",0.0%,1,1,2,말레이지아,말레이지아,
1739,"러브, 피스 그리고 비트박스",,"4,000",0.0%,1,1,2,독일,독일,
1739,악의 손길,2008.11.24,"7,000",0.0%,1,1,1,미국,미국,
1739,럼블 피쉬,2008.11.24,"4,000",0.0%,1,1,1,미국,미국,
1739,테라 3D: 인류 최후의 전쟁,2010.11.4,"4,000",0.0%,1,1,2,미국,미국,(주)씨타마운틴픽쳐스
1739,약속,1998.11.14,"6,000",0.0%,1,1,1,한국,한국,
1739,나도 아내가 있었으면 좋겠다,2001.1.13,"6,000",0.0%,1,1,2,한국,한국,(주)시네마서비스
1739,영매-산자와 죽은자의 화해,2003.9.5,"7,000",0.0%,1,1,1,한국,한국,(주)엠엔에프씨
1739,몽상가들,2005.3.25,"7,000",0.0%,1,1,1,프랑스,프랑스,오드
1739,세리와 하르,,"4,000",0.0%,1,1,2,한국,한국,(주)키노아이디엠씨
1739,점입가경,2008.6.27,"5,000",0.0%,1,1,1,한국,한국,
1739,한여름 밤의 악몽,2008.6.27,"3,000",0.0%,1,1,1,한국,한국,
1739,데릭 저먼 특별전-뮤직비디오 모음,,"6,000",0.0%,1,1,1,영국,영국,
1739,행복한 작은학교-365일간의 기록,,"5,000",0.0%,1,1,1,한국,한국,
1739,마법의 시간여행,2008.7.22,"4,000",0.0%,1,1,2,기타,기타,
1739,체인 쿨리 키 메인 쿨리,,"4,000",0.0%,1,1,2,인도,인도,
1758,크리스마스 스토리,,0,0.0%,0,1,2,핀란드,핀란드,
1758,씨너스 담력 테스트 시사회,,0,0.0%,0,2,2,기타,기타,
1758,사격장의 아이들,1967.11.25,0,0.0%,0,1,1,한국,한국,
1758,집없는 천사,1941.2.19,0,0.0%,0,1,2,한국,한국,
1758,동물들의 국제회의,2008.7.22,0,0.0%,0,1,2,독일,독일,
1758,마이홈,2008.7.22,0,0.0%,0,1,2,이탈리아,이탈리아,
1758,세 개의 이름을 가진 영화인,,0,0.0%,0,1,1,한국,한국,
1758,훔친 키스,2008.9.19,0,0.0%,0,1,3,프랑스,프랑스,
1758,기아해협,,0,0.0%,0,1,1,일본,일본,
1758,플래툰,1987.7.4,0,0.0%,0,1,1,미국,미국,
1758,샤이닝,1980-00-00,0,0.0%,0,1,1,미국,미국,
1758,지구에서 2천만 마일,,0,0.0%,0,1,1,미국,미국,
1758,서기 2019 블레이드러너,1993.5.8,0,0.0%,0,1,2,미국,미국,
1758,곤 베이비 곤,,0,0.0%,0,1,1,미국,미국,
1758,28주 후,,0,0.0%,0,1,1,영국,영국,
1758,일본협객전,2008.10.20,0,0.0%,0,1,1,일본,일본,
1758,패스트 퓨리어스 & 언리미티드,,0,0.0%,0,1,1,독일,독일,주식회사 루믹스미디어
1758,대살진,2008.11.17,0,0.0%,0,1,1,일본,일본,
1758,붉은 유성,2008.12.22,0,0.0%,0,1,1,일본,일본,
1758,제1회 노인영화제,2008.11.18,0,0.0%,0,1,6,한국,한국,
1758,워낭소리,2009.1.15,0,0.0%,0,1,1,한국,한국,㈜인디스토리
1758,트랜스포터-라스트 미션,2009.1.8,0,0.0%,0,1,1,프랑스,프랑스,(주)시너지하우스 (시너지)
1758,하나 그리고 둘,2000.10.28,0,0.0%,0,1,2,대만,"대만,일본",
1758,피아니스트,2003.1.1,0,0.0%,0,1,7,프랑스,프랑스,"㈜씨네월드,(주)드림팩트엔터테인먼트"
1758,해안선,2002.11.21,0,0.0%,0,1,2,한국,한국,코리아픽쳐스(주)
1758,동갑내기 과외하기,2003.2.7,0,0.0%,0,1,1,한국,한국,씨제이엔터테인먼트
1758,트로이,2004.5.21,0,0.0%,0,1,1,미국,미국,워너브러더스 코리아(주)
1758,"여자, 정혜",2005.3.10,0,0.0%,0,1,1,한국,한국,(주)쇼박스
1758,스윙걸즈,2006.3.23,0,0.0%,0,1,7,일본,일본,데이지엔터테인먼트
1758,개구리중사 케로로,2006.5.4,0,0.0%,0,1,1,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
1758,히노키오,2006.5.25,0,0.0%,0,1,1,일본,일본,(주)스폰지이엔티
1758,괴물,2006.7.27,0,0.0%,0,1,1,한국,한국,(주)쇼박스
1758,조용한 세상,2006.12.14,0,0.0%,0,1,1,한국,한국,(주)프라임엔터테인먼트
1758,반짝이는 순간들3,,0,0.0%,0,1,2,기타,기타,
1758,두 얼굴의 여친,2007.9.13,0,0.0%,0,1,2,한국,한국,(주)쇼박스
1758,호스텔,2007.12.6,0,0.0%,0,1,1,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1758,아름다운 영화 상영회-계속된다:미등록 이주노동자 기록되다,,0,0.0%,0,1,1,한국,한국,
1758,제6회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
1758,수요시위 800차 기획전-낮은 목소리,,0,0.0%,0,1,2,한국,한국,
1758,수요시위 800차 기획전-낮은 목소리2,,0,0.0%,0,1,2,한국,한국,
1758,수요시위 800차 기획전-숨결,,0,0.0%,0,1,2,한국,한국,
1758,"수요시위 800차 기획전-잊혀진 역사,시대의 울림",,0,0.0%,0,1,2,한국,한국,
1758,수요시위 800차 기획전-일본헌법,2008.2.18,0,0.0%,0,1,2,일본,일본,
1758,진실의 문,,0,0.0%,0,1,1,한국,한국,시네마달
1758,아름다운 영화 상영회-2월:만남과 출발을 위해,,0,0.0%,0,1,1,한국,한국,
1758,"아름다운 영화 상영회'3월-88만원 세대,영화로 세상을 바꾸다!",,0,0.0%,0,1,1,한국,한국,
1758,인디다큐페스티발2008-언니,2008.3.31,0,0.0%,0,1,2,한국,한국,
1758,Out : 이반검열 두 번째 이야기,,0,0.0%,0,1,2,한국,한국,
1758,인디다큐페스티발2008-모두들 안녕하십니까,2008.4.3,0,0.0%,0,1,1,중국,중국,
1758,인디다큐페스티발2008-고3,2008.3.28,0,0.0%,0,1,2,중국,중국,
1758,인디다큐페스티발2008-더치 코카인 팩토리,2008.3.29,0,0.0%,0,1,2,네덜란드,네덜란드,
1758,인디다큐페스티발2008-아슬아슬 마을 재건,2008.3.30,0,0.0%,0,1,2,기타,기타,
1758,인디다큐페스티발2008-약쟁이 아롱씨,2008.3.29,0,0.0%,0,1,2,중국,중국,
1758,인디다큐페스티발2008-우리의 일용할 양식,2008.3.30,0,0.0%,0,1,2,호주,호주,
1758,인디다큐페스티발 2008-올해의 초점 6,2008.3.29,0,0.0%,0,1,2,기타,기타,
1758,인디다큐페스티발 2008-국내신작전1,2008.3.30,0,0.0%,0,1,2,기타,기타,
1758,KT디지털영상전-스토리와의 만남,,0,0.0%,0,1,3,한국,한국,
1758,KT디지털영상전-현실과의 만남,,0,0.0%,0,1,2,한국,한국,
1758,KT디지털영상전-상상과의 만남,,0,0.0%,0,1,3,한국,한국,
1758,KT디지털영상전-경이로운 만남,,0,0.0%,0,3,6,한국,한국,
1758,아름다운 영화 상영회-그녀들의 이야기를 만나다2,2008.5.26,0,0.0%,0,1,1,한국,한국,
1758,들국화는 피었는데,1974.12.7,0,0.0%,0,1,1,한국,한국,
합계,,,"961,453,297,251",,"147,428,639","53,824","4,158,096",,,
