,movieCd,movieNm,star_score,star_user_count
1160,20081792.0,비카인드 리와인드,9.42,26
1161,20090332.0,신주쿠 사건,8.7,50
1162,20090189.0,매란방,8.38,8
1163,20090079.0,블레임 : 인류멸망 2011,6.0,333
1164,20090171.0,번 애프터 리딩,9.0,14
1165,20110278.0,토마스와 친구들 - 극장판 3,9.23,48
1166,20090194.0,토마스와 친구들 - 극장판,9.43,7
1167,20090261.0,잘 알지도 못하면서,9.22,40
1168,20090006.0,탑 블레이드 더 무비,6.18,40
1169,20090461.0,언더월드: 라이칸의 반란,7.52,58
1170,20090444.0,마법의 세계 녹터나,8.67,21
1171,20090314.0,임피 원더랜드 가다,8.58,12
1172,20090800.0,19-Nineteen,9.07,396
1173,20081810.0,뮤턴트: 다크 에이지,7.5,111
1174,20090259.0,옹박: 더 레전드,8.48,65
1175,20090265.0,할로윈:살인마의 탄생,6.62,42
1176,20081462.0,사랑 후에 남겨진 것들,7.29,7
1177,20081454.0,언노운 우먼,9.55,20
1178,20090592.0,나루토 질풍전 극장판-불의 의지를 잇는 자,9.76,113
1179,20090854.0,줄리 & 줄리아,0.0,0
1180,20070473.0,러브 인 클라우즈,8.5,8
1181,20081209.0,낮술,8.04,49
1182,20090663.0,컴 아웃 파이팅,9.08,25
1183,20090395.0,아부지,9.6,30
1184,20090402.0,해피 플라이트,9.0,26
1185,20090295.0,쉘 위 키스,9.42,192
1186,20090069.0,프로스트 VS 닉슨,8.44,9
1187,20090322.0,아스테릭스: 미션 올림픽 게임,7.93,15
1188,20080266.0,"지금, 이대로가 좋아요",9.61,28
1189,20090236.0,싸이보그 그녀,8.93,151
1190,20090318.0,날아라 펭귄,9.56,27
1191,20090233.0,초코초코 대작전,9.36,14
1192,20090400.0,퀸 락 몬트리올,9.94,72
1193,20090488.0,원 위크,10.0,4
1194,20156166.0,나를 미치게 하는 여자,8.69,361
1195,20090670.0,하늘과 바다,7.34,302
1196,20090328.0,여행자,8.58,26
1197,20080536.0,도쿄 마블 초콜릿,8.27,16
1198,20143565.0,부니 베어: 롤라 구출 대모험,9.67,128
1199,20090893.0,극장판파워레인저 엔진포스VS 와일드스피릿,8.22,63
1200,20090588.0,브로큰 임브레이스,9.0,7
1201,20090787.0,마이 마이 신코 이야기,10.0,6
1202,20163841.0,플래그 더 문,9.77,114
1203,20090810.0,더 문,9.03,121
1204,20149591.0,매직 인 더 문라이트,8.82,88
1205,20090430.0,미어캣의 모험,9.44,16
1206,20090838.0,판타스틱 Mr. 폭스,9.69,13
1207,20090344.0,요시노 이발관,9.5,8
1208,20090053.0,다우트,8.78,10
1209,20090196.0,나의 판타스틱 데뷔작,8.69,17
1210,20081460.0,세비지 그레이스,7.0,3
1211,20090489.0,벨라,9.52,86
1212,20090296.0,세라핀,7.67,6
1213,20090148.0,하이 스쿨 뮤지컬: 졸업반,9.9,349
1214,20090574.0,헬로우 마이 러브,9.7,30
1215,20090582.0,북극의 눈물,9.54,87
1216,20100214.0,아저씨,9.1,626
1217,20149878.0,행복배달부 팻아저씨,9.67,39
1218,20100312.0,인셉션,9.34,596
1219,20100209.0,이끼,8.99,673
1220,20100296.0,포화속으로,5.6,3363
1221,20090914.0,하모니,9.56,801
1222,20090927.0,방자전,8.4,195
1223,20100370.0,솔트,8.8,119
1224,20100213.0,부당거래,9.5,111
1225,20100834.0,시라노; 연애조작단,9.17,547
1226,20124717.0,타이탄의 분노,8.59,152
1227,20100018.0,타이탄,8.98,240
1228,20131248.0,드래곤 길들이기 2,9.75,682
1229,20100190.0,드래곤 길들이기,9.05,355
1230,20101224.0,해리 포터와 죽음의 성물1,9.44,2456
1231,20100188.0,하녀,8.04,186
1232,20152264.0,어느 하녀의 일기,8.85,27
1233,20100310.0,나잇&데이,8.84,76
1234,20100333.0,슈렉 포에버,8.97,239
1235,20101010.0,초능력자,9.34,1029
1236,20101221.0,쩨쩨한 로맨스,8.71,184
1237,20100193.0,페르시아의 왕자: 시간의 모래,9.24,213
1238,20090923.0,퍼시 잭슨과 번개 도둑,9.19,468
1239,20100833.0,무적자,7.54,355
1240,20101222.0,황해,8.97,463
1241,20100377.0,토이 스토리 3,9.58,585
1242,20090931.0,구르믈 버서난 달처럼,8.9,198
1243,20100767.0,라스트 에어벤더,8.49,525
1244,20101223.0,헬로우 고스트,9.15,496
1245,20090939.0,육혈포 강도단,8.04,131
1246,20100302.0,심야의 F.M.,9.42,151
1247,20100811.0,레지던트 이블 4: 끝나지 않은 전쟁 3D,8.97,449
1248,20101213.0,나니아 연대기: 새벽 출정호의 항해,9.39,552
1249,20090888.0,용서는 없다,8.69,143
1250,20100131.0,베스트셀러,8.82,100
1251,20101200.0,김종욱 찾기,9.02,270
1252,20100810.0,마루 밑 아리에티,9.65,343
1253,20122089.0,슈퍼배드 2,9.09,371
1254,20100814.0,슈퍼  배드,9.48,374
1255,20100353.0,파괴된 사나이,9.08,319
1256,20100835.0,방가? 방가!,7.78,156
1257,20090160.0,평행이론,8.49,175
1258,20101212.0,투어리스트,9.56,63
1259,20101133.0,스카이 라인,7.37,611
1260,20100326.0,고死 두 번째 이야기: 교생실습,8.59,1920
1261,20100295.0,A-특공대,9.64,107
1262,20090895.0,주유소 습격사건 2,7.5,258
1263,20100380.0,마음이2,9.62,462
1264,20133701.0,하늘에서 음식이 내린다면 2,9.55,121
1265,20090718.0,하늘에서 음식이 내린다면,8.98,252
1266,20126406.0,새미의 어드벤쳐 2,7.79,60
1267,20101348.0,새미의 어드벤쳐,8.86,203
1268,20090953.0,오션스,7.68,112
1269,20100378.0,명탐정 코난: 천공의 난파선,9.86,931
1270,20101113.0,이층의 악당,9.32,237
1271,20090948.0,그린 존,9.8,107
1272,20100129.0,반가운 살인자,8.98,149
1273,20100975.0,레터스 투 줄리엣,8.46,76
1274,20100813.0,퀴즈왕,8.05,132
1275,20100381.0,마법사의 제자,8.86,115
1276,20101209.0,라스트 갓파더,8.83,3806
1277,20101013.0,소셜 네트워크,9.01,97
1278,20127407.0,피라냐 3DD,5.13,106
1279,20100816.0,피라냐,8.04,179
1280,20100991.0,먹고 기도하고 사랑하라,8.94,31
1281,20101009.0,불량남녀,8.49,102
1282,20100168.0,친정엄마,9.72,258
1283,20100977.0,적인걸: 측천무후의 비밀,8.74,57
1284,20101070.0,언스토퍼블,9.49,73
1285,20162621.0,파라노말 액티비티: 더 고스트 디멘션,7.58,176
1286,20090857.0,파라노말 액티비티,7.92,267
1287,20129079.0,파라노말 액티비티4,7.22,95
1288,20101015.0,파라노말 액티비티 2,8.66,226
1289,20112693.0,파라노말 액티비티 3,8.58,113
1290,20101014.0,워리어스 웨이,7.94,400
1291,20090821.0,아스트로 보이-아톰의 귀환,8.44,177
1292,20149818.0,익스펜더블 3,9.02,386
1293,20128143.0,익스펜더블 2,9.61,81
1294,20100768.0,익스펜더블,9.64,410
1295,20100017.0,공자 춘추전국시대,7.68,131
1296,20100101.0,프롬 파리 위드 러브,8.07,60
1297,20100165.0,블라인드 사이드,9.66,210
1298,20100210.0,맨발의 꿈,9.55,201
1299,20101006.0,가디언의 전설,8.76,102
1300,20100292.0,베스트 키드,9.57,151
1301,20100794.0,프레데터스,8.94,165
1302,20090929.0,울프맨,8.75,56
1303,20100962.0,"울지마, 톤즈",8.71,185
1304,20100379.0,극장판 도라에몽: 진구의 인어대해전,9.22,112
1305,20090950.0,월 스트리트: 머니 네버 슬립스,8.81,42
1306,20101226.0,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,9.38,305
1307,20090894.0,사랑은 너무 복잡해,8.68,22
1308,20100769.0,폐가,8.59,392
1309,20100077.0,포스 카인드,8.26,192
1310,20147612.0,쓰리데이즈 투 킬,9.34,206
1311,20101378.0,쓰리 데이즈,9.4,128
1312,20090865.0,러블리 본즈,6.88,171
1313,20090952.0,내니맥피 2: 유모와마법소동,9.24,83
1314,20147284.0,꼬마 니콜라의 여름방학,9.04,57
1315,20090897.0,꼬마 니콜라,9.61,151
1316,20100098.0,디어 존,8.03,69
1317,20100278.0,유령작가,9.0,32
1318,20090890.0,아빠가 여자를 좋아해,8.93,149
1319,20100176.0,허트 로커,7.39,51
1320,20090944.0,헤이트 발렌타인데이,7.06,16
1321,20100329.0,그랑프리,7.65,225
1322,20090943.0,스플라이스,8.73,155
1323,20100281.0,김복남 살인사건의 전말,8.93,56
1324,20100075.0,무법자,0.0,0
1325,20100027.0,회복,8.32,22
1326,20100169.0,킥 애스: 영웅의 탄생,8.63,67
1327,20100012.0,원피스 극장판: 스트롱 월드,9.53,707
1328,20090932.0,데이브레이커스,7.55,87
1329,20101225.0,트론: 새로운 시작,8.95,194
1330,20100758.0,오션월드 3D,9.2,41
1331,20101109.0,두 여자,8.14,69
1332,20100980.0,22 블렛,8.88,33
1333,20127211.0,스트리트 댄스 2: 라틴배틀,7.0,16
1334,20100291.0,스트리트댄스,9.1,180
1335,20100807.0,뮬란: 전사의 귀환,9.36,261
1336,20100116.0,솔로몬 케인,8.89,36
1337,20100788.0,마법천자문: 대마왕의 부활을 막아라,7.39,108
1338,20100808.0,애프터 라이프,8.18,60
1339,20157432.0,007 스펙터,9.19,257
1340,20100166.0,케로로 더 무비 5: 기적의 사차원섬,8.73,94
1341,20090916.0,8인: 최후의 결사단,8.75,88
1342,20090913.0,들어는 봤니? 모건 부부,8.03,29
1343,20101206.0,더 콘서트,9.17,70
1344,20100812.0,캣츠 앤 독스 2,9.12,64
1345,20100105.0,우리가 꿈꾸는 기적: 인빅터스,8.69,35
1346,20100141.0,아마존의 눈물,9.67,203
1347,20090850.0,공주와 개구리,9.0,45
1348,20101140.0,라스트 엑소시즘,7.0,28
1349,20100206.0,꿈은 이루어진다,5.93,175
1350,20100115.0,대병소장,6.97,474
1351,20100339.0,필립모리스,9.16,99
1352,20100925.0,노다메 칸타빌레 Vol.1 ,9.67,109
1353,20100057.0,참을 수 없는,6.0,20
1354,20100815.0,센츄리온,5.17,75
1355,20090917.0,주문진,9.8,399
1356,20100789.0,골든 슬럼버,7.85,109
1357,20101039.0,돌이킬 수 없는,8.49,57
1358,20100335.0,여대생 기숙사,8.15,27
1359,20101138.0,베리드,8.47,116
1360,20100063.0,엘라의 모험 2: 백설공주 길들이기,8.58,31
1361,20100809.0,에브리바디 올라잇,9.64,154
1362,20101132.0,듀 데이트,9.47,89
1363,20101038.0,대지진,8.74,129
1364,20101227.0,톨스토이의 마지막 인생,9.69,13
1365,20100104.0,인 디 에어,9.33,12
1366,20100029.0,사랑은 언제나 진행중,8.38,13
1367,20100362.0,킬러 인사이드 미,9.56,9
1368,20090946.0,플래닛 51,8.5,14
1369,20100376.0,아더와 미니모이 2 : 셀레니아 공주 구출 작전,9.72,36
1370,20090866.0,G-포스: 기니피그 특공대,9.24,37
1371,20100787.0,옥희의 영화,10.0,22
1372,20090902.0,위핏,9.02,45
1373,20100266.0,서태지밴드 라이브 투어 <더 뫼비우스>,10.0,230
1374,20101047.0,하비의 마지막 로맨스,9.83,125
1375,20090874.0,페어러브,9.35,100
1376,20100740.0,기적의 오케스트라 - 엘 시스테마,9.86,14
1377,20090947.0,집 나온 남자들,7.92,25
1378,20139401.0,찌라시: 위험한 소문,8.29,207
1379,20100073.0,예언자,7.0,54
1380,20101165.0,스즈미야 하루히의 소실,9.45,516
1381,20100167.0,사요나라 이츠카,8.31,29
1382,20136887.0,아메리칸 허슬,9.49,149
1383,20152866.0,아메리칸 울트라,9.0,243
1384,20100765.0,스페이스 침스 - 자톡의 역습 3D,8.83,18
1385,20100964.0,토너먼트,8.38,21
1386,20100111.0,콜링 인 러브,9.31,117
1387,20100028.0,커플 테라피: 대화가 필요해,9.4,5
1388,20101399.0,심장이 뛴다,9.12,280
1389,20090906.0,애프터 러브,9.49,102
1390,20100261.0,싱글맨,9.57,21
1391,20101073.0,엘 시크레토 : 비밀의 눈동자,9.53,17
1392,20101040.0,소와 함께 여행하는 법,8.18,34
1393,20100316.0,청설,9.7,158
1394,20100728.0,테이킹 우드스탁,9.62,146
1395,20100076.0,밀크,7.76,25
1396,20100795.0,더 도어,8.8,20
1397,20100130.0,공기인형,8.91,91
1398,20100271.0,레고:클러치파워의 모험,9.22,72
1399,20100196.0,믿음의 승부,8.0,14
1400,20090937.0,동쪽의 에덴 극장판 ① 더 킹오브 에덴,9.75,159
1401,20100365.0,하얀리본,10.0,10
1402,20100102.0,제로 포커스,9.0,15
1403,20101028.0,조금만 더 가까이,9.51,43
1404,20090601.0,리틀 애쉬 : 달리가 사랑한 그림,9.6,10
1405,20101283.0,나루토 질풍전 극장판 4 - 더 로스트 타워,9.66,59
1406,20100775.0,소라닌,9.9,48
1407,20100011.0,춤추는 꿈틀이 밴드,9.94,34
1408,20100277.0,내 남자의 순이,9.09,128
1409,20100201.0,샤인 어 라이트(1st 지드래곤 콘서트),8.49,270
1410,20090639.0,셉템버 이슈,7.55,11
1411,20110302.0,최종병기 활,8.63,462
1412,20110193.0,써니,9.0,514
1413,20112695.0,완득이,9.51,727
1414,20112207.0,미션임파서블:고스트프로토콜,9.18,315
1415,20102414.0,조선명탐정 : 각시투구꽃의 비밀,9.09,467
1416,20112534.0,도가니,9.23,646
1417,20111009.0,해리포터와 죽음의 성물2,9.6,1747
1418,20112173.0,리얼 스틸,9.26,381
1419,20110294.0,캐리비안의 해적: 낯선 조류,9.56,1023
1420,20110290.0,퀵,8.11,416
1421,20119515.0,고지전,6.0,552
1422,20113381.0,오싹한 연애,9.4,290
1423,20110896.0,혹성탈출: 진화의 시작,8.98,402
1424,20119618.0,위험한 상견례,8.31,162
1425,20143512.0,위험한 상견례 2,8.85,366
1426,20110561.0,엑스맨: 퍼스트 클래스,8.78,192
1427,20110613.0,의뢰인,9.36,232
1428,20112272.0,가문의 영광4 - 가문의 수난,5.33,431
1429,20110297.0,블라인드,8.9,232
1430,20126413.0,페이스 블라인드,7.0,36
1431,20119513.0,7광구,6.56,1859
1432,20110279.0,마당을 나온 암탉,9.15,716
1433,20102415.0,평양성,8.19,211
1434,20110211.0,토르: 천둥의 신,8.83,234
1435,20119337.0,그대를 사랑합니다,9.62,581
1436,20110185.0,분노의 질주: 언리미티드,9.46,127
1437,20110295.0,마이 웨이,7.25,798
1438,20110905.0,브레이킹 던 part1,9.61,1086
1439,20131681.0,드래곤볼Z : 신들의 전쟁,9.74,705
1440,20111987.0,신들의 전쟁,7.88,111
1441,20110221.0,소스 코드,9.06,102
1442,20110906.0,특수본,9.17,139
1443,20119974.0,수상한 고객들,9.42,295
1444,20112589.0,오직 그대만,9.6,526
1445,20136761.0,개구쟁이 스머프 2,8.95,122
1446,20111540.0,개구쟁이 스머프,8.98,208
1447,20101395.0,라푼젤,9.56,361
1448,20111571.0,파퍼씨네 펭귄들,9.64,221
1449,20102421.0,메가마인드,9.02,197
1450,20119619.0,체포왕,9.43,114
1451,19820019.0,만추,8.37,317
1452,20119637.0,킹스 스피치,9.31,103
1453,20112542.0,틴틴 : 유니콘호의 비밀,9.29,167
1454,20110233.0,화이트: 저주의 멜로디,8.2,495
1455,20110301.0,푸른소금,8.64,376
1456,20110251.0,풍산개,7.75,176
1457,20110303.0,통증,8.18,200
1458,20110296.0,고양이: 죽음을 보는 두 개의 눈,5.66,649
1459,20112651.0,삼총사 3D,8.79,117
1460,20119420.0,아이 엠 넘버 포,8.35,124
1461,20155423.0,시카리오: 암살자의 도시,9.71,48
1462,20110911.0,명탐정 코난 : 침묵의 15분,9.76,1264
1463,20112311.0,머니볼,9.28,61
1464,20112972.0,아더 크리스마스,9.09,135
1465,20112704.0,인 타임,9.28,119
1466,20111671.0,콜롬비아나,8.28,50
1467,20111928.0,너는 펫,8.89,689
1468,20112082.0,챔프,7.89,211
1469,20111113.0,퍼스트 어벤져,8.57,161
1470,20110656.0,슈퍼 에이트,8.26,173
1471,20111914.0,카운트다운,8.95,113
1472,20147790.0,캡틴 아메리카: 윈터 솔져,9.34,437
1473,20111249.0,카 2,8.93,88
1474,20119418.0,생텀,8.42,124
1475,20110899.0,세 얼간이,9.72,6091
1476,20110029.0,시즌 오브 더 위치: 마녀 호송단,8.68,40
1477,20110313.0,모비딕,8.35,72
1478,20119630.0,랭고,9.5,115
1479,20112762.0,티끌모아 로맨스,9.17,346
1480,20119511.0,사랑이 무서워,6.48,61
1481,20119771.0,내 이름은 칸,9.49,639
1482,20119768.0,레드 라이딩 후드,9.19,154
1483,20110612.0,커플즈,9.43,118
1484,20110250.0,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,9.61,506
1485,20110581.0,링컨 차를 타는 변호사,8.75,51
1486,20119627.0,세상에서 가장 아름다운 이별,9.83,157
1487,20119720.0,마이 블랙 미니드레스,9.07,215
1488,20112709.0,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,9.38,118
1489,20119529.0,적과의 동침,8.51,238
1490,20119772.0,줄리아의 눈,8.96,137
1491,20112175.0,컨테이젼,8.29,92
1492,20119556.0,알파 앤 오메가,9.02,60
1493,20119972.0,노미오와 줄리엣,9.85,146
1494,20112708.0,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,9.51,201
1495,20110655.0,그린랜턴: 반지의 선택,7.92,143
1496,20112552.0,투혼,7.63,177
1497,20156281.0,성실한 나라의 앨리스,8.84,93
1498,20119667.0,굿모닝 에브리원,9.62,74
1499,20112303.0,코쿠리코 언덕에서,8.77,158
1500,20111536.0,쥴리의 육지 대모험,8.8,30
1501,20111034.0,바니버디,9.23,47
1502,20119358.0,127시간,8.72,354
1503,20119989.0,나는 아빠다,7.82,151
1504,20111893.0,킬러 엘리트,9.23,53
1505,20111892.0,어브덕션,4.93,303
1506,20119854.0,써커 펀치,8.12,92
1507,20112763.0,헬프,9.16,59
1508,20113271.0,프렌즈: 몬스터섬의비밀 3D,9.45,94
1509,20111702.0,극장판 도라에몽: 진구와 철인군단 날아라 천사들,9.07,168
1510,20113306.0,50/50,9.69,74
1511,20110071.0,제인 에어,9.74,38
1512,20119802.0,비스틀리,9.08,59
1513,20142407.0,오늘의 연애,9.28,959
1514,20110261.0,썬더일레븐 극장판 : 최강군단 오우거의 습격,9.55,290
1515,20119855.0,라스트 나잇,9.23,35
1516,20110660.0,정무문 : 100대 1의 전설,8.58,140
1517,20112117.0,로맨틱 크라운,9.49,63
1518,20110798.0,러브 앤 프렌즈,8.3,64
1519,20112221.0,히트,8.11,38
1520,20119419.0,웨이 백,9.24,117
1521,20149266.0,차이나타운,8.34,195
1522,20110609.0,기생령,8.25,177
1523,20110571.0,프리스트,5.64,327
1524,20112132.0,샤크 나이트 3D,6.57,67
1525,20112707.0,타워 하이스트,8.05,22
1526,20110292.0,옥보단 3D,7.87,47
1527,20119585.0,아따맘마 - 극장판,8.19,75
1528,20112821.0,프렌즈 위드 베네핏,8.27,11
1529,20110030.0,꿀벌 하치의 대모험,7.36,25
1530,20112822.0,청원,8.7,20
1531,20110289.0,회초리,9.33,196
1532,20113001.0,Mr.아이돌,9.09,646
1533,20119717.0,로맨틱 헤븐,9.72,71
1534,20119856.0,베니싱,4.69,283
1535,20112141.0,돈비 어프레이드 : 어둠 속의 속삭임,8.74,46
1536,20102413.0,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈,7.62,101
1537,20119806.0,미트 페어런츠 3,8.35,17
1538,20101278.0,그을린 사랑,9.17,7
1539,20119507.0,"사랑한다, 사랑하지 않는다",9.5,216
1540,20127401.0,레지던트 이블 5 : 최후의 심판,8.53,163
1541,20113307.0,블리츠,8.67,94
1542,20112209.0,언피니시드,8.0,10
1543,20119721.0,황당한 외계인: 폴,9.22,56
1544,20119527.0,헤드,9.12,50
1545,20113312.0,결정적 한방,9.13,69
1546,20112163.0,극장판 아따맘마3D : 엄마는 초능력자,8.19,75
1547,20111692.0,행오버 2,9.42,78
1548,20140241.0,고녀석 맛나겠다2 : 함께라서 행복해,9.18,139
1549,20111101.0,고 녀석 맛나겠다,9.38,156
1550,20116037.0,달빛 길어올리기,9.98,45
1551,20110172.0,더 라이트: 악마는 있다,9.36,28
1552,20110235.0,워터 포 엘리펀트,9.41,29
1553,20111116.0,별을 쫓는 아이,9.08,147
1554,20139164.0,표적,9.12,249
1555,20112971.0,스트레스를 부르는 그 이름 직장상사,9.12,24
1556,20112208.0,더 킥,8.8,281
1557,20112622.0,트리 오브 라이프,9.82,40
1558,20101392.0,소중한 날의 꿈,9.07,228
1559,20110490.0,인 어 베러 월드,9.36,12
1560,20110182.0,스크림 4G,8.44,57
1561,20119155.0,아프리카 마법여행,8.71,41
1562,20112973.0,퍼펙트 센스,9.48,21
1563,20111418.0,샤오린 : 최후의 결전,6.85,60
1564,20110254.0,북촌방향,9.57,8
1565,20101003.0,혈투,8.28,61
1566,20110023.0,세인트 클라우드,9.43,77
1567,20110171.0,마오의 라스트 댄서,9.56,91
1568,20112940.0,훈장과 악동들,8.0,5
1569,20101379.0,노다메 칸타빌레 최종악장,9.67,164
1570,20112553.0,쟈니 잉글리쉬2 : 네버다이,9.44,72
1571,20119718.0,지구대표 롤링스타즈,7.33,70
1572,20110027.0,아이 엠 러브,9.5,2
1573,20119589.0,더 브레이브,9.39,83
1574,20111891.0,드라이브 앵그리 3D,7.85,89
1575,20112701.0,무협,8.21,33
1576,20119244.0,환상의 그대,7.56,10
1577,20111532.0,원라이프,8.52,61
1578,20101344.0,파수꾼,9.75,38
1579,20119878.0,엄마 까투리,8.5,12
1580,20111031.0,돼지의 왕,8.18,38
1581,20112692.0,드라이브,8.38,21
1582,20110897.0,초(민망한)능력자들,7.7,57
1583,20112933.0,비기너스,9.12,8
1584,20119927.0,사랑을 카피하다,0.0,0
1585,20119770.0,세상의 모든 계절,8.67,4
1586,20110986.0,양과자점 코안도르,6.47,19
1587,20110089.0,허블 3D,9.35,17
1588,20140524.0,툼스톤,5.13,15
1589,20112314.0,비우티풀,9.6,10
1590,20113473.0,진짜로 일어날지도 몰라 기적,7.62,13
1591,20119555.0,슈퍼쇼3 3D,9.57,113
1592,20110903.0,헤어드레서,10.0,3
1593,20119486.0,서유기 리턴즈,8.76,186
1594,20110601.0,플레이,9.65,43
1595,20101279.0,코파카바나,10.0,3
1596,20110607.0,트루맛쇼,8.53,125
1597,20110900.0,사라의 열쇠,8.69,13
1598,20111533.0,극장판 메이저 : 우정의 강속구,9.35,80
1599,20119397.0,2010 빅뱅라이브콘서트 BIGSHOW 3D,9.59,213
1600,20119129.0,윈터스 본,4.92,12
1601,20119836.0,고양이 춤,9.66,180
1602,20101232.0,"혜화, 동",9.67,12
1603,20101242.0,무산일기,9.62,38
1604,20112541.0,씨민과 나데르의 별거,9.0,3
1605,20119501.0,최후의 툰드라-극장판,9.08,26
1606,20113151.0,모차르트 락 오페라,10.0,9
1607,20110913.0,타이페이 카페 스토리,9.89,9
1608,20124034.0,도둑들,8.67,704
1609,20136800.0,넛잡: 땅콩 도둑들,8.94,405
1610,20124079.0,"광해, 왕이 된 남자",9.79,278
1611,20148493.0,어벤져스: 에이지 오브 울트론,9.52,2891
1612,20124721.0,어벤져스,9.44,1261
1613,20124054.0,늑대소년,9.28,1168
1614,20124067.0,바람과 함께 사라지다,9.54,128
1615,20126077.0,어메이징 스파이더맨,7.86,1066
1616,20113557.0,범죄와의 전쟁: 나쁜놈들 전성시대,9.31,227
1617,20113554.0,내 아내의 모든 것,9.13,128
1618,20124062.0,연가시,7.8,1081
1619,20124074.0,건축학개론,9.01,571
1620,20113535.0,부러진 화살,8.74,291
1621,20113885.0,맨 인 블랙 3,9.56,306
1622,20088506.0,26년,5.89,15813
1623,20124075.0,내가 살인범이다,9.04,875
1624,20126469.0,브레이킹 던 part2,9.48,1158
1625,20113533.0,후궁 : 제왕의 첩,7.3,168
1626,20125048.0,호빗: 뜻밖의 여정,9.72,1080
1627,20124050.0,화차,7.7,10
1628,20125920.0,이웃사람,9.49,299
1629,20113461.0,007 스카이폴,9.13,238
1630,20112134.0,배틀쉽,8.98,428
1631,20154141.0,스타워즈: 깨어난 포스,9.0,614
1632,20124936.0,나의 PS 파트너 ,8.79,480
1633,20124399.0,반창꼬,9.15,773
1634,20113916.0,러브픽션,9.45,173
1635,20126667.0,아이스 에이지 4: 대륙 이동설,9.63,171
1636,20124063.0,공모자들,9.59,113
1637,20110249.0,하울링,3.24,51
1638,20124057.0,용의자X,9.93,199
1639,20124065.0,차형사,9.1,250
1640,20124066.0,은교,8.33,209
1641,20124400.0,간첩,9.57,72
1642,20124032.0,간기남,8.81,81
1643,20127634.0,메리다와 마법의 숲,8.82,60
1644,20125647.0,토탈 리콜,9.59,66
1645,20124049.0,R2B: 리턴투베이스,8.98,749
1646,20124064.0,돈의 맛,7.2,182
1647,20113886.0,회사원,9.62,192
1648,20126409.0,본 레거시,9.22,330
1649,20128687.0,가문의 영광5 - 가문의 귀환,8.37,837
1650,20124051.0,시체가 돌아왔다,8.56,145
1651,20113671.0,원더풀 라디오,9.01,261
1652,20124348.0,돈 크라이 마미,7.92,1398
1653,20125086.0,프로메테우스,9.14,224
1654,20113887.0,점쟁이들,9.29,73
1655,20124096.0,디스 민즈 워,9.28,29
1656,20124629.0,존 카터: 바숨 전쟁의 서막 ,8.55,117
1657,20124080.0,나는 왕이로소이다,7.62,93
1658,20113745.0,스노우 화이트 앤 더 헌츠맨,9.2,271
1659,20129388.0,주먹왕 랄프,9.12,229
1660,20113532.0,미쓰GO,8.01,142
1661,20124127.0,헝거게임: 판엠의 불꽃,9.46,409
1662,20124934.0,피에타,9.4,75
1663,20124420.0,맨 온 렛지,8.91,45
1664,20129368.0,파파로티,9.28,682
1665,20125866.0,다크 섀도우,9.5,171
1666,20128270.0,루퍼,9.9,43
1667,20127306.0,명탐정 코난: 11번째 스트라이커,9.81,813
1668,20124055.0,아부의 왕,8.19,91
1669,20124946.0,락아웃: 익스트림미션,7.98,45
1670,20110882.0,밀레니엄 : 여자를 증오한 남자들,9.02,66
1671,20125916.0,두 개의 달,7.54,123
1672,20124666.0,크로니클,9.06,84
1673,20101069.0,데블,8.04,50
1674,20126686.0,미드나잇 인 파리,9.27,55
1675,20125338.0,링컨: 뱀파이어 헌터,9.33,55
1676,20125406.0,음치 클리닉 ,8.07,619
1677,20127494.0,늑대아이,9.83,134
1678,20127546.0,남영동1985,6.83,1072
1679,20158242.0,무서운 이야기 3 : 화성에서 온 소녀,7.48,175
1680,20136058.0,무서운 이야기 2,8.75,746
1681,20128247.0,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,9.21,293
1682,20127108.0,모모와 다락방의 수상한 요괴들,9.0,130
1683,20127887.0,빌리와 용감한 녀석들 3D,10.0,16
1684,20113889.0,로렉스,9.22,65
1685,20129626.0,위험한 관계,8.06,98
1686,20124021.0,더 그레이,10.0,2
1687,20113472.0,우리는 동물원을 샀다,9.29,49
1688,20123217.0,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,9.83,15
1689,20125427.0,짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,9.23,194
1690,20111774.0,가비,8.88,139
1691,20156749.0,19곰 테드 2,9.04,85
1692,20129166.0,19곰 테드,10.0,22
1693,20126388.0,잠베지아: 신비한 나무섬의 비밀,8.04,77
1694,20124874.0,서약,10.0,1
1695,20124070.0,강철대오:구국의 철가방,8.79,155
1696,20126566.0,캐빈 인 더 우즈,8.63,43
1697,20113391.0,나는 공무원이다,9.15,66
1698,20126089.0,자칼이 온다,8.76,1681
1699,20129092.0,테드: 황금도시 파이티티를 찾아서,10.0,17
1700,20113811.0,코알라 키드 : 영웅의 탄생,9.62,256
1701,20112561.0,원 데이,8.7,399
1702,20127266.0,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,9.24,62
1703,20124449.0,세이프 하우스,9.66,29
