,movieCd,movieNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
1345,20111914,카운트다운,119,청소년관람불가,정재영,전도연,오만석,(주)영화사봄
1346,20147790,캡틴 아메리카: 윈터 솔져,136,15세이상관람가,크리스 에반스,스칼렛 요한슨,사무엘 L. 잭슨,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1347,20111249,카 2,113,전체관람가,오웬 윌슨,마이클 케인,,한국소니픽쳐스릴리징브에나비스타영화㈜
1348,20119418,생텀,108,15세이상관람가,이안 그루퍼드,리차드 록스버그,라이스 웨이크필드,(주)시너지하우스 (시너지)
1349,20112151,세 얼간이-인도판,170,12세이상관람가,아미르 칸,마드하반,셔먼 조쉬,필라멘트픽쳐스
1350,20110899,세 얼간이,141,12세이상관람가,아미르 칸,마드하반,셔먼 조쉬,필라멘트픽쳐스
1351,20110029,시즌 오브 더 위치: 마녀 호송단,94,15세이상관람가,니콜라스 케이지,론 펄먼,크리스토퍼 리,(주)넥스트엔터테인먼트월드(NEW)
1352,20110313,모비딕,112,15세이상관람가,황정민,김민희,김상호,(주)쇼박스
1353,20131244,퍼시픽 모비딕,87,15세이상관람가,배리 보스트윅,르네 오코널,아담 그림스,(주)케이알씨지
1354,20119630,랭고,104,전체관람가,조니 뎁,,,씨제이이앤엠(주)
1355,20112762,티끌모아 로맨스,114,15세이상관람가,한예슬,송중기,이상엽,(주)아이에이치큐
1356,20119511,사랑이 무서워,112,15세이상관람가,임창정,김규리,손현우,(주)위픽쳐스
1357,20119771,내 이름은 칸,128,12세이상관람가,샤룩 칸,까졸,,필라멘트픽쳐스
1358,20119430,컨트롤러,105,12세이상관람가,맷 데이먼,에밀리 블런트,,유니버설픽쳐스인터내셔널 코리아(유)
1359,20119768,레드 라이딩 후드,100,15세이상관람가,아만다 사이프리드,게리 올드만,,워너브러더스 코리아(주)
1360,20110612,커플즈,110,15세이상관람가,공형진,김주혁,이윤지,시오필름(주)
1361,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,100,전체관람가,야지마 아키코,나라하시 미키,,씨제이이앤엠(주)
1362,20110581,링컨 차를 타는 변호사,118,15세이상관람가,라이언 필립,매튜 매커너히,조쉬 루카스,씨너스엔터테인먼트(주)
1363,20119627,세상에서 가장 아름다운 이별,125,15세이상관람가,김갑수,서영희,배종옥,(주)수필름
1364,20119720,마이 블랙 미니드레스,108,15세이상관람가,윤은혜,박한별,차예련,(주)토리픽쳐스
1365,20119508,친구와 연인사이,108,청소년관람불가,나탈리 포트만,애쉬튼 커처,,씨제이엔터테인먼트
1366,20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,98,전체관람가,미즈키 나나,마츠모토 리카,,씨제이이앤엠(주)
1367,20112050,파이널 데스티네이션5,92,청소년관람불가,데이비드 코에너,,,워너브러더스 코리아(주)
1368,20111757,카우보이 & 에이리언,118,15세이상관람가,다니엘 크레이그,해리슨 포드,올리비아 와일드,씨제이이앤엠(주)
1369,20111898,미쓰 마마,82,15세이상관람가,최형숙,김현진,장지영,프로덕션공방
1370,20020097,이투마마,105,18세관람가,아나 로페즈 메카도,디에고 루나,,필름뱅크(주)
1371,20000281,빅마마 하우스,100,12세관람가,마틴 로렌스,니아 롱,,이십세기폭스코리아(주)
1372,20147577,아로마 마사지의 유혹,62,청소년관람불가,카스미 카오,칸자키 레이,,(주)도키엔터테인먼트
1373,20119529,적과의 동침,136,12세이상관람가,김주혁,유해진,정려원,(주)알지엔터웍스
1374,20119772,줄리아의 눈,112,청소년관람불가,벨렌 루에다,,,씨너스엔터테인먼트(주)
1375,20112175,컨테이젼,103,12세이상관람가,맷 데이먼,기네스 팰트로우,,워너브러더스 코리아(주)
1376,20119556,알파 앤 오메가,88,전체관람가,헤이든 파네티어,저스틴 롱,박규리,(주)넥스트엔터테인먼트월드(NEW)
1377,20119972,노미오와 줄리엣,84,전체관람가,에밀리 블런트,지연,이준,(주)쇼박스
1378,20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,97,전체관람가,마츠모토 리카,츠루노 타케시,타카하시 히데키,씨제이이앤엠(주)
1379,20119427,메카닉,92,청소년관람불가,제이슨 스타뎀,벤 포스터,,씨너스엔터테인먼트(주)
1380,20110655,그린랜턴: 반지의 선택,117,12세이상관람가,블레이크 라이블리,라이언 레놀즈,,워너브러더스 코리아(주)
1381,19900196,죽음의 승부,92,중학생이상관람가,장 끌로드 반담,도날드 깁,레아 아이레스,(주)신도필림
1382,20112552,투혼,124,전체관람가,김주혁,김선아,정호진,㈜감독의집
1383,19880196,영웅투혼,93,고등학생이상관람가,주윤발,,,대영영화주식회사
1384,20156281,성실한 나라의 앨리스,90,청소년관람불가,이정현,이해영,서영화,한국영화아카데미
1385,20119667,굿모닝 에브리원,107,15세이상관람가,레이첼 맥아담스,해리슨 포드,다이안 키튼,씨제이이앤엠(주)
1386,20112303,코쿠리코 언덕에서,91,12세이상관람가,,,,씨제이이앤엠(주)
1387,20102418,그린 호넷,118,15세이상관람가,세스 로건,카메론 디아즈,주걸륜,한국소니픽쳐스릴리징브에나비스타영화㈜
1388,20111536,쥴리의 육지 대모험,84,전체관람가,김병만,류담,이영아,(주)싸이더스
1389,20111034,바니버디,95,전체관람가,러셀 브랜드,칼리 쿠오코,제임스 마스던,유니버설픽쳐스인터내셔널 코리아(유)
1390,20119358,127시간,93,15세이상관람가,제임스 프랭코,,,이십세기폭스코리아(주)
1391,20119989,나는 아빠다,99,청소년관람불가,김새론,김승우,최정윤,㈜기억속의매미
1392,20111893,킬러 엘리트,116,청소년관람불가,로버트 드니로,클라이브 오웬,제이슨 스타뎀,에스케이텔레콤(주)
1393,20111892,어브덕션,105,15세이상관람가,시고니 위버,릴리 콜린스,테일러 로트너,필라멘트픽쳐스
1394,20119854,써커 펀치,110,15세이상관람가,바네사 허진스,지나 말론,에밀리 브라우닝,워너브러더스 코리아(주)
1395,20145142,갓 헬프 더 걸,111,15세이상관람가,에밀리 브라우닝,올리 알렉산더,한나 머레이,찬란
1396,20112763,헬프,137,전체관람가,마이크 보겔,브라이스 달라스 하워드,웨스 차담,한국소니픽쳐스릴리징브에나비스타영화㈜
1397,20113271,프렌즈: 몬스터섬의비밀 3D,88,전체관람가,카토리 신고,야마데라 고이치,,(주)에스비에스콘텐츠허브
1398,20111702,극장판 도라에몽: 진구와 철인군단 날아라 천사들,108,전체관람가,미즈타 와사비,,,에이원엔터테인먼트
1399,20165282,가라데 파이터,91,15세이상관람가,마르코 안토니오 알바레즈,데니스 루엘,,(주)케이알씨지
1400,20149681,좀비 파이트 클럽,94,청소년관람불가,안지걸,오윤룡,제시카 캠벤시,(주)씨타마운틴픽쳐스
1401,20156502,킹 오브 파이터,93,15세이상관람가,매기 큐,숀 패리스,,씨네라인월드(주)
1402,20141806,미녀 파이터 : 그녀들의 전쟁,118,청소년관람불가,하가 유리아,타다 아사미,미사키 아야메,(주)캔들미디어
1403,20113306,50/50,100,15세이상관람가,조셉 고든 레빗,세스 로건,,롯데쇼핑㈜롯데엔터테인먼트
1404,20110071,제인 에어,119,12세이상관람가,마이클 패스벤더,미아 와시코브스카,,(주)시너지하우스 (시너지)
1405,19960077,제인 에어,110,중학생이상관람가,샤를로뜨 갱스부르,윌리엄 허트,존 우드,(주)율가필림
1406,20119802,비스틀리,86,12세이상관람가,알렉스 페티퍼,바네사 허진스,닐 패트릭 해리스,(주)넥스트엔터테인먼트월드(NEW)
1407,20142407,오늘의 연애,119,15세이상관람가,이승기,문채원,이서진,(주)팝콘에프앤엠
1408,20143717,오늘영화,91,15세이상관람가,정연주,박종환,백승화,서울독립영화제
1409,19940256,라이온 킹,89,연소자관람가,매튜 브로데릭,모이라 켈리,조나단 테일러 토마스,월트디즈니
1410,20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,90,전체관람가,타케우치 준코,,,(주)미디어데이
1411,20119855,라스트 나잇,92,청소년관람불가,키이라 나이틀리,샘 워싱턴,,(주)싸이더스
1412,19990302,라스트 나잇,94,18세 미만인 자는 관람할 수 없는 등급,돈 맥켈러,산드라 오,사라 폴리,씨비에스(카나디언 브로드캐스팅 코포레이션)
1413,20110660,정무문 : 100대 1의 전설,106,15세이상관람가,견자단,황추생,서기,(주)싸이더스
1414,20112117,로맨틱 크라운,99,12세이상관람가,줄리아 로버츠,윌머 발데라마,구구 바샤-로,(주)싸이더스
1415,20110798,러브 앤 프렌즈,112,15세이상관람가,케이트 허드슨,지니퍼 굿윈,,롯데쇼핑㈜롯데엔터테인먼트
1416,20112221,히트,102,15세이상관람가,박성웅,한재석,정성화,(주)부영엔터테인먼트
1417,20155345,히트스트로크,91,15세이상관람가,스티븐 도프,메이지 윌리암스,스베트라나 멧키나,(주)박수엔터테인먼트
1418,19820100,보디히트,112,연소자관람불가,윌리엄 허트,캐슬린 터너,리차드 크레나,(주)박수엔터테인먼트
1419,20144502,자바히트: 살인면허,104,청소년관람불가,켈란 루츠,미키 루크,,(주)소나무픽쳐스
1420,20119419,웨이 백,133,12세이상관람가,짐 스터게스,콜린 파렐,에드 해리스,(주)쇼박스
1421,20149266,차이나타운,110,청소년관람불가,김혜수,김고은,엄태구,폴룩스픽쳐스(주)
1422,20152870,에스엠타운 더 스테이지,107,전체관람가,,,,(주)에스엠 컬처앤콘텐츠
1423,20159422,권법형사 : 차이나타운,83,청소년관람불가,서준영,반소영,임전형,골든타이드픽처스(주)
1424,20159130,데스타운,82,청소년관람불가,트린 밀러,브랜던 안소니,,주식회사 루믹스미디어
1425,20101195,댄스타운,95,청소년관람불가,라미란,오성태,송진영,(주)트리필름
1426,20120561,에스엠타운 라이브인도쿄스페셜에디션3D,97,전체관람가,슈퍼주니어,보아,,에스비에스 바이아컴 유한회사
1427,20110609,기생령,78,청소년관람불가,한은정,효민,이형석,(주)코어콘텐츠미디어
1428,19960293,천년금애,83,연소자관람불가,옹홍,,,근향영화(주)
1429,19960309,프리스트,102,연소자관람불가,라이너스 로체,톰 윌킨슨,,브리티쉬브로드캐스팅코퍼레이션
1430,20110571,프리스트,87,15세이상관람가,폴 베타니,매기 큐,,한국소니픽쳐스릴리징브에나비스타영화㈜
1431,20112132,샤크 나이트 3D,91,15세이상관람가,더스틴 밀리건,캐서린 맥피,사라 팩스톤,(주)화앤담이엔티
1432,20112707,타워 하이스트,105,12세이상관람가,에디 머피,벤 스틸러,,유니버설픽쳐스인터내셔널 코리아(유)
1433,20155991,완벽한 파트너,84,청소년관람불가,아이카와 유이,나카타 히로미,,(주)영진크리에이티브
1434,20113805,완벽한 파트너-감독판,125,청소년관람불가,김영호,김혜선,김산호,(주)영화사참
1435,20110292,옥보단 3D,114,청소년관람불가,하화초,,,(주)화앤담이엔티
1436,20119585,아따맘마 - 극장판,95,전체관람가,오리카사 후미코,오가타 켄이치,,에이원엔터테인먼트
1437,20112821,프렌즈 위드 베네핏,109,청소년관람불가,저스틴 팀버레이크,밀라 쿠니스,,한국소니픽쳐스릴리징브에나비스타영화㈜
1438,20110030,꿀벌 하치의 대모험,95,전체관람가,사이토 아야카,,,에이원엔터테인먼트
1439,20112822,청원,126,12세이상관람가,리틱 로산,아이쉬와라 라이,,씨너스엔터테인먼트(주)
1440,20110289,회초리,104,12세이상관람가,안내상,전소영,진지희,(주)영화사메이플러스
1441,20113001,Mr.아이돌,114,12세이상관람가,우혜진,김수로,박예진,데이지엔터테인먼트
1442,20119717,로맨틱 헤븐,117,12세이상관람가,김수로,김동욱,김지원,(주)시네마서비스글로벌
1443,20000032,배니싱 트윈,109,18세관람가,지수원,김명수,구필우,와이투시네마(주)
1444,20119856,베니싱,91,12세이상관람가,존 레귀자모,헤이든 크리스텐슨,탠디 뉴튼,(주)넥스트엔터테인먼트월드(NEW)
1445,20112141,돈비 어프레이드 : 어둠 속의 속삭임,99,15세이상관람가,케이티 홈즈,가이 피어스,,(주)화앤담이엔티
1446,20102413,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈,76,전체관람가,,,,(주)미디어데이
1447,20119806,미트 페어런츠 3,98,15세이상관람가,더스틴 호프만,오웬 윌슨,벤 스틸러,씨제이이앤엠(주)
1448,20101278,그을린 사랑,130,청소년관람불가,루브나 아자발,,,(주)티캐스트
1449,20119507,"사랑한다, 사랑하지 않는다",105,15세이상관람가,현빈,임수정,유진영,(주)영화사봄
1450,20162811,프레지던트 테러 라이브,88,15세이상관람가,레이 리오타,도미닉 퍼셀,,(주)도키엔터테인먼트
1451,20127401,레지던트 이블 5 : 최후의 심판,95,청소년관람불가,밀라 요보비치,미셸 로드리게즈,리빙빙,한국소니픽쳐스릴리징브에나비스타영화㈜
1452,20020163,레지던트 이블,101,18세관람가,미쉘 로드리게즈,밀라 요보비치,,(주)시네마서비스
1453,20080605,천녀유혼,93,중학생이상관람가,장국영,왕조현,,(주)동아수출공사
1454,20080607,천녀유혼 3-도도도,105,중학생이상관람가,왕조현,양조위,장학우,동서영화㈜
1455,20080606,천녀유혼 2-인간도,103,중학생이상관람가,장국영,왕조현,,세진영화(주)
1456,19970174,천녀유혼 에로틱편,79,연소자관람불가,단택아기,진보련,대우리제,근향영화(주)
1457,20113307,블리츠,97,청소년관람불가,제이슨 스타뎀,패디 콘시딘,,팝엔터테인먼트
1458,20112209,언피니시드,113,15세이상관람가,헬렌 미렌,샘 워싱턴,,유니버설픽쳐스인터내셔널 코리아(유)
1459,20119721,황당한 외계인: 폴,104,15세이상관람가,닉 프로스트,제이슨 베이트먼,사이몬 페그,워킹 타이틀 필름
1460,20119527,헤드,100,청소년관람불가,류덕환,박예진,백윤식,(주)이든픽쳐스 
1461,20152802,홀스헤드,92,청소년관람불가,카트리오나 맥콜,머레이 헤드,,주식회사 루믹스미디어
1462,20158261,메탈헤드,100,15세이상관람가,잉그바 에거트 시거드슨,,,주식회사 미콘
1463,20113312,결정적 한방,100,15세이상관람가,유동근,윤진서,김정훈,(주)오디이엔티
1464,20112121,내 여자친구의 결혼식,124,청소년관람불가,로즈 번,크리스틴 위그,마야 루돌프,유니버설픽쳐스인터내셔널 코리아(유)
1465,20112163,극장판 아따맘마3D : 엄마는 초능력자,43,전체관람가,,,,씨너스엔터테인먼트(주)
1466,20111692,행오버 2,102,청소년관람불가,브래들리 쿠퍼,에드 헬름스,켄 정,워너브러더스 코리아(주)
1467,20140241,고녀석 맛나겠다2 : 함께라서 행복해,83,전체관람가,엄상현,시영준,안장혁,(주)미디어캐슬
1468,20111101,고 녀석 맛나겠다,89,전체관람가,,,,(주)화앤담이엔티
1469,20116037,달빛 길어올리기,118,15세이상관람가,박중훈,강수연,예지원,(재)전주국제영화제조직위원회
1470,20110172,더 라이트: 악마는 있다,113,15세이상관람가,안소니 홉킨스,토비 존스,알리스 브라가,워너브러더스 코리아(주)
1471,20110235,워터 포 엘리펀트,120,15세이상관람가,리즈 위더스푼,로버트 패틴슨,크리스토프 왈츠,이십세기폭스코리아(주)
1472,20111116,별을 쫓는 아이,116,전체관람가,,,,에이원엔터테인먼트
1473,20111351,포인트 블랭크,84,청소년관람불가,질 를르슈,로쉬디 젬,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1474,20139164,표적,98,15세이상관람가,류승룡,유준상,이진욱,(주)바른손이앤에이
1475,20112971,스트레스를 부르는 그 이름 직장상사,97,청소년관람불가,제니퍼 애니스턴,제이미 폭스,제이슨 베이트먼,워너브러더스 코리아(주)
1476,20112208,더 킥,105,12세이상관람가,예지원,나태주,조재현,방콕 필름 스튜디오
1477,20112622,트리 오브 라이프,137,15세이상관람가,브래드 피트,피오나 쇼,숀 펜,(주)에스비에스콘텐츠허브
1478,20101392,소중한 날의 꿈,100,전체관람가,박신혜,오연서,송창의,(주)연필로명상하기
1479,20112937,소중한 날의 꿈 감독판,112,전체관람가,박신혜,오연서,박민선,(주)연필로명상하기
1480,20110490,인 어 베러 월드,113,12세이상관람가,미카엘 페르스브란트,트린 디어홈,율리히 톰센,㈜씨에이엔
1481,20110182,스크림 4G,110,청소년관람불가,니브 캠벨,데이빗 아퀘트,헤이든 파네티어,(주)시너지하우스 (시너지)
1482,20119155,아프리카 마법여행,93,전체관람가,레오노르 와틀링,,,롯데쇼핑㈜롯데엔터테인먼트
1483,20112973,퍼펙트 센스,92,15세이상관람가,이완 맥그리거,에바 그린,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1484,20158351,히어 애프터,102,15세이상관람가,율리크 먼더,마츠 브롬그렌,로아 에크,(주)엣나인필름
1485,20119688,히어애프터,130,12세이상관람가,맷 데이먼,세실 드 프랑스,,워너브러더스 코리아(주)
1486,20111418,샤오린 : 최후의 결전,131,15세이상관람가,성룡,판빙빙,유덕화,(주)에스비에스콘텐츠허브
1487,20110254,북촌방향,79,청소년관람불가,김보경,김상중,유준상,(주)영화제작전원사 
1488,20166361,여자 전쟁: 봉천동 혈투,94,청소년관람불가,태미,최종원,이병준,(주)베르디미디어
1489,20101003,혈투,111,15세이상관람가,박희순,진구,고창석,(주)영화사비단길
1490,20111027,철암 계곡의 혈투,89,청소년관람불가,이무생,윤상화,임치우,스피나치앤빈
1491,19718256,왕우의 혈투,,,,,,쇼 브라더스
1492,20163542,애프터 에덴: 이브의 고백,80,청소년관람불가,알리사 리스,캐머런 크로스비,,주식회사 풍경소리
1493,20110023,세인트 클라우드,99,12세이상관람가,잭 애프론,,,유니버설픽쳐스인터내셔널 코리아(유)
1494,20110171,마오의 라스트 댄서,107,전체관람가,츠 차오,,,(주)에스비에스콘텐츠허브
1495,20112940,훈장과 악동들,92,전체관람가,송규호,송영준,김환,진픽쳐스
1496,20101379,노다메 칸타빌레 최종악장,122,12세이상관람가,타마키 히로시,우에노 주리,,㈜미로비젼
1497,20112553,쟈니 잉글리쉬2 : 네버다이,101,전체관람가,질리언 앤더슨,로완 앳킨슨,,유니버설픽쳐스인터내셔널 코리아(유)
1498,20119137,가필드 펫 포스 3D,73,전체관람가,엄상현,김영선,,(주)화앤담이엔티
1499,20119718,지구대표 롤링스타즈,83,전체관람가,류덕환,류승룡,심은경,(주)한컴
1500,20149292,음모자들,103,15세이상관람가,곽부성,장가휘,,(유)조이앤컨텐츠그룹
1501,20110988,음모자,123,12세이상관람가,로빈 라이트,노먼 리더스,케빈 클라인,판씨네마(주)
1502,20110027,아이 엠 러브,120,청소년관람불가,플라비오 파렌티,틸다 스윈튼,에도아르도 가브리엘리니,(주)영화사 조제
1503,20119589,더 브레이브,110,15세이상관람가,맷 데이먼,조슈 브롤린,제프 브리지스,씨제이엔터테인먼트
1504,20111891,드라이브 앵그리 3D,104,청소년관람불가,니콜라스 케이지,엠버 허드,,롯데쇼핑㈜롯데엔터테인먼트
1505,20112701,무협,112,15세이상관람가,견자단,탕웨이,금성무,(주)넥스트엔터테인먼트월드(NEW)
1506,20100826,리멤버 미,112,15세이상관람가,로버트 패틴슨,에밀리 드 라빈,크리스 쿠퍼,㈜케이디미디어
1507,20159128,워리어 스타,91,15세이상관람가,에드리언 보쳇,,,주식회사 루믹스미디어
1508,20068819,옥전사,100,12세이상관람가,토미 에로넌,마르꾸 펠톨라,장정초,스크린조이
1509,20149594,워리어스 레인보우2: 최후의 결전,131,청소년관람불가,비비안 수,,,스크린조이
1510,20147233,워리어스 레인보우: 항전의 시작,144,청소년관람불가,비비안 수,,,스크린조이
1511,20149066,투 워리어스,96,15세이상관람가,홍금보,,,스크린조이
1512,20119244,환상의 그대,98,청소년관람불가,조슈 브롤린,안소니 홉킨스,안토니오 반데라스,(주)티캐스트
1513,20111532,원라이프,84,전체관람가,다니엘 크레이그,,,유나이티드픽처스(주)
1514,20101344,파수꾼,117,15세이상관람가,서준영,박정민,조성하,한국영화아카데미
1515,20159950,디아블로 : 어둠의 파수꾼,87,청소년관람불가,스티븐 맥허티,,,미카사미디어
1516,19920025,마음의 파수꾼,83,고등학생이상관람가,김민종,김구미자,최종원,대산흥행
1517,20110003,상실의 시대,133,청소년관람불가,키쿠치 린코,마츠야마 켄이치,,예지림엔터테인먼트
1518,20119878,엄마 까투리,29,전체관람가,,,,(재)경상북도문화콘텐츠진흥원
1519,20112692,드라이브,100,청소년관람불가,캐리 멀리건,라이언 고슬링,,판씨네마(주)
1520,20110897,초(민망한)능력자들,93,12세이상관람가,조지 클루니,이완 맥그리거,케빈 스페이시,팝엔터테인먼트
1521,20112933,비기너스,105,15세이상관람가,크리스토퍼 플러머,이완 맥그리거,,유니버설픽쳐스인터내셔널 코리아(유)
1522,20119927,사랑을 카피하다,106,15세이상관람가,윌리엄 쉬멜,줄리엣 비노쉬,,(주)씨타마운틴픽쳐스
1523,20119770,세상의 모든 계절,129,12세이상관람가,짐 브로드벤트,레슬리 맨빌,,(주)영화사 진진
1524,20110986,양과자점 코안도르,115,전체관람가,에구치 요스케,아오이 유우,,(주)영화사 조제
1525,19760027,울면 바보야,100,12세이상관람가,한유정,전영록,,연방영화(주) 
1526,20110089,허블 3D,45,전체관람가,레오나르도 디카프리오,,,워너브러더스사㈜
1527,20165521,극장판 프리즘스톤 올스타 셀렉션,69,전체관람가,,,,동우에이앤이(주)
1528,20130929,스톤,110,15세이상관람가,조동인,김뢰하,박원상,(주)샤인픽쳐스
1529,20140524,툼스톤,114,청소년관람불가,리암 니슨,보이드 홀브룩,,(주)인벤트스톤
1530,20112314,비우티풀,148,청소년관람불가,하비에르 바르뎀,,,필라멘트픽쳐스
1531,20113473,진짜로 일어날지도 몰라 기적,128,전체관람가,오다기리 조,,,㈜미로비젼
1532,20119555,슈퍼쇼3 3D,80,전체관람가,슈퍼주니어,,,(주)에스비에스 플러스
1533,20110903,헤어드레서,106,15세이상관람가,가브리엘라 마리아 슈메이데,,,(주)영화사 진진
1534,20119486,서유기 리턴즈,79,전체관람가,김병만,한민관,류담,(주)서울무비웍스
1535,20166663,플레이스 인 헬,85,청소년관람불가,루이스 스미스,노리 빅토리아,,(주)제이에이와이이엔터테인먼트
1536,20110601,플레이,99,전체관람가,정준일,임헌일,이현재,시네마달
1537,20152368,인 허 플레이스,115,청소년관람불가,윤다경,길해연,안지혜,Timelapse pictures
1538,20136567,마이 플레이스,77,전체관람가,,,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1539,20101279,코파카바나,107,15세이상관람가,이자벨 위페르,롤리타 샤마,오레 아티카,(주)티캐스트
1540,20110607,트루맛쇼,70,12세이상관람가,박나림,강병욱,홍현기,(주)비투이
1541,20110900,사라의 열쇠,111,12세이상관람가,크리스틴 스콧 토마스,,,(주)미디어데이
1542,20111533,극장판 메이저 : 우정의 강속구,104,전체관람가,쿠마이 모토코,모리쿠보 쇼타로,,에이원엔터테인먼트
1543,20119397,2010 빅뱅라이브콘서트 BIGSHOW 3D,96,전체관람가,승리,G-드래곤,대성,(주)와이지엔터테인먼트
1544,20119129,윈터스 본,100,청소년관람불가,제니퍼 로렌스,,,씨제이엔터테인먼트
1545,20119836,고양이 춤,76,전체관람가,이용한,,,고양이구름 필름
1546,20101232,"혜화, 동",108,15세이상관람가,유다인,유연석,박혁권,비밀의화원
1547,20101242,무산일기,127,15세이상관람가,박정범,진용욱,강은진,세컨드윈드 필름
1548,20112541,씨민과 나데르의 별거,124,12세이상관람가,레일라 하타미,,,(주)영화사 진진
1549,20119501,최후의 툰드라-극장판,101,전체관람가,고현정,,,㈜에스비에스
1550,20113151,모차르트 락 오페라,133,전체관람가,,,,에스케이플래닛(주)
1551,20110913,타이페이 카페 스토리,82,전체관람가,임진희,계륜미,,찬란
1552,20110183,"미안해, 고마워",115,12세이상관람가,남명렬,최보광,서태화,(주)보리픽쳐스
1553,20124034,도둑들,135,15세이상관람가,김윤석,김혜수,이정재,(주)케이퍼필름
1554,20136800,넛잡: 땅콩 도둑들,86,전체관람가,윌 아넷,브렌든 프레이저,리암 니슨,(주)레드로버
1555,20124079,"광해, 왕이 된 남자",131,15세이상관람가,이병헌,류승룡,한효주,리얼라이즈픽쳐스(주)
1556,20148493,어벤져스: 에이지 오브 울트론,141,12세이상관람가,로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,월트디즈니컴퍼니코리아(주)
1557,20124721,어벤져스,142,12세이상관람가,로버트 다우니 주니어,스칼렛 요한슨,크리스 헴스워스,한국소니픽쳐스릴리징브에나비스타영화㈜
1558,20124054,늑대소년,124,15세이상관람가,송중기,박보영,장영남,(주)영화사비단길
1559,20123161,늑대소년-확장판,127,15세이상관람가,송중기,박보영,장영남,(주)영화사비단길
1560,20124067,바람과 함께 사라지다,121,12세이상관람가,차태현,오지호,민효린,(주)두타연
1561,20135661,어메이징 스파이더맨 2,142,12세이상관람가,앤드류 가필드,엠마 스톤,제이미 폭스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1562,20126077,어메이징 스파이더맨,136,12세이상관람가,앤드류 가필드,엠마 스톤,마틴 쉰,한국소니픽쳐스릴리징브에나비스타영화㈜
1563,20113557,범죄와의 전쟁: 나쁜놈들 전성시대,133,청소년관람불가,최민식,하정우,조진웅,(주)팔레트픽처스
1564,20113554,내 아내의 모든 것,121,15세이상관람가,임수정,이선균,류승룡,(주)수필름
1565,20124062,연가시,109,15세이상관람가,김명민,강지원,문정희,(주)오죤필름
1566,20124074,건축학개론,118,12세이상관람가,엄태웅,한가인,이제훈,(주)명필름
1567,20113743,댄싱퀸,124,12세이상관람가,황정민,엄정화,정성화,(주)제이케이필름
1568,20113535,부러진 화살,100,15세이상관람가,안성기,박원상,나영희,(주)아우라픽처스
1569,20113885,맨 인 블랙 3,106,12세이상관람가,윌 스미스,토미 리 존스,조슈 브롤린,한국소니픽쳐스릴리징브에나비스타영화㈜
1570,20128274,레미제라블,158,12세이상관람가,휴 잭맨,러셀 크로우,앤 해서웨이,유니버설픽쳐스인터내셔널 코리아(유)
1571,19870099,레미제라블,,고등학생이상관람가,리노 벤츄라,,,양전흥업
1572,19950240,20세기 레 미제라블,159,고등학생이상관람가,장 폴 벨몽도,알레산드라 마르티네즈,,르 스튜디오 카날+
1573,20088506,26년,135,15세이상관람가,진구,한혜진,임슬옹,영화사청어람(주)
1574,20124075,내가 살인범이다,119,청소년관람불가,정재영,박시후,최원영,(주)다세포클럽
1575,20126469,브레이킹 던 part2,115,15세이상관람가,크리스틴 스튜어트,로버트 패틴슨,테일러 로트너,(주)넥스트엔터테인먼트월드(NEW)
1576,20113533,후궁 : 제왕의 첩,122,청소년관람불가,조여정,김동욱,김민준,(주)황기성 사단
1577,20125048,호빗: 뜻밖의 여정,169,12세이상관람가,마틴 프리먼,이안 맥켈런,리차드 아미티지,워너브러더스 코리아(주)
1578,20124050,화차,117,15세이상관람가,이선균,김민희,조성하,(주)영화제작소보임
1579,20125920,이웃사람,110,청소년관람불가,김윤진,마동석,천호진,영화사 무쇠팔
1580,20113461,007 스카이폴,143,15세이상관람가,다니엘 크레이그,하비에르 바르뎀,주디 덴치,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1581,20144941,스페이스 배틀쉽,89,15세이상관람가,앤드류 J. 랭턴,레베카 쿠시,마이클 섀트너,(주)소나무픽쳐스
1582,20112134,배틀쉽,131,12세이상관람가,리암 니슨,테일러 키취,알렉산더 스카스가드,유니버설픽쳐스인터내셔널 코리아(유)
1583,20132742,아메리칸 배틀쉽,89,15세이상관람가,칼 웨더스,,,(주)케이알씨지
1584,20125915,장화신은 고양이 디 오리지널,82,전체관람가,제롬 데스챔프,욜랭드 모로,,에이원엔터테인먼트
1585,20113862,장화신은 고양이,90,전체관람가,안토니오 반데라스,셀마 헤이엑,자크 갈리피아나키스,씨제이이앤엠(주)
1586,20101299,장화 신은 고양이,80,,,,,씨제이이앤엠(주)
