,movieCd,movieNm,director,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyNm
407,20060354,쏘우 3,대런 린 보우즈만,2006,20061130,장편,미국,공포(호러),(주)쇼타임
408,20070593,쏘우 4,대런 린 보우즈만,2007,20071121,장편,미국,공포(호러),(주)쇼타임
409,20050034,미트 페어런츠2,제이 로치,2004,20050415,장편,미국,코미디,유니버셜 픽쳐스
410,20050205,그녀는 요술쟁이,노라 에프론,2005,20050825,장편,미국,코미디,콜럼비아 픽쳐스 코포레이션
411,20050332,파랑주의보,전윤수,2005,20051222,장편,한국,드라마,(주)아이필름홀딩스
412,20050117,pm 11:14,그레그 마크스,2003,20050602,장편,미국,드라마,엠디피 월드와이드
413,20050101,하우스 오브 왁스,자움 세라,2005,20050520,장편,미국,공포(호러),다크 캐슬 엔터테인먼트
414,20050342,청연,윤종찬,2005,20051229,장편,한국,드라마,코리아픽쳐스(주)
415,20040798,클로저,마이크 니콜스,2004,20050203,장편,미국,드라마,워너 브러더스 텔레비전
416,20040793,"제니, 주노",김호준,2004,20050218,장편,한국,드라마,(주)컬처캡미디어
417,20141031,친구와 애인사이,허셜 파버,2013,20140918,장편,미국,코미디,(주)컬처캡미디어
418,20050257,케이브,브루스 헌트,2005,20051020,장편,독일,드라마,레이크쇼어 엔터테인먼트
419,20166517,그레이브 인카운터 2,존 폴리퀸,2012,20160728,장편,캐나다,공포(호러),레이크쇼어 엔터테인먼트
420,20166663,플레이스 인 헬,데이비드 부어부어,2015,20160714,장편,미국,공포(호러),레이크쇼어 엔터테인먼트
421,20166461,섹시 레이디: 나랑 한판 할래?,아사히 마사츠구,2016,20160711,장편,일본,성인물(에로),레이크쇼어 엔터테인먼트
422,20113833,릴레이,이현승 ,2008,20090611,단편,한국,드라마,레이크쇼어 엔터테인먼트
423,20050322,프라임 러브,벤 영거,2005,20051208,장편,미국,코미디,포커스피쳐스
424,20050283,"소년, 천국에 가다",윤태용,2005,20051111,장편,한국,드라마,(주)싸이더스
425,20070041,텍사스 전기톱 연쇄살인사건 : 0,조나단 리브스만,2006,20070222,장편,미국,공포(호러),(주)싸이더스
426,20040638,텍사스 전기톱 연쇄살인사건,마커스 니스펠,2003,20050616,장편,미국,공포(호러),뉴라인 시네마
427,20050004,네버랜드를 찾아서,마크 포스터,2004,20050225,장편,미국,드라마,미라맥스 필름즈
428,20050062,링2(2005),나카타 히데오,2005,20050603,장편,미국,공포(호러),드림웍스 SKG
429,20050074,밀리언즈,대니 보일,2004,20050504,장편,영국,코미디,Pathe Cinema
430,20050082,이터널 선샤인,미셸 공드리,2004,20051110,장편,미국,멜로/로맨스,포커스피쳐스
431,20050042,"지금, 만나러 갑니다",도이 노부히로,2004,20050325,장편,일본,드라마,도호쿠신샤
432,20167061,엄마 친구: 여자로 보일때 무삭제판,사카모토 후토시,2009,20160720,장편,일본,멜로/로맨스,골든타이드픽처스(주)
433,20166321,아내의 엄마: 데릴 사위,칸바라 이쿠토,2014,20160705,장편,일본,멜로/로맨스,골든타이드픽처스(주)
434,20164762,엄마 친구: 사랑하고 싶은 여자,카에데,2009,20160601,장편,일본,멜로/로맨스,골든타이드픽처스(주)
435,20165427,친구엄마: 은밀한 유혹,네지메 지로,2011,20160616,장편,일본,멜로/로맨스,골든타이드픽처스(주)
436,20165801,젊은엄마 : 디 오리지널,정도수,2016,20160623,장편,한국,멜로/로맨스,골든타이드픽처스(주)
437,20165101,내 아내의 엄마: 사위와 사랑에 빠지다,칸바라 이쿠토,2015,20160621,장편,일본,멜로/로맨스,골든타이드픽처스(주)
438,20165424,정사: 착한 엄마와 딸,카에데,2011,20160616,장편,일본,멜로/로맨스,골든타이드픽처스(주)
439,20050190,첼로-홍미주 일가 살인사건,이우철,2005,20050818,장편,한국,공포(호러),탁함 필름
440,20050092,"우리, 사랑일까요?",나이젤 콜,2005,20050520,장편,미국,드라마,터치스톤 픽처스
441,20050207,크림슨 리버2,올리비에 다한,2005,20050901,장편,프랑스,범죄,TF1 필름 프로덕션
442,20050048,미스 에이전트2 : 라스베가스 잠입사건,존 파스킨,2005,20050401,장편,미국,액션,캐슬 락 엔터테인먼트
443,20050250,당신이 사랑하는 동안에,폴 맥기건,2004,20051013,장편,미국,드라마,메트로-골드윈-마이어
444,20050245,사랑니,정지우,2005,20050929,장편,한국,멜로/로맨스,(주)시네마서비스
445,20050154,발리언트(애니),게리 채프먼,2005,20050805,장편,영국,코미디,뱅가드 애니메이션
446,20163981,극장판 유희왕 더 다크 사이드 오브 디멘션즈,쿠와바라 사토시,2016,20160609,장편,일본,애니메이션,뱅가드 애니메이션
447,20119600,극장판 유희왕 : 시공을 초월한 우정,타케시타 켄이치,2010,20110224,장편,일본,애니메이션,뱅가드 애니메이션
448,20040027,유희왕 극장판,츠지 하츠키,2004,20050401,장편,일본,애니메이션,뱅가드 애니메이션
449,20050039,유희왕,츠지 하츠키,2004,20100128,장편,일본,애니메이션,포키즈엔터테인먼트
450,20050108,게스후,케빈 로드니 설리반,2005,20050902,장편,미국,코미디,파라마운트 픽쳐스
451,20050249,날 미치게하는 남자,바비 패럴리,2005,20051007,장편,미국,코미디,플라워필름
452,20050254,퍼펙트 웨딩(몬스터 인 로),로버트 루게틱,2005,20051020,장편,미국,코미디,뉴라인 시네마
453,20050016,나인 야드 2,하워드 더치,2003,20050224,장편,미국,코미디,샤이엔 엔터프라이지즈
454,20050290,로드 오브 워,앤드류 니콜,2005,20051118,장편,미국,액션,샤이엔 엔터프라이지즈
455,20166081,굵은 애인과 불륜사이,고토 다이스케,2015,20160720,장편,일본,성인물(에로),샤이엔 엔터프라이지즈
456,20165783,친구의 애인,사카모토 후토시,2010,20160630,장편,일본,멜로/로맨스,샤이엔 엔터프라이지즈
457,20070095,아내의 애인을 만나다,김태식,2006,20070426,장편,한국,드라마,필름라인
458,20148845,스물,이병헌,2014,20150325,장편,한국,코미디,(주)영화나무
459,20151025,애인뱅크,키리시마 아키코,2014,20160108,장편,일본,멜로/로맨스,(주)영화나무
460,20100256,내 깡패 같은 애인,김광식,2010,20100520,장편,한국,드라마,(주)제이케이필름
461,20156906,화끈하게 주는 젊은 애인,조조 히데오,2008,20150212,장편,일본,성인물(에로),(주)제이케이필름
462,20050027,코러스,크리스토퍼 파라티에,2004,20050303,장편,프랑스,드라마,가라티필름
463,19880112,코러스 라인,아담 델 데오,1985,19880409,장편,미국,뮤지컬,폴리그램 필름드 엔터테인먼트
464,20040702,윔블던,리차드 론크레인,2004,20050325,장편,영국,드라마,스튜디오 카날
465,20040687,아나콘다2 : 사라지지 않는 저주,드와이트 H. 리틀,2004,20050415,장편,미국,공포(호러),스튜디오 카날
466,20050259,트랜스포터 엑스트림,루이스 리테리어,2005,20051020,장편,미국,액션,까날 플러스
467,20050130,어썰트 13,장-프랑소와 리셰,2005,20050707,장편,미국,공포(호러),포커스필름프로덕션㈜
468,20050131,아미티빌 호러,앤드류 더글라스,2005,20050701,장편,미국,공포(호러),디멘션 필름즈
469,20050229,4 브라더스,존 싱글톤,2005,20051014,장편,미국,액션,파라마운트 픽쳐스
470,20040713,"나를 책임져, 알피",찰스 샤이어,2004,20050121,장편,미국,코미디,파라마운트 픽쳐스
471,20050181,펭귄 - 위대한 모험(다큐),뤽 자케 ,2005,20050811,장편,프랑스,다큐멘터리,파라마운트 픽쳐스
472,20050289,엘리자베스타운,카메론 크로우,2005,20051118,장편,미국,코미디,파라마운트 픽쳐스
473,20050218,랜드 오브 데드,조지 A. 로메로,2005,20050902,장편,미국,공포(호러),익셉션 와일드 번치
474,20112383,부기맨 3,게리 존스,2008,20110901,장편,미국,공포(호러),익셉션 와일드 번치
475,20050176,부기맨,스테판 케이,2005,20050728,장편,미국,공포(호러),고스트하우스픽처스
476,20050163,왕후 심청,신넬슨,2005,20050811,장편,한국,애니메이션,코아필름서울(주)
477,20050228,보글보글 스폰지밥(애니),스티븐 힐렌버그,2004,20050930,장편,미국,애니메이션,니켈로던 무비즈
478,20050061,코치 카터,토머스 카터,2005,20050513,장편,미국,드라마,엠티비 필름즈
479,20050331,"우리, 사랑해도 되나요?",토마스 베주커,2005,20051215,장편,미국,멜로/로맨스,엠티비 필름즈
480,20050126,패시파이어,아담 쉥크만,2005,20050603,장편,미국,액션,월트 디즈니 픽쳐스
481,20140093,마더 데레사의 편지,윌리엄 리에드,2014,20140821,장편,미국,드라마,월트 디즈니 픽쳐스
482,20040797,마더 데레사,파브리지오 코스타,2003,20050121,장편,이탈리아,드라마,월트 디즈니 픽쳐스
483,20050143,스팀보이,오토모 가츠히로,2004,20050804,장편,일본,애니메이션,반다이비쥬얼컴패니
484,20166176,피닉스 라이트 사건,키스 아렘,2015,20160804,장편,미국,미스터리,반다이비쥬얼컴패니
485,20135383,레이징 피닉스2 : 여자옹박의 귀환,펫챠이 왕캄라오,2011,20130215,장편,태국,액션,반다이비쥬얼컴패니
486,20100138,레이징 피닉스,라샤네 림트라쿨,2009,20100325,장편,태국,액션,Baa-Ram-Ewe
487,20040781,피닉스,존 무어,2004,20050204,장편,미국,액션,투엔티쓰 센츄리-폭스 필름 코퍼레이션
488,19920119,리버 피닉스의 아이다호,구스 반 산트,1991,19920201,장편,미국,드라마,투엔티쓰 센츄리-폭스 필름 코퍼레이션
489,20040792,큐브 제로,어니 바바라쉬,2004,20050121,장편,캐나다,스릴러,라이온스 게이트 필름즈
490,20050191,오픈 워터,크리스 켄티스,2003,20050826,장편,미국,드라마,플룬지 픽쳐스
491,20050277,40살까지 못해본 사람,주드 아패토우,2005,20051104,장편,미국,코미디,어파토우프로덕션즈
492,20070502,오다기리 죠의 도쿄타워,마츠오카 조지,2007,20071025,장편,일본,드라마,어파토우프로덕션즈
493,20050284,도쿄타워,미나모토 타카시,2005,20051123,장편,일본,드라마,토쿄 브로드캐스팅 시스팀
494,20050165,허비,안젤라 로빈슨,2005,20050819,장편,미국,코미디,월트 디즈니 픽쳐스
495,20050182,스켈리톤 키,이안 소프틀리,2005,20050825,장편,미국,공포(호러),유니버셜 픽쳐스
496,20050095,킨제이 보고서,빌 콘돈,2004,20050513,장편,미국,드라마,아메리칸조이트로프
497,20040751,"여자, 정혜",이윤기,2004,20050310,장편,한국,드라마,(주)엘제이필름
498,20078583,화이트 노이즈 2,패트릭 루지어,2007,20110901,장편,미국,미스터리,(주)엘제이필름
499,20050058,화이트 노이즈,제프리 삭스,2005,20050408,장편,미국,공포(호러),브라이트라이트픽쳐스
500,20050106,극장전,홍상수,2005,20050526,장편,한국,드라마,(주)영화제작전원사 
501,20040741,래더 49,제이 러셀,2004,20050325,장편,미국,드라마,터치스톤 픽쳐스
502,20150385,닌자터틀 : 어둠의 히어로,데이브 그린,2016,20160616,장편,미국,액션,터치스톤 픽쳐스
503,19810021,어둠의 자식들,이장호,1981,19810807,장편,한국,드라마,(주)화천공사
504,20120364,어둠 속의 빛 ,아그네츠카 홀란드,2011,20130411,장편,폴란드,드라마,(주)화천공사
505,20152503,뮤턴트 둠스데이,폴 질러,2011,20150806,장편,캐나다,액션,(주)화천공사
506,20050147,샤크보이와 라바걸의 모험 : 3-D,로버트 로드리게즈,2005,20050721,장편,미국,SF,디멘션 필름즈
507,20050041,인게이지먼트,장 피에르 주네,2004,20050311,장편,프랑스,드라마,워너 브러더스 픽쳐스
508,20000195,룰스 오브 인게이지먼트,윌리엄 프리드킨,2000,20000701,장편,미국,스릴러,세븐 아트 프로덕션
509,20152870,에스엠타운 더 스테이지,배성상,2015,20150813,장편,한국,다큐멘터리,(주)에스엠 컬처앤콘텐츠
510,20141521,거룩한 소녀 마리아,디트리흐 브룽게만,2014,20141023,장편,독일,드라마,(주)에스엠 컬처앤콘텐츠
511,20155741,신주쿠 에로스,이마오카 신지,2014,20150121,장편,일본,성인물(에로),판당고
512,19940121,에로스의 빨간 하이힐 ,마크 S. 마노스,1991,19940316,장편,미국,드라마,판당고
513,20050009,몽상가들,베르나르도 베르톨루치,2003,20050325,장편,프랑스,드라마,더 레코디드 픽쳐 프로덕션
514,20040777,베니티 페어,미라 네이어,2004,20050121,장편,미국,드라마,포커스피쳐스
515,20050286,블루스톰,존 스톡웰,2005,20051117,장편,미국,액션,콜럼비아 픽쳐스 필름 프로덕션
516,20050093,폼포코 너구리 대작전,다카하타 이사오,1994,20050428,장편,일본,애니메이션,스튜디오 지브리
517,20050023,사이드웨이,알렉산더 페인,2004,20050218,장편,미국,드라마,폭스써치라이트픽처스
518,20050105,세컨핸드 라이온스,팀 맥칸라이즈,2003,20050519,장편,미국,드라마,뉴라인 시네마
519,20040626,그리스 로마신화 - 올림포스 가디언 - 기간테스 대역습,김준,2004,20050728,장편,한국,액션,지엔지엔터테인먼트
520,20166782,쿨하니까 괜찮아,맥스 마이어,2013,20160714,장편,미국,드라마,지엔지엔터테인먼트
521,20155260,화장실콩쿨,이용선,2015,20150107,단편,한국,애니메이션,CCRC STUDIO
522,20050107,은하수를 여행하는 히치하이커를 위한 안내서,가스 제닝스,2005,20050826,장편,미국,SF,스파이글라스 엔터테인먼트
523,20050202,불량공주 모모코,나카시마 테츠야,2004,20050902,장편,일본,드라마,토쿄 브로드캐스팅 시스팀
524,20167023,게스트 하우스 여주인의 비밀연애,후즈키 미호,2016,20160715,장편,일본,성인물(에로),토쿄 브로드캐스팅 시스팀
525,20162581,"연애의 발동 : 상해 여자, 부산 남자",김태균,2014,20160602,장편,한국,멜로/로맨스,(주)케이알씨지
526,20154803,우리 연애의 이력,조성은,2015,20160629,장편,한국,멜로/로맨스,(주)더블엔비컴퍼니
527,20135915,서울연애,이우정,2013,20141030,옴니버스,한국,드라마,서울독립영화제
528,20155335,두 개의 연애,조성규,2015,20160414,장편,한국,멜로/로맨스,하준사
529,20050304,천국의 아이들 2 - 시험보는 날,골람 레자 라메자니,2005,20051117,장편,이란,드라마,하준사
530,20050035,69 식스티 나인,이상일,2004,20050325,장편,일본,드라마,하준사
531,20050197,종려나무 숲,유상욱,2005,20050915,장편,한국,드라마,(주)영화사참
532,20050282,러브토크,이윤기,2005,20051111,장편,한국,멜로/로맨스,(주)엘제이필름
533,20050063,거북이도 난다,바흐만 고바디,2004,20050422,장편,이란,드라마,마아지 필름
534,20050321,브로큰 플라워,짐 자무시,2005,20051208,장편,미국,코미디,마아지 필름
535,20050285,레알,보르하 만소,2005,20051123,장편,스페인,다큐멘터리,마아지 필름
536,20123386,녹색의자 2013 - 러브 컨셉츄얼리,박철수,2013,20131031,장편,한국,멜로/로맨스,씨네힐
537,20050111,녹색의자,박철수,2003,20050609,장편,한국,드라마,합동영화사
538,20050274,골!,대니 캐넌,2005,20051104,장편,미국,드라마,합동영화사
539,20050226,토니 타키타니,이치카와 준,2004,20050922,장편,일본,드라마,합동영화사
540,20050303,용서받지 못한 자,윤종빈,2005,20051118,장편,한국,드라마,에이앤디픽쳐스 
541,20060151,괴물,봉준호,2006,20060727,장편,한국,SF,영화사청어람(주)
542,20123383,화이: 괴물을 삼킨 아이,장준환,2013,20131009,장편,한국,액션,나우필름(주)
543,20157175,괴물의 아이,호소다 마모루,2015,20151125,장편,일본,애니메이션,나우필름(주)
544,20060277,타짜,최동훈,2006,20060928,장편,한국,드라마,(주)영화사참
545,20134804,타짜-신의 손,강형철,2014,20140903,장편,한국,드라마,(주)싸이더스
546,20060107,미션 임파서블 3,J.J. 에이브럼스,2006,20060503,장편,미국,액션,파라마운트 픽쳐스
547,20050363,투사부일체,김동원,2006,20060119,장편,한국,코미디,(주)시네마제니스 
548,20060146,캐리비안의 해적 : 망자의 함,고어 버빈스키,2006,20060706,장편,미국,액션,월트 디즈니 픽쳐스
549,20060147,한반도,강우석,2006,20060713,장편,한국,드라마,(주)시네마서비스글로벌
550,20100215,점박이:한반도의 공룡3D,한상호,2011,20120126,장편,한국,애니메이션,(주)드림써치C&C
551,20060387,미녀는 괴로워,김용화,2006,20061214,장편,한국,멜로/로맨스,리얼라이즈픽쳐스(주)
552,20100321,섹시한 미녀는 괴로워,톰 퍼트남,2008,20100617,장편,미국,멜로/로맨스,퍼플 픽처스
553,20090234,천사와 악마,론 하워드,2009,20090514,장편,미국,미스터리,콜럼비아 픽쳐스 코포레이션
554,20060117,다빈치 코드,론 하워드,2006,20060518,장편,미국,미스터리,콜럼비아 픽쳐스 코포레이션
555,20060257,가문의 부활 - 가문의 영광3,정용기,2006,20060921,장편,한국,코미디,(주)태원엔터테인먼트
556,20060244,우리들의 행복한 시간,송해성,2006,20060914,장편,한국,드라마,(주)엘제이필름
557,20060319,박물관이 살아있다!,숀 레비,2006,20061221,장편,미국,코미디,이십세기폭스필름코퍼레이션
558,20141421,포세이돈,마크 L. 레스터,2013,20140918,장편,미국,SF,이십세기폭스필름코퍼레이션
559,19780079,포세이돈 어드벤쳐,로날드 님,1972,19740227,장편,미국,드라마,이십세기폭스필름코퍼레이션
560,20050355,음란서생,김대우,2006,20060223,장편,한국,사극,(주)영화사비단길
561,20060005,맨발의 기봉이,권수경 ,2006,20060426,장편,한국,드라마,(주)태원엔터테인먼트
562,20060137,비열한 거리,유하,2006,20060615,장편,한국,액션,(주)싸이더스
563,20161592,트레이닝 데이: 비열한 거리,필립페 레페브레,2012,20160421,장편,프랑스,범죄,(주)싸이더스
564,20158198,따라지: 비열한 거리 무삭제판,신동엽,2014,20151112,장편,한국,멜로/로맨스,디에스미디어
565,20060136,엑스맨 : 최후의 전쟁,브렛 래트너,2006,20060615,장편,미국,SF,이십세기폭스필름코퍼레이션
566,20060100,사생결단,최호,2006,20060427,장편,한국,액션,(주)엠케이픽처스 
567,20060148,수퍼맨 리턴즈,브라이언 싱어,2006,20060628,장편,미국,SF,워너 브러더스 픽쳐스
568,20145302,진구세주전설 북두의권 1부 라오우전 순애의 장 ,이마무라 타카히로,2006,20141226,장편,일본,애니메이션,워너 브러더스 픽쳐스
569,20145303,진구세주전설 북두의권 3부 라오우전 격투의 장,히라노 토시키,2007,20141227,장편,일본,애니메이션,워너 브러더스 픽쳐스
570,20132802,진구세주전설 북두의권 Zero - 켄시로전,히라노 토시키,2008,20131010,장편,일본,애니메이션,워너 브러더스 픽쳐스
571,20090078,구세주 2,황승재,2009,20090226,장편,한국,코미디,(주)씨와이필름
572,20060019,구세주,김정우 ,2006,20060216,장편,한국,코미디,㈜익영영화
573,20060284,라디오 스타,이준익,2006,20060928,장편,한국,드라마,(주)영화사아침
574,20060051,청춘만화,이한,2006,20060323,장편,한국,코미디,㈜팝콘필름
575,20060017,흡혈형사 나도열,이시명,2006,20060209,장편,한국,코미디,영화사청어람(주)
576,20060292,거룩한 계보,장진,2006,20061019,장편,한국,드라마,(주)시네마서비스글로벌
577,20060264,악마는 프라다를 입는다,데이빗 프랭클,2006,20061025,장편,미국,드라마,(주)시네마서비스글로벌
578,20060353,해바라기,강석범,2006,20061123,장편,한국,액션,아이비젼엔터테인먼트(주)
579,20151964,명탐정 코난 : 화염의 해바라기,시즈노 코분,2015,20150805,장편,일본,애니메이션,아이비젼엔터테인먼트(주)
580,19820124,밤을 기다리는 해바라기,엄종선,1982,19821106,장편,한국,드라마,남양
581,20080649,해바라기 가족,엄종선,1961,20080509,장편,한국,멜로/로맨스,남양
582,20060214,각설탕,이환경,2006,20060810,장편,한국,드라마,(주)싸이더스
583,20050349,홀리데이,양윤호,2006,20060119,장편,한국,드라마,(주)현진씨네마
584,20157223,해피 홀리데이,앤디 해밀턴,2014,20150514,장편,영국,코미디,(주)현진씨네마
585,19770103,홀리데이 킬러,오비디오 G. 아소니티스,1977,19770813,장편,이탈리아,SF,(주)현진씨네마
586,20060348,로맨틱 홀리데이,낸시 마이어스,2006,20061214,장편,미국,코미디,(주)현진씨네마
587,20060370,중천,조동오,2006,20061221,장편,한국,액션,(주)나비픽처스
588,20050346,싸움의 기술,신한솔,2005,20060105,장편,한국,코미디,코리아 엔터테인먼트
589,20060197,몬스터 하우스,길 키넌,2006,20060810,장편,미국,공포(호러),소니 픽쳐스 애니메이션
590,20060134,짝패,류승완,2006,20060525,장편,한국,액션,(주)외유내강
591,20060157,아랑,안상훈,2006,20060628,장편,한국,공포(호러),㈜더드림앤드픽쳐스
592,20000133,우견아랑 2,두기봉,1999,20000401,장편,홍콩,액션,밀키웨이 이미지
593,20108659,아랑신,왕모화,1973,19730203,단편,중국,,밀키웨이 이미지
594,19740032,아랑 낭자전,박윤교,1974,19741102,장편,한국,공포(호러),대영영화주식회사
595,19780064,조로,두치오 테사리,1974,19780128,장편,이탈리아,서부극(웨스턴),대영영화주식회사
596,19890213,우견아랑,두기봉,1988,19890722,장편,홍콩,드라마,대영영화주식회사
597,20060018,빨간모자의 진실,코리 에드워즈,2005,20060406,장편,미국,애니메이션,더 웨인스테인 컴퍼니
598,20090922,빨간모자의 진실 2,마이크 디사,2010,20110713,장편,미국,애니메이션,더 웨인스테인 컴퍼니
599,20050350,데이지,유위강,2006,20060309,장편,한국,멜로/로맨스,(주)아이필름홀딩스
600,20140930,바이올렛 앤 데이지,제프리 플레쳐,2011,20140904,장편,미국,액션,(주)아이필름홀딩스
601,20149418,둠스데이 지구 최후의 날,제이슨 부케,2011,20140626,장편,미국,SF,(주)아이필름홀딩스
602,19900195,드라이빙 미스데이지,브루스 베레스포드,1989,19900512,장편,미국,드라마,머제스틱 필름즈 인터내셔널
603,20163163,오만과 편견 그리고 좀비,버 스티어스,2015,20160525,장편,미국,액션,머제스틱 필름즈 인터내셔널
604,20060033,오만과 편견,조 라이트,2005,20060324,장편,미국,멜로/로맨스,워킹 타이틀 필름
605,20050362,게이샤의 추억,롭 마샬,2005,20060202,장편,미국,드라마,콜럼비아 픽쳐스 코포레이션
606,20060130,헷지,팀 존슨,2006,20060531,장편,미국,애니메이션,드림웍스 애니메이션
607,20050345,야수,김성수,2005,20060112,장편,한국,액션,㈜팝콘필름
608,20149769,잠자는 숲속의 미녀와 야수,캐스퍼 반 디엔,2014,20140715,장편,미국,판타지,시오필름(주)
609,20060279,마음이...,오달균,2006,20061026,장편,한국,드라마,㈜화인웍스
610,20060358,007 카지노 로얄,마틴 캠벨,2006,20061221,장편,미국,액션,㈜화인웍스
611,20060225,예의없는 것들,박철희,2006,20060824,장편,한국,액션,튜브픽쳐스(주)
612,20060046,방과후 옥상,이석훈,2005,20060316,장편,한국,코미디,씨네온엔터테인먼트(주)
613,20149934,맥아더 : 일본 침몰에 관한 불편한 해석,피터 웨버,2012,20140717,장편,미국,전쟁,씨네온엔터테인먼트(주)
614,20060241,일본침몰,히구치 신지,2006,20060831,장편,일본,드라마,씨네온엔터테인먼트(주)
615,20060016,뮌헨,스티븐 스필버그,2005,20060210,장편,미국,스릴러,유니버셜 픽쳐스
616,20050359,무극,첸 카이거,2005,20060126,장편,중국,멜로/로맨스,유니버셜 픽쳐스
617,20060356,싸이보그지만 괜찮아,박찬욱,2006,20061207,장편,한국,SF,(주)모호필름
618,20060369,Mr.로빈 꼬시기,김상우,2006,20061207,장편,한국,멜로/로맨스,(주)싸이더스
619,20060405,데스노트 : 라스트 네임,카네코 슈스케,2006,20070110,장편,일본,범죄,(주)싸이더스
620,20060301,데스노트,카네코 슈스케,2006,20061102,장편,일본,범죄,(주)싸이더스
621,20080062,데스노트 L: 새로운 시작,나카타 히데오,2008,20080221,장편,일본,스릴러,(주)싸이더스
622,20050344,여교수의 은밀한 매력,이하,2006,20060316,장편,한국,코미디,엔젤언더그라운드(주)
623,20060288,가을로,김대승,2006,20061026,장편,한국,멜로/로맨스,㈜영화세상
624,20060222,천하장사 마돈나,이해영,2006,20060831,장편,한국,드라마,(주)싸이더스
625,20163259,미스터 토렌테 <카지노를 털어라!!!>,산티아고 세구라,2014,20160721,장편,스페인,액션,(주)싸이더스
626,20165981,파워배틀 와치카: 불꽃의 질주,이영준,2016,20160817,장편,한국,애니메이션,(주)삼지애니메이션
627,20167261,메카닉: 리크루트,데니스 간젤,2016,20160831,장편,미국,액션,(주)삼지애니메이션
628,20165745,극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,키시 세이지,2015,20160804,장편,일본,애니메이션,(주)삼지애니메이션
629,20060357,조폭마누라3,조진규,2006,20061228,장편,한국,액션,(주)삼지애니메이션
630,20060299,원피스 - 기계태엽성의 메카거병,우다 코우노스케,2006,20061026,장편,일본,애니메이션,(주)삼지애니메이션
631,20060242,"연애, 그 참을 수 없는 가벼움",김해곤,2006,20060907,장편,한국,멜로/로맨스,(주)굿플레이어
632,20060015,백만장자의 첫사랑,김태균,2006,20060209,장편,한국,멜로/로맨스,(주)에스씨에스엔터테인먼트
633,20060224,신데렐라,봉만대,2006,20060817,장편,한국,공포(호러),(주)미니필름
634,20147252,라 체네렌톨라 ,봉만대,2014,20141101,장편,미국,공연,(주)미니필름
635,20060337,디파티드,마틴 스콜세지,2006,20061123,장편,미국,드라마,(주)미니필름
636,20060031,언더월드2 - 에볼루션,렌 와이즈먼,2005,20060223,장편,미국,액션,레이크쇼어 엔터테인먼트
637,20060210,스승의 은혜,임대웅,2006,20060803,장편,한국,공포(호러),㈜화인웍스
638,20060160,아파트,안병기,2006,20060706,장편,한국,공포(호러),(주)토일렛픽쳐스
639,19780014,O양의 아파트,변장호,1978,19780331,장편,한국,드라마,연방영화(주) 
640,20154101,위험한 아파트관리인: 표적이 된 여대생,키타자와 유키오,2000,20150818,장편,일본,스릴러,연방영화(주) 
641,20060396,올드미스다이어리,김석윤,2006,20061221,장편,한국,코미디,(주)싸이더스
642,20050364,치킨리틀,마크 딘달,2005,20060126,장편,미국,애니메이션,월트 디즈니 픽쳐스
643,20060283,애정결핍이 두 남자에게 미치는 영향,김성훈,2006,20061116,장편,한국,코미디,투모로우엔터테인먼트
644,20060057,뻔뻔한 딕&제인,딘 패리소트,2005,20060330,장편,미국,코미디,소니 픽쳐스 엔터테인먼트
645,20060218,다세포소녀,이재용,2006,20060810,장편,한국,코미디,㈜영화세상
646,20060347,판의 미로 - 오필리아와 세 개의 열쇠,길예르모 델 토로 ,2006,20061130,장편,스페인,드라마,㈜영화세상
647,20050354,사랑을 놓치다,추창민,2006,20060126,장편,한국,멜로/로맨스,(주)시네마서비스
648,20060261,열혈남아,이정범,2006,20061109,장편,한국,드라마,(주)싸이더스
649,19940356,불초자 열혈남아 ,유진위,1994,19941022,장편,홍콩,드라마,(주)싸이더스
650,20060124,호로비츠를 위하여,권형진,2006,20060525,장편,한국,드라마,(주)싸이더스
651,20060340,프레스티지,크리스토퍼 놀란,2006,20061102,장편,미국,스릴러,(주)싸이더스
652,20113911,해피 피트 2,조지 밀러,2011,20120202,장편,호주,애니메이션,(주)싸이더스
653,20060318,해피 피트,조지 밀러,2006,20061221,장편,미국,애니메이션,빌리지 로드쇼 픽쳐스
654,20060048,브이 포 벤데타,제임스 맥티그,2005,20060316,장편,미국,액션,실버 픽쳐스
655,20060191,플라이 대디,최종태,2006,20060803,장편,한국,드라마,(주)다인필름
656,20060316,사랑 따윈 필요 없어,이철하,2006,20061109,장편,한국,멜로/로맨스,(주)싸이더스
657,20060219,마이애미 바이스,마이클 만,2006,20060817,장편,미국,액션,유니버셜 픽쳐스
658,20060245,원탁의 천사,권성국,2006,20060824,장편,한국,코미디,(주)시네마제니스 
659,20060229,아이스케키,여인광,2006,20060824,장편,한국,드라마,(주)엠케이픽처스 
660,20060258,야연,펑샤오강,2006,20060921,장편,중국,사극,(주)쇼타임
661,20000278,로망스,까트린느 브레이야,1999,20001028,장편,프랑스,멜로/로맨스,(주)쇼타임
662,20123262,잔혹한 앵글의 로망스,고락중,2012,20121213,장편,한국,멜로/로맨스,(주)영화사히트
663,20060085,도마뱀,강지은,2006,20060427,장편,한국,멜로/로맨스,(주)영화사아침
664,20149930,스텝 업: 올 인,트리시 시에,2014,20140903,장편,미국,드라마,(주)영화사아침
