,movieCd,movieNm,director,openDt,prdtYear,repNationNm,repGenreNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
1813,19730154,눈물의 웨딩드레스,변장호,19730721,1973,한국,멜로/로맨스,89,12세이상관람가,신영일,오유경,,연방영화(주) 
1814,20090892,웨딩드레스,권형진,20100114,2010,한국,드라마,110,전체관람가,송윤아,김향기,김혜진,(주)로드픽쳐스
1815,19748171,속 눈물의 웨딩드레스,변장호,19740831,1974,한국,멜로/로맨스,95,,신영일,오유경,,(주)삼영필림
1816,19810005,망령의 웨딩드레스,박윤교,19810416,1981,한국,공포(호러),92,연소자관람불가,서정아,정세혁,이향,합동영화(주)
1817,20153181,가위 : 수면마비의 기억,로드니 에스쳐,20150801,2015,미국,다큐멘터리,90,15세이상관람가,시그프리드 피터스,스티븐 이베트,,(주)콘텐츠판다
1818,19900274,나이트메어 비치,움베르토 렌지,19900818,1988,미국,공포(호러),90,고등학생이상관람가,니콜라스 드 토스,사라 벅스튼,,(주)대동흥업
1819,19850085,나이트메어,웨스 크레이븐,19850323,1984,미국,공포(호러),93,국민학생관람불가,존 색슨,로니 블래클리,헤더 랑겐캠프,뉴라인 시네마
1820,19950180,뉴 나이트메어 ,웨스 크레이븐,19950513,1994,미국,공포(호러),112,고등학생이상관람가,데이빗 뉴섬,로버트 잉글런드,존 색슨,뉴라인 시네마
1821,19870132,나이트메어2 - 프레디의 복수,잭 숄더,19871001,1985,미국,공포(호러),85,미성년자관람불가,마크 패튼,킴 마이어스,로버트 러슬러,신한영화(주)
1822,20090932,데이브레이커스,마이클 스피어리그,20100318,2009,미국,액션,98,청소년관람불가,에단 호크,이사벨 루카스,윌렘 데포,라이온스 게이트 필름즈
1823,20101225,트론: 새로운 시작,조셉 코신스키,20101229,2010,미국,SF,125,12세이상관람가,제프 브리지스,가렛 헤드룬드,올리비아 와일드,라이브플래닛
1824,20100300,죽이고 싶은,김상화,20100826,2009,한국,스릴러,92,청소년관람불가,천호진,유해진,김혜정,(주)펀치볼
1825,20100758,오션월드 3D,장-자크 망텔로,20100811,2009,영국,다큐멘터리,82,전체관람가,마리옹 꼬띠아르,,,㈜케이디미디어
1826,19940059,두여자 이야기,이정국 ,19940422,1994,한국,드라마,103,중학생이상관람가,김서라,정동환,윤유선,고려영화(주)
1827,20151681,두 여자의 남자,마누 페이옛,20150709,2014,프랑스,멜로/로맨스,98,15세이상관람가,마누 페이옛,엠마누엘 크리퀴,아나이스 드무스티에,(주)누리픽쳐스
1828,20137788,정사 : 두 여자와의 로맨스,마크 만,20130419,2012,미국,드라마,96,청소년관람불가,키아누 리브스,보자나 노바코빅,,(주)소나무픽쳐스
1829,20123365,전망좋은해변-두여자,이세일,20121226,2012,한국,멜로/로맨스,70,청소년관람불가,양민영,이소영,,(주)케이알씨지
1830,20101109,두 여자,정윤수,20101118,2010,한국,멜로/로맨스,105,청소년관람불가,문소연,정준호,심이영,(주)케이앤엔터테인먼트
1831,20100980,22 블렛,리샤르 베리,20101014,2010,프랑스,액션,118,청소년관람불가,장 르노,카드 메라드,,유로파 Corp.
1832,20127211,스트리트 댄스 2: 라틴배틀,맥스 기와,20120712,2012,영국,드라마,85,12세이상관람가,폴크 헨쉘,소피아 부텔라,조지 샘슨,판씨네마(주)
1833,20100291,스트리트댄스,맥스 기와,20100616,2010,영국,드라마,98,12세이상관람가,리처드 윈저,니콜라 벌리,,(주)시너지하우스 (시너지)
1834,20100090,클로이,아톰 에고이안,20100225,2010,프랑스,드라마,95,청소년관람불가,줄리안 무어,리암 니슨,아만다 사이프리드,스튜디오 카날
1835,20100807,뮬란: 전사의 귀환,마초성,20100902,2009,중국,액션,110,12세이상관람가,조미,천쿤,,베이징
1836,20100116,솔로몬 케인,마이클 J.버세트,20100325,2009,프랑스,액션,104,청소년관람불가,제임스 퓨어포이,레이첼 허드-우드,막스 본 시도우,다비스 필름
1837,20100788,마법천자문: 대마왕의 부활을 막아라,윤영기,20100819,2010,한국,애니메이션,85,전체관람가,박현,인한국,윤소라,(주)디엔에이프로덕션
1838,20100808,애프터 라이프,아그네츠카 보토위츠 보슬루 ,20100902,2009,미국,드라마,103,15세이상관람가,크리스티나 리치,리암 니슨,저스틴 롱,레쥬
1839,20080243,존 휴스턴 회고전-비트 더 데블,아그네츠카 보토위츠 보슬루 ,20080315,1953,미국,드라마,89,15세이상관람가,,,,레쥬
1840,20150465,데블핸드,크리스티안 E.크리스티안센,20151217,2014,미국,공포(호러),86,청소년관람불가,루퍼스 스웰,토마스 맥도넬,제니퍼 카펜터,(주)에이원엔터테인먼트
1841,20157432,007 스펙터,샘 멘데스,20151111,2015,영국,액션,148,15세이상관람가,다니엘 크레이그,레아 세이두,크리스토프 왈츠,유니버설픽쳐스인터내셔널 코리아(유)
1842,19970106,데블스 오운,알란 J. 파큘라,19970329,1996,미국,미스터리,110,고등학생이상관람가,해리슨 포드,브래드 피트,,콜럼비아 픽쳐스 코포레이션
1843,20010298,데블스 워닝,패트릭 루지어,20010303,2000,미국,액션,84,15세관람가,크리스토퍼 월켄,빈센트 스파노,데이브 버조타,콜럼비아 픽쳐스 코포레이션
1844,20100166,케로로 더 무비 5: 기적의 사차원섬,사토 준이치,20100429,2010,일본,애니메이션,74,전체관람가,,,,선라이즈 필름
1845,20090916,8인: 최후의 결사단,진덕삼,20100121,2009,중국,액션,138,15세이상관람가,견자단,사정봉,양가휘,차이나필름그룹
1846,20090913,들어는 봤니? 모건 부부,마크 로렌스,20100128,2009,미국,코미디,103,15세이상관람가,휴 그랜트,사라 제시카 파커,,콜럼비아 픽쳐스 코포레이션
1847,20101206,더 콘서트,라두 미하일라누,20101125,2009,프랑스,드라마,122,전체관람가,알렉세이 구스코프,드미트리 나자로브,,유니버설픽쳐스인터내셔널 코리아(유)
1848,20100812,캣츠 앤 독스 2,브레드 페이튼,20100916,2010,미국,가족,82,전체관람가,닐 패트릭 해리스,크리스 오도넬,베트 미들러,시디2 필름
1849,20100105,우리가 꿈꾸는 기적: 인빅터스,클린트 이스트우드,20100304,2009,미국,드라마,133,전체관람가,모건 프리먼,맷 데이먼,,워너 브러더스 픽쳐스
1850,20100141,아마존의 눈물,김진만,20100325,2010,한국,다큐멘터리,88,15세이상관람가,김남길,,,㈜MBC
1851,20090850,공주와 개구리,존 머스커,20100121,2009,미국,애니메이션,98,전체관람가,애니카 노니 로즈,브루노 캄포스,키스 데이빗,월트디즈니 애니메이션 스튜디오
1852,20139222,라스트 엑소시즘: 잠들지 않는 영혼,에드 게스-도넬리,20130627,2013,미국,공포(호러),88,15세이상관람가,애슐리 벨,스펜서 트리트 클라크,앤드류 센세닉,(주)팝파트너스
1853,20101140,라스트 엑소시즘,다니엘 스탬,20101201,2010,미국,공포(호러),86,15세이상관람가,패트릭 파비언,애슐리 벨,아이리스 바,스트라이크엔터테인먼트
1854,20100206,꿈은 이루어진다,계윤식,20100527,2010,한국,코미디,113,15세이상관람가,이성재,최지현,강성진,(주)드림슈거픽쳐스
1855,20100115,대병소장,장성,20100311,2010,홍콩,액션,95,12세이상관람가,성룡,왕리홍,,(주)싸이더스
1856,20020134,하치 이야기,코야마 세이지로,20020628,1987,일본,드라마,107,전체관람가,나카다이 타츠야,하루카와 마스미,,비주얼베이(주)
1857,20081424,나탈리 그랑제,주경중,20081019,1972,프랑스,드라마,83,,,,,비주얼베이(주)
1858,20100339,필립모리스,존 레쿼,20100701,2009,프랑스,코미디,97,청소년관람불가,짐 캐리,이완 맥그리거,,유로파 Corp.
1859,20136738,스위치: 부춘산거도,손건군,20140129,2013,중국,액션,113,청소년관람불가,유덕화,장정초,,(주)팝엔터테인먼트
1860,19930372,스위치2,크리스토퍼 몬저,19931106,1993,영국,드라마,105,고등학생이상관람가,줄리 월터스,,,(주)영서필름
1861,20020099,엑스페리먼트,올리버 히르비겔,20020321,2001,독일,스릴러,120,18세관람가,크리스찬 버켈,모리츠 블라이브트로이,,시나브로엔터테인먼트(주)
1862,20100925,노다메 칸타빌레 Vol.1 ,타케우치 히데키,20100909,2009,일본,코미디,121,전체관람가,타마키 히로시,우에노 주리,,시네 바자
1863,20164682,참을 수 없는 엉덩이,와타나베 모토츠구,20160601,2015,일본,멜로/로맨스,61,청소년관람불가,마이카,,,(주)도키엔터테인먼트
1864,20162644,미망인의 참을 수 없는 욕정,오오타니 야스유키,20160411,2014,일본,성인물(에로),76,청소년관람불가,카스미 리사,아오키 린,,(주)캔들미디어
1865,20100057,참을 수 없는,권칠인,20101021,2010,한국,멜로/로맨스,114,청소년관람불가,추자현,정찬,김흥수,아이앤코스모스(주)시네와이즈필름
1866,20153943,G컵 미녀의 참을 수 없는 폭주,카이하라 쿠리스 료,20150813,2010,일본,성인물(에로),74,청소년관람불가,타츠미 유이,,,(주)콘텐츠랩자박
1867,20157585,참을 수 없는 이미지 섹스,나카타 히로시,20150305,2009,일본,성인물(에로),70,청소년관람불가,코다 리리,,,(주)콘텐츠랩자박
1868,20143862,참을 수 없는 사랑,메리 스튜어트 매스터슨,20150129,2007,미국,드라마,86,15세이상관람가,크리스틴 스튜어트,아론 스탠포드,,스크린조이
1869,20149768,그 참을 수 없는 맛,이지형,20140709,2013,한국,드라마,70,청소년관람불가,조문주,김선울,광태,(주)케이알씨지
1870,20100815,센츄리온,닐 마샬,20100826,2010,영국,액션,97,청소년관람불가,마이클 패스벤더,도미닉 웨스트,올가 쿠릴렌코,셀라도르
1871,20010037,와이키키 브라더스,임순례,20011026,2001,한국,드라마,109,18세관람가,이얼,박원상,황정민,(주)명필름
1872,20030133,오! 브라더스,김용화,20030904,2003,한국,코미디,110,15세관람가,이정재,이범수,류용진,케이엠컬쳐㈜
1873,19810078,블루스 브라더스,존 랜디스,19811220,1980,미국,코미디,120,국민학생관람불가,제임스 브라운,존 벨루시,댄 애크로이드,유니버셜 픽쳐스
1874,20090917,주문진,하명중,20100121,2010,한국,드라마,96,12세이상관람가,김기범,민준호,황보라,(주)하명중 영화제작소
1875,20100789,골든 슬럼버,나카무라 요시히로,20100826,2009,일본,스릴러,139,12세이상관람가,사카이 마사토,다케우치 유코,,씨제이엔터테인먼트
1876,20101039,돌이킬 수 없는,박수영,20101104,2010,한국,미스터리,88,15세이상관람가,천보근,이정진,김태우,(주)재크필름
1877,20161639,일본 여대생 기숙사,하세가와 쿠니히로,20160217,2014,일본,성인물(에로),60,청소년관람불가,이치죠 미호,,,(주)도키엔터테인먼트
1878,20159194,음탕한 여대생 기숙사,하세가와 쿠니히로,20151202,2014,일본,성인물(에로),60,청소년관람불가,미야지 나나,,,(주)도키엔터테인먼트
1879,20100335,여대생 기숙사,스튜어트 헨들러,20100623,2009,미국,공포(호러),101,청소년관람불가,브리아나 에비건,레아 파이피스,제이미 정,카쯔 엔터테인먼트
1880,19830129,여대생 기숙사 ,마크 로스만,19830728,1983,미국,공포(호러),92,국민학생관람불가,엘렌 데이비슨,제니스 지도,할리 제인 코작,카쯔 엔터테인먼트
1881,20101138,베리드,로드리고 코르테스,20101208,2010,스페인,드라마,95,15세이상관람가,라이언 레놀즈,,,버서스 프로덕션
1882,20100063,엘라의 모험 2: 백설공주 길들이기,보이드 커클랜드,20100225,2009,미국,가족,71,전체관람가,김현심,김옥경,엄상현,바프 베를린 애니메이션 필름
1883,20100809,에브리바디 올라잇,리사 촐로덴코,20100902,2010,미국,코미디,106,청소년관람불가,줄리안 무어,아네트 베닝,마크 러팔로,만달레이
1884,19960199,바운티 헌터 ,조지 에쉬버머,19960622,1995,미국,액션,97,연소자관람불가,마이클 듀디코프,리사 하워드,,문스톤엔터테인먼트
1885,20101132,듀 데이트,토드 필립스,20101124,2010,미국,코미디,95,청소년관람불가,로버트 다우니 주니어,자크 갈리피아나키스,미셸 모나한,워너 브러더스 픽쳐스
1886,20100202,하하하,홍상수,20100505,2010,한국,드라마,116,청소년관람불가,김상경,유준상,문소리,(주)영화제작전원사 
1887,20161421,미국 대지진 : 샌 안드레스,존 바움가트너,20160121,2015,미국,액션,84,12세이상관람가,제이 캐슬,제이슨 우즈,,스크린조이
1888,20157621,알래스카 대지진,폴 질러,20150430,2010,미국,액션,90,12세이상관람가,브렌단 페르,조델 펄란드,,스크린조이
1889,20101038,대지진,펑샤오강,20101104,2010,중국,드라마,136,전체관람가,쉬판,왕자문,장국강,당산시 정부
1890,20058298,미국 대지진,테리 커닝햄,20140708,2005,캐나다,SF,90,15세관람가,루크 페리,나탈리 브라운,,(주)케이알씨지
1891,20149054,대지진 2014,매트 코드,20140522,2010,미국,SF,90,12세이상관람가,리차드 버기,줄리엣 아브레이,,스크린조이
1892,20101227,톨스토이의 마지막 인생,마이클 호프만,20101215,2009,영국,드라마,112,15세이상관람가,헬렌 미렌,크리스토퍼 플러머,폴 지아마티,에고리토셀필름
1893,20100104,인 디 에어,제이슨 라이트먼,20100311,2009,미국,드라마,108,15세이상관람가,조지 클루니,베라 파미가,안나 켄드릭,파라마운트 픽쳐스
1894,20090331,폭풍전야,조창호,20100401,2009,한국,드라마,104,청소년관람불가,김남길,황우슬혜,정윤민,오퍼스픽쳐스
1895,20100029,사랑은 언제나 진행중,바트 프룬디치,20100311,2009,미국,코미디,93,15세이상관람가,캐서린 제타-존스,저스틴 바사,,필름 디파트먼트
1896,20100362,킬러 인사이드 미,마이클 윈터바텀,20100707,2010,미국,범죄,103,청소년관람불가,케이시 애플렉,케이트 허드슨,제시카 알바,히어로 엔터테인먼트
1897,20061214,작은 연못,이상우 ,20100415,2010,한국,드라마,86,15세이상관람가,문성근,조혜진,김민재,유한회사 제이필름
1898,20090946,플래닛 51,호르헤 블랑코,20101021,2009,스페인,애니메이션,91,전체관람가,드웨인 존슨,제시카 비엘,저스틴 롱,이라이온 애니메이션
1899,20101004,된장,이서군,20101021,2009,한국,미스터리,105,12세이상관람가,류승룡,이요원,이동욱,필름있수다
1900,20161788,하나와 미소시루,아쿠네 토모아키,20160427,2015,일본,가족,117,전체관람가,히로스에 료코,타키코 켄이치,아카마츠 에미나,(주)영화사 진진
1901,20100376,아더와 미니모이 2 : 셀레니아 공주 구출 작전,뤽 베송,20100708,2009,프랑스,판타지,94,전체관람가,프레디 하이모어,미아 패로우,셀레나 고메즈,유로파 Corp.
1902,20090866,G-포스: 기니피그 특공대,호이트 예이트만,20100422,2008,미국,가족,90,전체관람가,윌 아넷,빌 나이,자크 갈리피아나키스,월트 디즈니 픽쳐스
1903,20100787,옥희의 영화,홍상수,20100916,2010,한국,드라마,80,청소년관람불가,이선균,정유미,문성근,(주)영화제작전원사 
1904,20090902,위핏,드류 베리모어,20100218,2009,미국,드라마,111,12세이상관람가,엘렌 페이지,드류 베리모어,마샤 게이 하든,맨데이트 픽쳐스
1905,20100266,서태지밴드 라이브 투어 <더 뫼비우스>,서태지,20100521,2010,한국,다큐멘터리,87,전체관람가,서태지 밴드,,,(주)서태지컴퍼니
1906,20101047,하비의 마지막 로맨스,조엘 홉킨스,20101028,2008,미국,멜로/로맨스,92,12세이상관람가,더스틴 호프만,엠마 톰슨,,오버츄어 필름
1907,20090874,페어러브,신연식,20100114,2009,한국,드라마,117,12세이상관람가,안성기,김은미,이하나,(주) 루스이소니도스
1908,20100740,기적의 오케스트라 - 엘 시스테마,마리아 슈토트마이어,20100812,2008,독일,다큐멘터리,104,전체관람가,호세 안토니오 아브레우,구스타보 두다멜,,유로아트 뮤직
1909,20090947,집 나온 남자들,이하,20100408,2010,한국,코미디,108,15세이상관람가,김현아,지진희,이문식,(주)스폰지이엔티
1910,20156736,가름워즈: 마지막 예언자,오시이 마모루,20151203,2014,일본,액션,92,12세이상관람가,랜스 헨릭슨,케빈 두런드,멜라니 생피에르,(주)박수엔터테인먼트
1911,20139401,찌라시: 위험한 소문,김광식,20140220,2013,한국,범죄,121,15세이상관람가,김강우,고창석,박성웅,(주)영화사수박
1912,20153981,칼릴 지브란의 예언자,로저 알러스,20150910,2015,미국,애니메이션,85,전체관람가,리암 니슨,셀마 헤이엑,존 크랜신스키,판씨네마(주)
1913,20100073,예언자,자크 오디아르,20100311,2009,프랑스,드라마,154,청소년관람불가,타하르 라힘,닐스 아르스트럽,,프랑스2시네마
1914,20101165,스즈미야 하루히의 소실,이시하라 타츠야,20101111,2010,일본,코미디,163,12세이상관람가,스기타 토모카즈,치하라 미노리,마츠오카 유키,에이원엔터테인먼트
1915,20100167,사요나라 이츠카,이재한,20100415,2010,한국,드라마,133,청소년관람불가,나카야마 미호,니시지마 히데토시,이시다 유리코,(주)투베어픽쳐스
1916,20163823,아메리칸 섹스 파이,제이콥 쿠니,20160601,2014,미국,코미디,88,청소년관람불가,줄리앙 아리,헤더 페이지 콘,,(주)케이알씨지
1917,20136887,아메리칸 허슬,데이빗 O. 러셀,20140220,2013,미국,범죄,138,청소년관람불가,크리스찬 베일,돈 올리비에리,에이미 아담스,(주)누리픽쳐스
1918,20155026,아메리칸 비치 하우스,스트로 와이즈먼,20150904,2014,미국,코미디,93,청소년관람불가,미샤 바튼,,,(주)스넵쏘울
1919,20152866,아메리칸 울트라,니마 누리자데,20150827,2015,미국,액션,96,청소년관람불가,제시 아이젠버그,크리스틴 스튜어트,코니 브리튼,씨제이이앤엠(주)
1920,20154401,올 아메리칸: 비키니 카워시,님로드 잘마노아이즈,20150820,2015,미국,코미디,95,청소년관람불가,잭 컬리슨,제이슨 록하트,케일라 콜린스,(주)픽쳐레스크
1921,20100765,스페이스 침스 - 자톡의 역습 3D,존 H. 윌리엄스,20100819,2010,미국,애니메이션,75,전체관람가,로라 베일리,잭 샤다,정재헌,프라나 스튜디오
1922,20143690,파이터: 죽음의 토너먼트,마이크 뮐러,20141118,2012,독일,액션,90,15세이상관람가,마이크 뮐러,볼크람 취셔,올리버 주어스,와이드 릴리즈(주)
1923,20100964,토너먼트,스콧 만,20100902,2009,영국,액션,95,청소년관람불가,로버트 칼라일,켈리 후,,버즈필름
1924,20100111,콜링 인 러브,제임스 도드슨,20100325,2008,미국,멜로/로맨스,100,15세이상관람가,제시 멧칼피,슈리아,,메트로-골드윈-마이어
1925,20161967,호스티스:접대부의 생활,오부치 아키라,20160229,2010,일본,멜로/로맨스,64,청소년관람불가,쿠라시나 사야카,츠바키 사리나,,(주)영진크리에이티브
1926,19770092,대부,프란시스 포드 코폴라,19730901,1972,미국,드라마,175,청소년관람불가,알 파치노,말론 브란도,,(주)영진크리에이티브
1927,19780073,속 대부,프란시스 포드 코폴라,19780420,1974,미국,드라마,150,청소년관람불가,알 파치노,다이안 키튼,로버트 드니로,예지림엔터테인먼트
1928,20139301,대부 : 끝나지 않은 이야기,올리비에 마르샬,20130620,2011,프랑스,범죄,102,청소년관람불가,제라르 랑방,체키 카료,디미트리 스토로지,(주)팝엔터테인먼트
1929,20108456,그릭 타이쿤,J. 리 톰슨,19800428,1978,미국,드라마,100,국민학생관람불가,앤소니 퀸,재클린 비셋,,남아진흥(주)
1930,20090121,구룡대부,장두희,19900915,1989,한국,액션,90,연소자관람불가,장두희,,,팀포커스
1931,20100028,커플 테라피: 대화가 필요해,피터 빌링슬레이,20100225,2009,미국,코미디,112,15세이상관람가,빈스 본,제이슨 베이트먼,존 파브로,유니버셜 픽쳐스
1932,20101399,심장이 뛴다,윤재근,20110105,2010,한국,드라마,114,15세이상관람가,김윤진,박해일,강신일,(주)오죤필름
1933,20090906,애프터 러브,파우스토 브리찌,20100121,2009,이탈리아,멜로/로맨스,120,청소년관람불가,빈센조 알피리,지안피에로 알리치오,클라우디오 비시오,이탈리안인터내셔널필름
1934,20100261,싱글맨,톰 포드,20100527,2009,미국,드라마,99,15세이상관람가,콜린 퍼스,줄리안 무어,,아티나 필름
1935,20100030,2008 서태지 심포니 위드 톨가 카쉬프 로열필하모닉,서태지,20100122,2008,한국,공연,123,전체관람가,서태지,,,(주)서태지컴퍼니
1936,20101073,엘 시크레토 : 비밀의 눈동자,후안 호세 캄파넬라,20101111,2009,아르헨티나,드라마,129,15세이상관람가,리카르도 다린,솔레다드 빌라밀,칼라 쿠에브도,100 바레스
1937,20101040,소와 함께 여행하는 법,임순례,20101103,2010,한국,드라마,110,15세이상관람가,김영필,김창균,공효진,(주)보리픽쳐스
1938,20100316,청설,청펀펀,20100617,2009,대만,드라마,109,전체관람가,펑위옌,진의함,진연희,(주)스폰지이엔티
1939,20100728,테이킹 우드스탁,이안,20100729,2009,미국,코미디,120,청소년관람불가,드미트리 마틴,에밀 허쉬,이멜다 스턴톤,포커스피쳐스
1940,20131721,밀크 오브 소로우-슬픈 모유,클로디아 로사,20130822,2009,스페인,드라마,98,15세이상관람가,마갈리 솔리에르,수지 산체스,,㈜영화사 백두대간
1941,20100076,밀크,구스 반 산트,20100225,2008,미국,드라마,128,15세이상관람가,숀 펜,조슈 브롤린,에밀 허쉬,포커스피쳐스
1943,20148925,울프 앳 더 도어,페르난도 코임브라,20140710,2013,브라질,드라마,102,청소년관람불가,린드라 릴,밀헴 코타즈,파비울라 나쉬멘토,㈜영화사 백두대간
1944,20100795,더 도어,안노 사울 ,20100902,2009,독일,드라마,103,청소년관람불가,매즈 미켈슨,제시카 슈바르츠,하이케 마카취일,유스트 필름프로덕션
1945,20100130,공기인형,고레에다 히로카즈,20100408,2009,일본,드라마,116,청소년관람불가,배두나,아라타,오다기리 조,아스믹에이스엔터테인먼트
1946,20100271,레고:클러치파워의 모험,하워드 E.베이커,20100610,2010,미국,애니메이션,82,전체관람가,이본 스트라호브스키,라이언 맥파틀린,,트래슐드 애니메이션 스튜디오
1947,20100196,믿음의 승부,알렉스 켄드릭,20100415,2006,미국,드라마,111,전체관람가,제임스 블랙웰,베일리 케이브,,카멜 엔터테인먼트
1948,20090937,동쪽의 에덴 극장판 ① 더 킹오브 에덴,카미야마 켄지,20100128,2009,일본,애니메이션,82,전체관람가,사이토 아야카,하야미 사오리,에구치 타쿠야,아스믹에이스엔터테인먼트
1949,20100365,하얀리본,미카엘 하네케,20100701,2009,독일,드라마,142,15세이상관람가,크리스티안 프리에델,에른스트 야코비,,엑스-필름 크리에이티브 풀
1950,20100102,제로 포커스,이누도 잇신 ,20100325,2009,일본,드라마,130,15세이상관람가,히로스에 료코,나카타니 미키,키무라 타에,씨제이엔터테인먼트
1951,20101028,조금만 더 가까이,김종관,20101028,2010,한국,멜로/로맨스,108,청소년관람불가,윤계상,정유미,윤희석,㈜인디스토리
1952,20090601,리틀 애쉬 : 달리가 사랑한 그림,폴 모리슨,20100114,2008,영국,드라마,112,청소년관람불가,자비에 벨트란,로버트 패틴슨,매튜 맥널티,에이피티 필름스
1953,20101283,나루토 질풍전 극장판 4 - 더 로스트 타워,무라타 마사히코,20101202,2010,일본,애니메이션,85,전체관람가,이노우에 카즈히코,모리카와 토시유키,나카무라 치에,애니박스 엔터테인먼트
1954,20100775,소라닌,미키 타카히로,20100826,2010,일본,드라마,125,12세이상관람가,코라 켄고,미야자키 아오이,,아스믹에이스엔터테인먼트
1955,20100011,춤추는 꿈틀이 밴드,토마스 보르히 닐슨,20100204,2008,덴마크,애니메이션,80,전체관람가,엄상현,이장원,조현정,디스코 오르메네
1956,20100277,내 남자의 순이,김호준,20100527,2010,한국,코미디,91,15세이상관람가,박해미,이태성,신이,여해 엔터테인먼트
1957,20100201,샤인 어 라이트(1st 지드래곤 콘서트),정치영 ,20100415,2010,한국,다큐멘터리,101,12세이상관람가,,,,(주)와이지엔터테인먼트
1958,20090639,셉템버 이슈,R.J. 커들러,20100128,2009,미국,다큐멘터리,90,전체관람가,안나 윈투어,,,에이엔이 인디필름
1959,20110302,최종병기 활,김한민,20110810,2011,한국,사극,122,15세이상관람가,박해일,류승룡,김무열,(주)디씨지플러스
1960,20112911,최종병기 활 감독확장판,김한민,20111020,2011,한국,사극,128,청소년관람불가,박해일,류승룡,김무열,(주)디씨지플러스
1961,20110193,써니,강형철,20110504,2011,한국,드라마,124,15세이상관람가,유호정,심은경,강소라,(주)알로하픽쳐스
1962,20111250,써니 감독판,강형철,20110728,2011,한국,드라마,135,청소년관람불가,고수희,김민영,김선경,(주)알로하픽쳐스
1963,20112695,완득이,이한,20111020,2011,한국,드라마,107,12세이상관람가,김윤석,유아인,김효숙,(주)유비유필름
1964,20112207,미션임파서블:고스트프로토콜,브래드 버드,20111215,2011,미국,액션,132,15세이상관람가,톰 크루즈,제레미 레너,,파라마운트 픽쳐스
1965,20102414,조선명탐정 : 각시투구꽃의 비밀,김석윤,20110127,2010,한국,코미디,115,12세이상관람가,김명민,김호연,한지민,청년필름(주)
1966,20112534,도가니,황동혁,20110922,2011,한국,드라마,125,청소년관람불가,정유미,공유,허재호,(주)삼거리픽쳐스
1967,20111009,해리포터와 죽음의 성물2,데이빗 예이츠,20110713,2011,미국,판타지,131,전체관람가,다니엘 래드클리프,엠마 왓슨,루퍼트 그린트,워너브러더스 코리아(주)
1968,20112173,리얼 스틸,숀 레비,20111012,2010,미국,액션,127,12세이상관람가,휴 잭맨,,,한국소니픽쳐스릴리징브에나비스타영화㈜
1969,20110294,캐리비안의 해적: 낯선 조류,롭 마샬,20110519,2011,미국,액션,137,12세이상관람가,이안 맥쉐인,페넬로페 크루즈,조니 뎁,한국소니픽쳐스릴리징브에나비스타영화㈜
1970,20110290,퀵,조범구,20110720,2011,한국,코미디,115,15세이상관람가,이새별,고창석,강예원,(주)제이케이필름
1971,19870121,퀵실버 ,토마스 마이클 도넬리,19870829,1986,미국,드라마,110,고등학생이상관람가,케빈 베이컨,제이미 거츠,폴 로드리게즈,㈜중앙시네마
1972,20119515,고지전,장훈,20110720,2011,한국,드라마,133,15세이상관람가,신하균,고수,이제훈,(주)티피에스컴퍼니
1973,20113381,오싹한 연애,황인호,20111201,2011,한국,공포(호러),114,12세이상관람가,손예진,이민기,신동훈,상상필름(주)
1974,20110896,혹성탈출: 진화의 시작,루퍼트 와이어트,20110817,2011,미국,액션,106,12세이상관람가,브라이언 콕스,제임스 프랭코,프리다 핀토,이십세기폭스코리아(주)
1975,20119618,위험한 상견례,김진영,20110331,2011,한국,코미디,118,12세이상관람가,송새벽,이시영,백윤식,(주)전망좋은 영화사
1976,20143512,위험한 상견례 2,김진영,20150429,2015,한국,멜로/로맨스,119,15세이상관람가,진세연,홍종현,신정근,(주)전망좋은 영화사
1977,20110561,엑스맨: 퍼스트 클래스,매튜 본,20110602,2010,미국,액션,132,12세이상관람가,로즈 번,재뉴어리 존스,마이클 패스벤더,이십세기폭스코리아(주)
1978,20110613,의뢰인,손영성,20110929,2011,한국,스릴러,123,15세이상관람가,박희순,장혁,하정우,청년필름(주)
1979,20112272,가문의 영광4 - 가문의 수난,정태원,20110907,2011,한국,코미디,103,15세이상관람가,김수미,신현준,임형준,(주)태원엔터테인먼트
1980,20110297,블라인드,안상훈,20110810,2011,한국,스릴러,111,청소년관람불가,김하늘,유승호,조희봉,(주)문와쳐
1981,20126413,페이스 블라인드,줄리앙 마그넷,20120621,2011,미국,범죄,103,청소년관람불가,밀라 요보비치,줄리안 맥마흔,사라 웨인 콜리스,(주)마인스 엔터테인먼트
1982,20119513,7광구,김지훈,20110804,2011,한국,SF,101,15세이상관람가,하지원,박철민,김성태,(주)제이케이필름
1983,20110279,마당을 나온 암탉,오성윤,20110728,2011,한국,애니메이션,93,전체관람가,문소리,박철민,최민식,(주)오돌또기 
1984,20102416,글러브,강우석,20110120,2010,한국,드라마,144,전체관람가,강신일,김미경,김혜성,(주)시네마서비스
1985,20119341,아이들...,이규만,20110217,2010,한국,범죄,132,15세이상관람가,박용우,류승룡,성동일,(주)누리픽쳐스
1986,19398002,걸리버 여행기,데이브 플라이셔,19610511,1939,영국,애니메이션,99,15세이상관람가,,,,(주)누리픽쳐스
1987,20102415,평양성,이준익,20110127,2010,한국,전쟁,117,12세이상관람가,정진영,이문식,류승룡,(주)영화사아침
